customer_id,customer_zip_code_prefix,customer_city,customer_state
6RRlermHXsEn,74988,barbosa ferraz,PR
N4rrtCnrLcQx,17020,guarulhos,SP
vUOb9J7D50GP,89805,pouso alegre,MG
z6aDrm734ns1,26521,campinas,SP
VBX6aEuvtGAz,3553,niteroi,RJ
Bx6ZpaXtx9w4,32685,capitao leonidas marques,PR
4QnmJvZfqqQr,41370,lauro de freitas,BA
Z9CWYzaNiJRX,2951,coluna,MG
L4llhknumVLA,71065,amparo,SP
UmiACstGeK44,13660,ourinhos,SP
FGlPz5vVICzy,38081,resende,RJ
5qpmuHtK4IjZ,78050,campo grande,MS
DmquYdb5HSqy,11610,rio de janeiro,RJ
azpWiXDG0sVB,89970,ipatinga,MG
e4gTrlhu91AB,4002,aracatuba,SP
NuNNRS51YU4K,23010,porto alegre,RS
xvBKJIkMiAQ6,26582,sao paulo,SP
0y4Cmlw4WT4t,9550,poa,SP
aMhLDDmv3jzD,12610,tangara da serra,MT
goqm10uxxCXB,52110,manaus,AM
OmujRCj6tHAS,4375,sao paulo,SP
Y8d7eFN6M1Gn,53625,betim,MG
oo15Z0IyIvOc,38520,uniao de minas,MG
RRRPmiwKkFmX,60742,pocos de caldas,MG
VTT9xuoaZxq5,76630,florianopolis,SC
tieCSM3waEzi,29820,pirai,RJ
IdMzUNjFflLj,18077,sao paulo,SP
7OSb5zoO9CAm,6010,uberlandia,MG
eR9KfrV5SpkA,35181,ribeirao preto,SP
lybZmk9p8UOg,17280,joinville,SC
rxOGsOjkJFiB,13565,jacinto machado,SC
95XMRB0KSZGD,5834,pau dos ferros,RN
WadaLYjmeadC,7716,rio de janeiro,RJ
5KFiZOWEABxK,59063,sao paulo,SP
NGbQ9yhbgXzd,6823,avare,SP
otXEhvQtdNzn,5397,sao jose dos campos,SP
GOPHI27xotfv,2259,mogi das cruzes,SP
a5z8KuFW4yoV,39780,belo horizonte,MG
zdKZqoruMiMC,19024,sao paulo,SP
kZLdTChts3W7,70277,sao jose do rio preto,SP
oBjJGTaEQlmI,7176,rio de janeiro,RJ
tzXaiPzWgzoQ,3525,cambui,MG
EQeNQOJN8BL0,4843,florianopolis,SC
PmLTdzq7OcJ6,2631,rio de janeiro,RJ
YaeYvaFfPymz,60341,rondonopolis,MT
fJpsTvNdtxYm,39340,rio de janeiro,RJ
KZxvH9Au0vnR,4612,sao paulo,SP
jrAM3FEsZLMc,13010,sao paulo,SP
BT8edQbsUojH,47802,rubiataba,GO
ngopkJsv9Xxj,66610,barra do choca,BA
8ZaFFAnJHvmB,70336,praia grande,SP
nCLLIsMl2Lva,74533,wanderley,BA
EfLgyJjRTfI7,1223,itaperuna,RJ
MzsB4KfFNbMo,62760,pien,PR
ZVp5MMCWIl5G,15108,porto alegre,RS
G5EIoPnHoBZs,2860,salvador,BA
nxnn5WcCzLYn,26660,sao paulo,SP
5CaCvlzZeOuc,7849,planaltina,GO
JA43sulqeGAk,36913,coromandel,MG
px3A0k4R0odn,93995,mogi das cruzes,SP
eMRSBn9YzLwh,6270,macae,RJ
jgCQkzEYqR6p,20961,sao paulo,SP
387EOzOGWL9B,2226,candeias,BA
RsPT144UUFDW,16050,estancia,SE
BzSqSrJ7qWUn,89108,taubate,SP
8YVesiXknUYm,32656,bocaiuva,MG
2riRhkhL6T2U,57975,rio de janeiro,RJ
m2sMKzRrbxDf,95853,sao paulo,SP
kjr8syDxjPXF,75713,osasco,SP
UQof9lTUP5e3,74605,mogi das cruzes,SP
G7qcrCyOhAFO,65606,sao luis,MA
3aWbvlu8R0x4,13010,sao paulo,SP
bNBAsHQcUPEV,84945,sao leopoldo,RS
rSGHPPLElCez,41311,santos,SP
YHyPIfRt1Vx4,5835,regente feijo,SP
7FPPvwhHZCwH,98801,recife,PE
4ik7NOtxgDvd,15080,campos dos goytacazes,RJ
AWr1fPR33oyd,36810,campinas,SP
Vqdck8zf7bjc,4025,maracanau,CE
owbbNxDUgq1p,40435,ipora,PR
HWQ4aUs8wBFd,72020,sao paulo,SP
zHQTTPABHTdk,34585,anapolis,GO
Qyrb87lslh62,72821,pinhais,PR
qUAJidQAD0ST,60752,sao paulo,SP
W8P8C0raARpc,87301,luziania,GO
e3JQ8Gup8UOy,55800,sao paulo,SP
G1LO257cGPPr,43810,sao paulo,SP
4fURsyg85zyq,17017,guacui,ES
pLi8j9afGWgZ,31814,bertioga,SP
MhqmWYPi82XJ,69314,sao paulo,SP
BThfAIu3lBiW,2178,guarapari,ES
JmRyECxgSMsS,7854,sao paulo,SP
I7tKdFJOTkCW,19905,santo andre,SP
hw5jmwovzhkP,45655,juiz de fora,MG
Vn1dv5SwIQK7,21940,presidente nereu,SC
DI1iqMwKkiu6,59299,custodia,PE
5K43GlEBz8HB,21550,praia grande,SP
YK8syal4mOrJ,26190,presidente prudente,SP
zuAbkjtqCL3E,75833,belo horizonte,MG
HPz8UUzGE2B4,71100,sao paulo,SP
NYomrQu60gmh,7600,espera feliz,MG
LfuF5IDW3QnH,46770,vacaria,RS
5uW3QdzUv2m5,26535,rio de janeiro,RJ
yN0wMnsbwhLH,58233,sao paulo,SP
4e6eFzPoqkbw,81290,valenca,BA
ajQUH0vFZyWq,29162,rio de janeiro,RJ
uSsNrg2lNR83,3563,sao paulo,SP
ofN9Yiu1mH9o,77695,sao paulo,SP
atOyBZ6CSKly,40221,joanopolis,SP
nbSdghsb93gM,93332,caxias do sul,RS
q57zPz5Wmspi,13288,sao paulo,SP
LIs5HIBsIpps,2216,osasco,SP
U7IBMZrIO9tv,73320,guarulhos,SP
ULw80vEiVWIB,3021,itu,SP
iNq48dj3moGd,77423,rio claro,SP
WSaF68vK8MNB,47630,sao paulo,SP
9MMXVqOw3SSL,75850,salvador,BA
9oh2aNa3L86k,83035,penha,SC
SwRu6XQP2bj2,96490,belo horizonte,MG
irpX68BNtiro,55190,itabera,SP
I907ADgAevCS,15920,sumare,SP
XKZq2YQ6WOz4,89113,piedade de caratinga,MG
meDVy5e7n8nc,26113,barueri,SP
iOropaGD6BsR,18114,bom jesus da lapa,BA
fzm9lVXDsFjH,95860,viamao,RS
lF4RmuNE3yrx,25255,sao paulo,SP
5YC20svQTswu,4141,gravatai,RS
6HwCHdSeVX0V,4689,sao paulo,SP
3Q24Wkay4v1Z,30570,belo horizonte,MG
h7sauCi63Jaj,11664,rio de janeiro,RJ
Oo1zsF3T7drM,38302,goiania,GO
bIbnw2xkZtT6,3645,valinhos,SP
9MGNabveEJE9,89735,lagoa da prata,MG
oQifA6UANNJQ,38445,sao bernardo do campo,SP
NVT2EWuZsg33,79113,joinville,SC
Xh1pQqXDzfOk,18111,sao paulo,SP
RwctKLbcmS5N,36370,sao paulo,SP
ru9YQfwjrj8n,79600,aracatuba,SP
frtyHzCsPtvx,30662,santos,SP
Q3XI8tH2ERP4,45455,praia grande,SP
LxZe75saePFI,23550,matinhos,PR
D8kINz5wRSHs,13640,rio de janeiro,RJ
aOqfUUzYpNCE,96010,belo horizonte,MG
ASGrwsMaxHVc,16680,betim,MG
0p03H4LaxCZk,93010,rio de janeiro,RJ
5A3Ro1QvNeh6,3525,cambui,MG
8nkRvfUHMP0Z,7716,rio de janeiro,RJ
GOJzOZU4i4ug,55305,sao paulo,SP
UFl0ZRWuWHO4,16078,avare,SP
IcWmQQPkFBBY,31530,formiga,MG
Lh99Z1NpNGQL,89095,aracaju,SE
8tSzY4xlGLOz,3414,sao joao del rei,MG
yVQNwxN4xFgp,79036,sertaozinho,SP
oeiVHo1SEmA0,85118,formosa,GO
G7dcJO13KAbw,6018,sao paulo,SP
TMKb1aPMbjCI,17208,sao paulo,SP
s8UbtZgCRvTM,2875,maceio,AL
E3Iz3OBXr9vx,89285,rio de janeiro,RJ
UxJhHGz1lE2X,90640,belo horizonte,MG
nqCudAsUQViE,8110,guaiba,RS
vrTVBcMhoCve,13323,brodowski,SP
7AxjWCnIdXOo,5038,teresopolis,RJ
DJd0SqBhXj0c,74030,sao vicente,SP
IbcUfPv3NSka,65480,sao paulo,SP
4YEB6bJtw5AQ,65230,barra do garcas,MT
MbGWtWZnF1Jy,39598,penapolis,SP
NK0FuNOIvinf,18185,fortaleza,CE
G8dofwlNo0l9,40490,nova iguacu,RJ
TF1eSddTBmEF,49010,itaquaquecetuba,SP
tChfNW0umdzI,71993,palmas,TO
0C1Wo92skiM0,16950,sao paulo,SP
980GuhrKtzRT,64290,sao paulo,SP
lYTK60tSg9LP,87920,vilhena,RO
MCibnMRkmbYQ,64120,belford roxo,RJ
fMyqQYkSGUKn,94370,contagem,MG
RguK47ZdVTnW,2520,sao paulo,SP
NG2Gh05TCGmt,5711,timoteo,MG
j2YJ1fXrzuco,21770,jales,SP
xvXnnNIosZzJ,4846,guanambi,BA
fajcuW0FkcrC,78888,aruja,SP
OYexxpCRFCkz,65010,londrina,PR
KiIiZG6OfQmw,21630,rio de janeiro,RJ
33UAQVFjJD8i,1426,sao paulo,SP
x71MFoKA2J4d,85606,sao paulo,SP
gcdI6ypQQT48,4578,teresopolis,RJ
0Pw3EhfZjzaA,7178,paulo afonso,BA
71bOpMdoNcB5,75650,sao paulo,SP
enHl4hVt5hFk,21550,praia grande,SP
cQmVJ4OPTRKx,9661,paranavai,PR
jWaCY0eDLWE9,16660,belo horizonte,MG
3AxbBVtrzUUh,6350,araripe,CE
YAWlKHmiPA7G,81530,coronel fabriciano,MG
NiKnixJrD8tK,21545,brasilia,DF
eILrtvxPBfFx,93050,tambau,SP
61an16bB81ZA,2881,sao bernardo do campo,SP
ib3OYm5XY8k7,94435,santana de parnaiba,SP
0GUKQyqN8CzO,95720,triunfo,RS
S1wAFqIjU5lL,87390,sao jose dos pinhais,PR
gsA2nA8MKOh5,39472,taboao da serra,SP
3cgqkOGT7etm,72853,ponta grossa,PR
cJtFuiQIJoQL,82920,sete lagoas,MG
3Dj02HMW2Qdx,95625,indaiatuba,SP
j7QYEaONKBe3,4334,natal,RN
JlVaFxAHzS7M,8533,itabaiana,SE
zfOc04FzgIUZ,95010,sao paulo,SP
clynwVZ9c446,29031,valente,BA
jrnJkb5BT71d,60850,nova iguacu,RJ
qbbOQhOEVMHF,5586,sao bento do sul,SC
szH2LROt7zea,30250,mogi-guacu,SP
AWQ1Q9uMGQyi,4718,sao paulo,SP
7dhAV477PLIt,3456,contagem,MG
llP4HoY4KMtZ,5858,ibaiti,PR
8DtHyPgoMGuD,24470,sao paulo,SP
jlcgGHMMFGh5,84925,rio de janeiro,RJ
7sCiZMT6Iltt,16205,goiania,GO
NAjJFXJd4ppM,27925,sao jose dos campos,SP
58BVqkKGjPYG,14800,unai,MG
uSe4LvQ8haWA,1223,itaperuna,RJ
EsXm97Dh6iBy,77022,salto,SP
6r3mWfCDxZtu,56580,ribeirao preto,SP
wBXhfFPAUH89,15920,sumare,SP
V6EV1QjFC8Ba,83302,cunha,SP
0SwpUpnP0tJW,2672,bombinhas,SC
QHssOuXsWGV0,16800,sanclerlandia,GO
DCS2AcZDAapG,78254,contagem,MG
rwzlol36xQ2H,62665,volta redonda,RJ
Kno5MoU7eNkm,13341,vassouras,RJ
JsLTZo3YzgIK,2410,bonito,PA
mi5idzXiGzzR,66645,sao paulo,SP
904NIIJJcScz,13476,joao pessoa,PB
zDOyX0x4pBtM,93046,sao paulo,SP
mJwqEQ2crkI5,4153,nova odessa,SP
ItBS08gmFB7J,3105,petropolis,RJ
K2sf5qW5QNdB,13170,cascavel,PR
HwyWWYEF14W6,39520,corinto,MG
aN0EzBmuVs7x,72502,indaiatuba,SP
8NBHrsR4GxWn,23028,rio de janeiro,RJ
iVIev8pqsu8P,20270,sapiranga,RS
BWhilflNKasC,79670,sao paulo,SP
jMjE7wvQfFua,29040,recife,PE
AWPw9KPLMEv5,15150,sao jose do vale do rio preto,RJ
1TYJtp2la2SD,28909,rondon do para,PA
sGbWz1XOLtOC,81720,cassilandia,MS
JZTRBzm6IApn,36504,rio bananal,ES
7JSczGF4eDUl,79680,belo horizonte,MG
EbZVLLKpOQdV,44082,sao paulo,SP
ZzoESdLhZV2B,85604,sao paulo,SP
evWzBiFCB5r8,26140,joinville,SC
mvPBGeApYgce,3345,rio de janeiro,RJ
Hi5Hs6iWcf7h,95572,brasilia,DF
qXP3Mc48vPEY,84470,lajedo,PE
hCh2H9i5nSRy,13060,maua,SP
hFtCQJF4KSDD,8390,belo horizonte,MG
pPBljYvdgQCU,29945,sao paulo,SP
BFl5jVIooVI8,31525,guarulhos,SP
fEuXviJmLMSO,77490,governador valadares,MG
BQ6qpgGW0hvM,89895,rio de janeiro,RJ
rAxHHxinZuRI,3692,feira de santana,BA
LmXNqXdkIAJi,27212,irece,BA
5LaYhclPteUO,37920,sao paulo,SP
Gr5PHxUJCoQp,37405,goiania,GO
mntqvGTDdlNz,8321,rio de janeiro,RJ
2Jx6seALrT44,65268,itaguacu,GO
jvX1f7Ibwytr,70702,sao paulo,SP
8jbpCgfJtVuX,62750,rio de janeiro,RJ
NcvZiufPzABR,4902,itapevi,SP
B8je9BDeZpPy,88925,caieiras,SP
hPMkarcCC8wb,18380,sao goncalo,RJ
ZjiwrkfNaTQ2,6060,sorocaba,SP
1Ooke6Eqs379,6423,conselheiro pena,MG
S7WC4Tn0UFSg,32315,ijui,RS
YITmiMQ5wySW,79940,porto velho,RO
5xUTByPTg0Hj,74690,maua,SP
ziZ20FaxV4RV,74919,santana de parnaiba,SP
SbAWyMnwfM64,82515,porto velho,RO
PEwFyrSXcWGe,7911,sao bernardo do campo,SP
cuNKtpOels4n,79045,barueri,SP
3ng8mErgKU5h,62190,niteroi,RJ
GsTr2Ft9axhf,9614,recife,PE
mTIbj6gMcMPY,15920,sumare,SP
cPseSE0WyDZR,4068,rio de janeiro,RJ
EFMhqYqvpmAN,70390,franco da rocha,SP
vAYvQTUqDrrk,89068,cachoeiro de itapemirim,ES
IMyotm0o3vv1,2289,nova friburgo,RJ
NzmwywDQ9ueu,72745,sao paulo,SP
AUJb7K7u0ai9,11082,rio de janeiro,RJ
Osne6BtAkI6w,2672,bombinhas,SC
prvxpqGMKrKw,16204,vila valerio,ES
btI7DZNWTAP8,5639,perobal,PR
JMUVSx2Pwnpd,5844,florianopolis,SC
GGJdlPGjFkrg,9541,tumiritinga,MG
AewMV1ywfpAr,26293,porto alegre,RS
pfNrKht4pUqj,13563,guarulhos,SP
Wj6KeZfvtuCf,81312,catanduva,SP
1VrugH6DEmQZ,89111,campinas,SP
hfL7n7MGf0Ui,65605,macae,RJ
iVwOFB2hLHse,41311,santos,SP
IVq1jHykHDww,52221,sao paulo,SP
OryzrZXDizCH,37245,florianopolis,SC
tJ8pYbzWCt2y,3805,sao bernardo do campo,SP
sIc9CK2viwNB,4266,sao paulo,SP
93JjsFxgP8ll,7052,barueri,SP
Mc9bg98QsZFL,8152,belo horizonte,MG
NdR63DqRWvWT,88380,nova odessa,SP
TNm5RtqwOeDC,99712,sao paulo,SP
reNcDTcowsNd,4361,penapolis,SP
9wXY4GAb9wro,21745,pinhalzinho,SP
LHCgkn7Sd4Ca,12305,juiz de fora,MG
GlIqXed7d3jb,21371,blumenau,SC
iWAfSp1hnsYJ,22776,vitoria,ES
jr9tWTECYr1c,65210,florianopolis,SC
hKMLAePlOkb4,93285,currais novos,RN
kaj0S4jWVu7i,50810,osasco,SP
pGR3X4U8uIpb,78515,sao paulo,SP
epLGoOVn8Ey2,89204,carapicuiba,SP
nUAbKwz9hqY4,18270,rio de janeiro,RJ
7rE1JuJ6P1kb,4832,sao paulo,SP
bkA7x5vhDaZ6,1239,sao carlos,SP
rMYKSQREAfGv,49050,brasilia,DF
hiiclRGzVw2I,60767,sao jose do turvo,RJ
4cxjUVNRGvew,39995,carapicuiba,SP
fHoEoawk6zG1,4137,araras,SP
TG6ctv1Xm3r5,24465,arneiroz,CE
VwlFT00XVAXE,2882,mocajuba,PA
loWETYk6rIwz,27197,maringa,PR
UcYMIEQhas8w,8440,santa barbara do para,PA
suRYyswqliWa,7032,sales,SP
Vaq2mUOXtFYv,23935,sao paulo,SP
qAy2lw8OBOjX,6872,valinhos,SP
SoaKIw3BHnYQ,7112,campo formoso,BA
jC5V425GpFC5,38755,divinolandia,SP
R8PemsVMzZqK,1121,mineiros,GO
1TAVS9Jx8T3N,71503,campinas,SP
uw2YXgrIH7Ja,17506,barretos,SP
USz0Kf9hBgnp,31510,araraquara,SP
nxt0y18p4YBg,7813,sao paulo,SP
PIHWJQOUAbYx,59035,sao paulo,SP
2F5h2iDi38ZV,53160,rio de janeiro,RJ
Te8mqpiKWFbx,85035,belo horizonte,MG
utW3YxAAEJFx,17505,mairipora,SP
WAN3WZMiSQAC,97870,fortaleza,CE
xK7jKN5oaw7m,59106,aracatuba,SP
XYuLibkR9LVi,87045,mirai,MG
EzYT9yTNzecP,18900,rio de janeiro,RJ
w44eMFOkc2Zy,3573,rio de janeiro,RJ
OCIluLukEuWp,58115,sao paulo,SP
kmdVW57Dh7Xk,95580,guarulhos,SP
DO0iZBtLmYWJ,32143,sao paulo,SP
ksQmwUc7IqYE,85063,ribeirao preto,SP
7d76MMGKpjLd,88865,campinas,SP
7uqlevbJ42q0,95853,sao paulo,SP
zBT3IhWW69MP,94065,ipua,SP
6n8aEYS2Jem4,30290,belo horizonte,MG
GwPFCspB9rZN,35044,campinas,SP
XmUQ4gZGMJ7l,86805,canoas,RS
Y6n5gQz1rfXl,95310,sao jose do rio preto,SP
8Ekpnm2TyDrl,96010,belo horizonte,MG
DnpgBH5GxopQ,45420,betim,MG
MEbUIafVJ7he,86380,campo novo,RS
5rZS72FQJcg5,38700,sao paulo,SP
GHV2YXuBptCP,25811,santos,SP
H86p2MArtvUD,59015,brasilia,DF
Ihn5HlrWiDmS,50970,campos dos goytacazes,RJ
p9WKzZXyIt21,74922,guarulhos,SP
XZycDoOWc4ke,3041,sao paulo,SP
UJ44AZ0mYWE0,26540,rio de janeiro,RJ
x6hNBezq1opx,72592,nao-me-toque,RS
868g7ee3bLPx,4533,natal,RN
RmIBt1FScHSo,9241,sao paulo,SP
mkEzP6IwligL,79034,jacarezinho,PR
1Sa9jmbQn32z,35200,salvador,BA
2HXsUbwe6DGu,14882,sao paulo,SP
3qI35j3Lqsjk,1134,joao pessoa,PB
5THp2dpjHFXS,14057,ilheus,BA
7lPWTRPvUADQ,92323,santos,SP
LpjQAcKhpnpB,96407,rio de janeiro,RJ
CZzQRw3H6M34,5304,vera cruz,SP
qDBNCQOmrBuK,37278,campanha,MG
3EDPFTwkZNxT,67015,curitiba,PR
XbpwKARBOJ5Z,85025,vargem grande do sul,SP
J7qNeno9Rlrx,3317,uberaba,MG
utS7TP1r03oc,4359,goiania,GO
1HBHWr3VAl15,60512,sao miguel arcanjo,SP
yVtqNhFzyCUr,85035,belo horizonte,MG
e1RTagwYl2wA,56330,sao paulo,SP
nIkM94n9IyQW,36275,sao paulo,SP
VuZ8wRYlZ6eN,18408,aparecida de goiania,GO
w9LE5Aj51eaR,79904,sao roque,SP
MFeySL6RR9NE,86037,barueri,SP
eQuGt6vEcKEe,55024,cajamar,SP
csarGkRFzKNw,76465,santos,SP
9SH45N9Fmkrr,41825,porto alegre,RS
0xTanCQRj46d,72240,sao paulo,SP
dmV3ak1JAwQC,88970,natal,RN
DGU8mWQYIUfq,5663,papucaia,RJ
n6Tc6ZcWQqPD,94451,sao bernardo do campo,SP
3afemd0wkCcq,44500,osasco,SP
XaSmqXsSpmJo,5307,campo grande,MS
qG1K1EgGEyFN,55016,caratinga,MG
TQcu0QTlQfQ5,58053,belo horizonte,MG
fWoevZHfKx5Y,94170,sao paulo,SP
Rx7zhf6HgcfX,68138,guarulhos,SP
EkfxQDruJRB8,18950,xambioa,TO
9ckcZc42RZTB,59330,osasco,SP
hz5MpDJoqDsU,36720,natal,RN
IslXFcyv1P98,75870,mogi-guacu,SP
Subc5S1blIgy,5609,guarulhos,SP
TdAFA4EwKYts,6162,presidente epitacio,SP
FLzF06OCiQq9,86078,sao paulo,SP
Umg4PoHQEHKI,85835,lagoa santa,MG
cmJV2kJaKkqH,70350,criciuma,SC
No5DKT0GmZgl,2077,santa maria,RS
tt7EbGjIcPiF,6246,chapeco,SC
2FTYnTpbj5O1,30290,belo horizonte,MG
0X31qhswdoFf,30360,sao paulo,SP
F53K8Ebrka3T,3813,canapolis,MG
gqDW7U6bfNzK,88763,curitiba,PR
j44BNkT0SJVA,31170,sao paulo,SP
HslrQmpeGTpy,5327,pirassununga,SP
YkvrnwWONytN,24350,ararangua,SC
VFSrtRByPSt5,9619,lins,SP
Y1tc601b6snz,4285,sao paulo,SP
HlFmimZ9aarA,32450,sao paulo,SP
Q7jcKpo99pRM,5707,conselheiro lafaiete,MG
7xeFu1ryonmo,45570,serafina correa,RS
AZQckt4SMrID,79040,jundiai,SP
34X2DD2Jeu5X,12082,santana de parnaiba,SP
HSv0tqVQSVeM,68455,lauro muller,SC
SJppI9YE4IxF,13483,campo mourao,PR
Ii47qgdF5dhc,7956,belo horizonte,MG
veH3CUOTxbFe,4011,campinas,SP
MGuOP5G0dmVB,31814,bertioga,SP
m1xE9AOEaA5Q,7197,niteroi,RJ
JCX6XGyuTzCf,8130,colombo,PR
ewoLgQsWc4dj,28911,maringa,PR
1QDM3bjWozD9,78670,vargem alegre,MG
hFJdEl5VW6W1,72836,ipameri,GO
IgJnuuFjKE7s,19040,guarulhos,SP
kylY47ipKGIs,39340,rio de janeiro,RJ
ElSKsRzLcVJ7,12525,carapicuiba,SP
gdN9LjqMMqcB,19064,sao paulo,SP
xjs3UAatMfNX,40393,praia grande,SP
1rGdZI7biSFA,19901,sao paulo,SP
8zzLNOEjHdzz,68540,sao paulo,SP
2A7pt1SJkCpa,86690,sao paulo,SP
cF5jLdGWPwgI,13482,votorantim,SP
VgkUboDqYBb1,49063,poa,SP
37xhiofjKnSy,9850,brasilia,DF
q2Dp6KjI24rN,12960,santa isabel,SP
ZJbezzoQXpHq,28942,brasilia,DF
hJWy5dRosdFu,3064,vila velha,ES
cmagB4xtv5ia,39878,porto alegre,RS
zTtJ7IQ3TWNV,5570,eusebio,CE
KV9Q019iY91F,28905,curitiba,PR
0Va2wFyUdrmt,65916,rio negrinho,SC
5bJZcXW8WkaR,14070,carapicuiba,SP
1z3CqHb9Hff1,25050,sao paulo,SP
NoSXqVBUoSYA,72016,sao jose dos campos,SP
ku7PiCpTfKqj,35368,niteroi,RJ
eRkcChzDnuap,13052,sao paulo,SP
8QG9DoK8Dsk7,59310,sao roque,SP
n44KwaYr199E,79648,curitiba,PR
mHvG013oisaN,12225,diadema,SP
6BMQp6YFblfh,92410,salvador,BA
3nHxkoGeElPT,15940,macapa,AP
fblXwbbWPMEW,4267,jundiai,SP
GcrbqK958bdd,94451,sao bernardo do campo,SP
jHewpgqDcY1E,70756,rio de janeiro,RJ
VvwQWTax0mL5,78135,marilia,SP
0dXA5fXJpHcM,77423,rio claro,SP
wumeuUL7DDm5,7861,porto alegre,RS
z8cctbxULi43,8473,brasilia,DF
WG2xG92OOCGk,18279,vitoria da conquista,BA
GDVbw0ZlIg2r,75706,palmeira,PR
0buYSppfUqjP,4309,campo grande,MS
azTDpEAdvAqE,86084,sumare,SP
6E9H6Wv3Xpqf,98807,penapolis,SP
w13MFquiBvSD,4501,sao paulo,SP
0KnGuF6ZqShC,88311,sao joao nepomuceno,MG
Oee8evBKZlw5,14098,sao paulo,SP
rYqKtXCBqbz3,79965,francisco dantas,RN
xiNoEPa6tm2z,13710,sao paulo,SP
O9T7bbMupiCC,3721,guaratinga,BA
lFQyXY6bkChu,71740,bofete,SP
g4BjMWAZV1Ke,49280,sao paulo,SP
SkesXN1W0LDc,78270,nova brasilandia d'oeste,RO
IjjRELc8Iylg,78237,campinas,SP
6ZTpkafZJcre,95095,ribeirao preto,SP
WkXDXpzNbMp0,83010,maringa,PR
VNRM1Fg3XEka,72255,santo amaro,BA
6Cebt3G8EAuJ,75833,belo horizonte,MG
YL5cqeQZhcY4,26216,sao jose dos pinhais,PR
47pMVxlKJwN3,29192,rio de janeiro,RJ
rU4L8Bd12HWd,1451,sao paulo,SP
WgHgQGrOPO2R,21865,teofilo otoni,MG
oUjFSLKdQ6Oy,4945,santo andre,SP
cHXTWqV19d7j,31060,colombo,PR
GMtOoER4cUIe,19909,serrinha,BA
6VcgCo1OUGTj,68618,pelotas,RS
hT6mgyRhJmWY,13052,sao paulo,SP
FjZ6kmCR5uQu,23067,curitiba,PR
COZNmNk194B0,45601,baependi,MG
Vi7YJEA66bRO,64750,macae,RJ
dXBbc3LLBtgT,5606,sao paulo,SP
XQOzdDZAvA7K,82015,rio de janeiro,RJ
MVkO10SgYbP0,64690,sao paulo,SP
Z6I66lnBPUUV,7111,salvador,BA
OlSsNWNb73Fr,7802,sao paulo,SP
Ls2brVPB3Plt,6453,aracruz,ES
4kqLN1tIXRF1,4931,cerquilho,SP
F36W975pVgOy,18087,campinas,SP
81HnHHqIEZxB,88400,sao paulo,SP
DJLlMnJBOWeO,90240,sao paulo,SP
HH3xfGTsukfg,6276,santa cruz do sul,RS
lPCyq7jQUrcb,12242,sao luis,MA
irDpUqJS4EkJ,1501,ubatuba,SP
xkxAACjcBly8,54250,belo horizonte,MG
OQY7ktGt5OAY,30662,santos,SP
VtBdq6lC89bX,25080,itapura,SP
7XGCUm9mppAw,4009,sao pedro,SP
9lK58A2ASMJu,92323,santos,SP
cU2ycAGBxU9i,11709,sao joao del rei,MG
tNXe5PJTfgWZ,55700,salvador,BA
Dwy15NcAFScT,8674,sarzedo,MG
gWDbsSHjZ7Az,45652,jaboatao dos guararapes,PE
hf7G9HeTzsja,13044,niteroi,RJ
Qewq0LdD9mCM,62580,belo horizonte,MG
yvTc1KpMyOfH,28960,goiania,GO
0HsfbPqa3QUV,36350,firminopolis,GO
q705ziOw9yPk,72255,santo amaro,BA
r98lZqUqNz0b,36606,sao paulo,SP
xP1gvPLw6Hk5,1401,novo hamburgo,RS
ZrmCDrhLJnji,8380,santarem,PA
CsSOLsQmv6PO,39472,taboao da serra,SP
IrOgbr3OFXsn,99712,sao paulo,SP
7ZhiBuHvZKhF,36165,curitiba,PR
YxKGAGbtwAZ8,13475,caxias do sul,RS
XGJEOwfaJnK3,9550,poa,SP
NZlq26k0bktL,4144,florianopolis,SC
dntP4uGHxhaY,90040,pelotas,RS
Uk9EiQd7BJ5U,5350,barra da estiva,BA
8qqcA6v95IYQ,78665,sao paulo,SP
4aZ3hYKPgrLu,95920,atibaia,SP
o988A1YV3BGT,26173,salvador,BA
NOjXgBwGYDG6,36606,sao paulo,SP
gKDuFJ0afbmw,45991,guararema,SP
q7MpGBauhHNd,23047,sao paulo,SP
qWDFCsyyuaHl,13024,rio de janeiro,RJ
IcHFdayy8pOn,80440,franco da rocha,SP
fmUK7XwkBmvp,78240,tijucas,SC
nVmJZBwiEcrn,77725,sao paulo,SP
xhb0mkkH4w4C,39848,resende,RJ
lTJfgxaqPcN5,21825,sao paulo,SP
sBirBgIcS8iE,88066,santa barbara d'oeste,SP
z7cWwl9UsuzQ,4571,nilopolis,RJ
B0Ykw21SMTdd,74340,fortaleza,CE
sw6CL34GZ9pC,6727,sao paulo,SP
kS6m5HN3Rsb2,36264,sao paulo,SP
0AuKwzgpu40H,53520,capao do cipo,RS
OtpcHBNIKyhw,93347,atibaia,SP
hx3iWTZvzZOb,9130,timoteo,MG
CVoqyM2dsYKi,5797,rio pardo de minas,MG
n6FVuZqZ5FBM,4068,rio de janeiro,RJ
ScbWTeWcq17a,4625,nova iguacu,RJ
HfcoJZ85OSA0,60184,guarulhos,SP
PR6JyBEMo0YR,88220,sao paulo,SP
fDtAYHlSFFnU,88490,taubate,SP
LaoKoTswDODy,21341,guarulhos,SP
2FLUKuo6H772,2066,guarulhos,SP
