customer_id,Recency,Monetary,CustomerClusterID
FqbkVqe5V53b,2576,64.38,0
FqkcGKLdHEhH,2418,606.04,3
FqyuD0dnwR6d,2517,196.9,0
Fr2q1ifEKGeQ,2389,450.1,3
FrEhyCmv0CBX,2672,170.97,2
FrEvnEiMKGpr,2666,98.42,2
FrFBmMjXLrxq,2647,335.16,2
FrIJBkYT8pjL,2731,26.3,2
FrQcNcprE7c6,2455,177.44,0
FrSGWElFpf11,2578,389.45,0
FrWZTu1PauYA,2648,8.96,2
FrXocZGDb00w,2461,59.49,0
FreYh6coCO0K,2540,102.97,0
FritpZvfSyGK,2737,77.99,2
FrlQVO5ZEOk7,2623,125.84,0
FrlezIhD0WLi,2629,151.06,0
FsNC8ieHzXsF,2738,21.93,2
FsOYnBb3AjG0,2578,334.77,0
FsPHx6IpGlMM,2516,207.22,0
FsSoRc4UecN5,2414,199.82,3
FsZq46Z1hemM,2393,397.31,3
FsaJScwJ7F12,2308,146.68,3
Fsep1bQPtNxo,2399,139.31,3
Fseqp9PsR7nN,2478,202.45,0
FsnmpMqeLgro,2571,305.0,0
Fspck5yAhyRp,2585,70.31,0
Fsvh26UFK79i,2536,353.43,0
FsxeMlMSXqrP,2816,136.18,2
Ft7sNyNJqLBv,2793,41.83,2
FtAaSRuv0bck,2595,185.18,0
FtMbTmCgy75a,2683,126.72,2
FtMmsOmiwRwp,2327,16.81,3
FtSrPuBpyWKw,2382,1583.71,1
FtTzvzo5Ki4o,2470,172.86,0
FtY989FvBFis,2289,154.82,3
FtjBkjcbxvK6,2293,65.55,3
FtxgLOnKYc1z,2563,49.33,0
FuBekp1HuJm8,2719,170.87,2
FuISoLI1AVc7,2524,131.43,0
FuLsLYl7AEbC,2712,279.59,2
FuUrOyWSkKk0,2314,131.59,3
Fub86J6CoNi7,2744,228.32,2
Fun5ImCKEVWI,2501,84.75,0
FuncTTl1Vqm6,2803,111.48,2
Fv1eQUbzjbtY,2588,267.27,0
FvEyqNf88X49,2412,166.8,3
FvFv9S5kI2gF,2775,128.61,2
FvHPTnIBP0Wh,2380,21.85,3
FvKbE8eZ93R2,2433,241.51,3
FvMYVOnMMPEq,2579,91.27,0
FvT8BvQqmfjD,2454,514.6,0
Fw2wjuhY3yxK,2470,62.78,0
Fw4MS8sG98my,2624,574.77,0
FwFVSiqsibZH,2659,16.46,2
FwLf5DaGYKML,2564,264.71,0
FwQcMyyGVmQs,2326,58.05,3
Fwfd2nZ7GSrI,2770,109.59,2
FwkFrQLjuZuY,2299,187.08,3
Fwm2YZprpSTc,2286,124.53,3
FwpNEDTuBzh9,2438,210.47,3
FwulbLbR4VKf,2306,166.78,3
Fww9dAAH2ZPa,2448,100.08,0
Fwwmcuibk4NL,2707,113.03,2
Fx4WDBskIq9y,2348,131.18,3
Fx7SHJTFgfCS,2541,130.32,0
FxBk38TZzcO3,2616,354.17,0
FxH5YsrvnXZx,2616,171.99,0
FxNN8MBZ8xYU,2400,46.87,3
FxTwW4plWP98,2416,23.24,3
FxU8ja8n0ZvS,2270,125.8,3
FxUCioralCBn,2615,35.31,0
FxUeWSC2fbZZ,2520,55.08,0
FxYVdFjH8XKo,2495,87.46,0
FxaBQm3s4hZV,2561,159.47,0
Fxgo2XohzSuC,2661,125.67,2
FxrP5NN8u4gX,2644,4.35,2
FxxX07bAJ6Ze,2609,157.6,0
FyFlugMB18oj,2744,10.02,2
FyFrHuBTOxjx,2466,93.62,0
FyWawRFziJhI,2530,114.11,0
FyXLxHoPEP8r,2600,101.94,0
FybGHo9CiM01,2589,62.77,0
FywJtbFlf7NZ,2786,120.27,2
FyyYwhQPg1tf,2291,283.91,3
Fz2aDgQTCg0j,2679,309.33,2
Fz9yPN7UOuNL,2641,55.82,2
FzAQVKgrwBjm,2582,372.06,0
FzE3NJD3kMrz,2765,1022.6,1
FzMCol5LHn67,2460,542.81,0
FzQ4XFegwEyQ,2603,65.85,0
FzVcq2YBwX5C,2383,122.58,3
FzaKhNNO5UFL,2383,31.59,3
FzeXJiPfV6f9,2499,254.14,0
FzfLuwxen2GA,2428,180.19,3
FzjEFaeU56H4,2352,235.61,3
FznHkz9aboY9,2721,232.22,2
G00zHRRxj0Sb,2544,122.48,0
G032Zlb5TMzi,2512,19.14,0
G0BW3W3rnxWM,2720,278.43,2
G0lJmFfBtxky,2684,138.52,2
G0mQwWG8XAd0,2542,117.3,0
G0qHvWWfuMUu,2956,370.29,2
G10kVETeRkuf,2462,822.04,0
G13HUcIGIcM0,2604,34.54,0
G180wHECUKSB,2476,183.72,0
G1LO257cGPPr,2285,230.01,3
G1OcyLrREwmM,2596,123.02,0
G1Xeoeuhck6R,2637,51.44,2
G1sGr4m96e8I,2695,928.7,1
G1xpdgzhaH2L,2308,16.78,3
G20nzzWBfGXS,2584,252.07,0
G24XazW2svpE,2276,274.54,3
G28M65UXatTO,2587,56.41,0
G2AzwKV0wW4l,2431,47.64,3
G2Bzf9FbI9u1,2539,598.93,0
G2M5izocnYv5,2351,279.98,3
G2ONvG12QYjO,2566,87.45,0
G2VdjEEYE4Zy,2293,194.89,3
G2egPcU9FbUY,2638,419.88,2
G30ohZFV0qCZ,2317,109.85,3
G3FDih32I5mp,2551,334.45,0
G3GoKskrnDrm,2537,299.79,0
G3No7ZvcZZsI,2318,44.42,3
G3P40mhRwG26,2461,500.64,0
G3PtY0cYLRkf,2435,105.84,3
G3Rq34LlCC4N,2407,139.89,3
G3h6Jm9XbfEB,2404,156.35,3
G3iGj4mpEiwL,2299,12.64,3
G3mAa5uR7fkl,2442,227.74,3
G40TNRZ9NAdp,2771,183.05,2
G44KdWw30QRG,2732,476.87,2
G4Ht48jxyFZQ,2304,100.12,3
G4LZWAtZ87ZQ,2471,54.34,0
G4ZM9Ac8Qbm6,2624,222.67,0
G4d4ghWWNJ22,2272,247.62,3
G4gyqfMRVAxO,2726,238.82,2
G4iIc2UHdPlf,2317,129.58,3
G4mVcDludgco,2632,174.24,2
G4pjGaQ8sXK3,2418,1275.39,1
G4tTqx43fDG4,2541,145.15,0
G4w1aGxHa7n6,2691,187.06,2
G54Us5Kqg6ve,2466,721.74,0
G57ydFgvPPGz,2792,127.86,2
G58kaHoYjaLs,2454,297.32,0
G5CphUc8secy,2306,465.0,3
G5EIoPnHoBZs,2792,113.3,2
G5EhSIbk2NBW,2515,308.79,0
G5KJlUGum1yV,2774,871.19,2
G5Kf7IQvQ2X5,2701,140.44,2
G5LWndEM0nPf,2370,1012.91,1
G5NqtP1vR9L7,2375,143.82,3
G5SK0gmU69Br,2389,629.51,3
G5SRZbXzVOpw,2396,147.19,3
G5buubQIy2Jt,2485,1843.85,1
G5eCsiK4GG5D,2849,17.52,2
G5fbCvCzU67h,2642,433.59,2
G5nYAe6BpkDA,2367,717.23,3
G5rI9WNKURku,2297,282.65,3
G5wfjHizy7xL,2510,94.3,0
G67eOCHxxdhk,2298,54.51,3
G6VDk03ppsOR,2612,535.9,0
G6aQaynGFRRQ,2321,65.24,3
G6dWIPuwBv0L,2735,316.72,2
G6enIZLo1qml,2272,91.5,3
G6fpie8I0u5R,2524,972.48,1
G6jzDcCEqJDv,2549,214.09,0
G6pDxfNqLZMx,2721,220.66,2
G725S5lAF398,2563,272.53,0
G7AaLNq0rXF5,2461,205.4,0
G7BDxuA6yDvf,2462,173.99,0
G7LhH7w9t7OV,2544,127.76,0
G7dcJO13KAbw,2465,211.44,0
G7mSr4ytFk4u,2338,76.06,3
G7pXdGKxJ7yE,2348,72.36,3
G7qcrCyOhAFO,2444,254.8,3
G7zxClDJfzeQ,2491,158.74,0
G825G4udHgb2,2369,394.96,3
G88uyCyaUS0T,2504,112.68,0
G8GsX9JYbanr,2458,6.21,0
G8Kay6jG4xeH,2434,204.25,3
G8P86LeNPMOb,2414,87.42,3
G8Rem2TtQmYS,2787,131.76,2
G8Wwikt5K9de,2391,229.79,3
G8dofwlNo0l9,2499,135.2,0
G8eMPzE6UaL9,2573,268.15,0
G8quzqmUx17G,2468,290.01,0
G8r7Cdyc81UD,2471,519.91,0
G8t4boPEsdyF,2468,358.04,0
G8vH0ygmjtQm,2744,820.25,2
G95T6Kou9qFA,2746,2.46,2
G962wKjd4otN,2753,159.53,2
G9I7F5osxO5z,2514,113.47,0
G9O7ET8CyQxn,2369,39.51,3
G9YBouDeZNJg,2498,218.19,0
G9b2uR5MFWgG,2445,204.63,0
G9lDpoGDkabG,2801,142.83,2
G9leVvXZoQ3n,2690,95.01,2
G9xOmB2sPTyW,2339,328.0,3
G9yXcwPGhjOH,2372,97.89,3
G9zH9SfgT7FG,2546,82.45,0
GA4hIX0nocaj,2645,1014.02,1
GA4rjNNu1s2o,2534,141.45,0
GA62llte7BBQ,2431,84.79,3
GA9in8BjhoTZ,2582,68.91,0
GAKSSdzmP6fx,2384,268.12,3
GAQs2gjMa1Yr,2525,575.68,0
GArcgH9IQDrr,2615,208.15,0
GAvwR7Hvr39g,2408,285.64,3
GAvy06SdC7D6,2542,130.85,0
GAyCceIXYjGC,2509,270.07,0
GAzxcWk4aGcB,2501,225.75,0
GB4iDWOpl5pq,2761,382.28,2
GBFIpqtYCwg1,2526,392.6,0
GBFOZFyA2gHy,2355,412.88,3
GBFZzeLPxI6R,2289,210.31,3
GBGUGur8J3bR,2634,61.45,2
GBJLe4sgJ9Gx,2452,221.39,0
GBJhmoPhBHvP,2605,44.6,0
GBVghR0wJ9hS,2378,68.04,3
GBb59J09Kezl,2701,235.81,2
GBbDu0LiUt4Y,2672,630.95,2
GBdYY4TO3ipt,2453,151.68,0
GBgB5sA57neQ,2361,571.48,3
GBzyj6ZP2F2k,2476,43.41,0
GC2UnsPd7VMf,2490,263.61,0
GC3oflF9JXGH,2828,145.37,2
GCFwdDNqNTtW,2341,267.8,3
GCL6WUR2tpYr,2539,41.06,0
GCRNklFmyeIh,2286,70.27,3
GCYZphaqXjxO,2475,125.68,0
GCc4Qr16pEih,2554,415.85,0
GCrLyMh2U71a,2300,187.37,3
GD8QhjdM0LpH,2483,376.92,0
GDAi8Tek6cWP,2284,186.13,3
GDCwkB3jlEVD,2597,190.04,0
GDPlbtweg7my,2677,145.14,2
GDSkPjcgysBb,2471,227.74,0
GDVbw0ZlIg2r,2526,208.8,0
GDXlhkBBLYik,2539,199.59,0
GDY8Ru5wS5jk,2783,358.03,2
GDgmQ0rNgPS6,2856,181.59,2
GDlLl2lorLnE,2579,187.06,0
GDnR13qfXQU2,2293,328.0,3
GDokQjAl3N24,2469,675.77,0
GDpD3nvbMbDJ,2553,82.45,0
GDq0OR5Gu4Xj,2319,600.43,3
GDugP0M5XIZR,2346,49.31,3
GDvsypsCXaU6,2422,371.94,3
GDzGGahfwap4,2325,303.68,3
GE214PeJ4oLb,2270,38.05,3
GE5o3gcdoVgD,2299,177.38,3
GEP7fkPxIE1Y,2331,200.04,3
GEX3AqKXbm86,2391,166.7,3
GF4aJNrScWiE,2701,213.09,2
GF5flmBtKWpU,2570,251.98,0
GFFZvBhLWImn,2593,415.29,0
GFKWfAgZkAS7,2436,188.44,3
GFMHmsRWiR2y,2575,133.06,0
GFOmhK9iyctu,2641,1416.7,1
GFT0AnG8FCHp,2691,146.25,2
GFg4QWN26cLs,2821,93.52,2
GFhno0Ud4Lu6,2474,187.12,0
GForlTw2sEBE,2475,244.15,0
GFoxZlSJit0H,2523,204.67,0
GFqwsLxCMQBU,2287,110.44,3
GFt6tsosqSDZ,2824,10.0,2
GFu9Xu6QwNl0,2563,65.41,0
GFuzmaZ9KGfy,2622,175.54,0
GGHXcyZ74v0I,2686,158.03,2
GGIiOamh3pJX,2799,20.72,2
GGJdlPGjFkrg,2339,172.67,3
GGnbObgjZMIt,2679,109.76,2
GGo0M2LWBWp9,2326,575.91,3
GGtJggdbQbmb,2802,254.9,2
GH9kV7GwurwT,2694,1556.7,1
GHV2YXuBptCP,2800,61.16,2
GHV6WeKdUBSG,2693,19.99,2
GHb4Zq1EjUJf,2438,222.38,3
GHbnAKVlqaLG,2563,33.49,0
GHtdee5cNuMF,2701,45.28,2
GI5K3LOJgN0j,2467,307.69,0
GICXzUM6FjNR,2470,104.36,0
GIO2ikBXhFKQ,2420,72.36,3
GIbJQw675KvH,2706,129.95,2
GIeYVE1VfUJz,2717,24.79,2
GIpx98sNNSJb,2321,547.89,3
GIrUgIazGxZj,2783,448.05,2
GIxwEFkBr1ZL,2543,366.91,0
GJAWU7HLTeYe,2697,159.69,2
GJJWZJFxGzD5,2545,1866.7,1
GJOC0orhOUwA,2282,75.98,3
GJYyHSH7nMYc,2696,114.62,2
GJdoojuJkX2R,2798,54.43,2
GJlXCwZCk9CL,2743,381.88,2
GJnycD1OaKKt,2410,2267.28,1
GJtPeaD8NqSR,2707,118.22,2
GJv7ewBmEUr1,2522,419.88,0
GJyaw05C1h2B,2646,136.02,2
GK8bxBRjayLP,2279,100.14,3
GKLpWcg3khem,2811,50.62,2
GKMPpYYEKSd2,2448,224.95,0
GKOM0SJlXXNY,2796,9.93,2
GKSmzH6jeka4,2379,29.3,3
GKdyun9rLuo2,2391,39.43,3
GKeClJ8hEEYL,2490,20.76,0
GKfleg8glxPI,2278,406.6,3
GKiIBZC1bcpt,2854,46.88,2
GKteJF6S3bTI,2440,171.16,3
GKtgkNsyKhfc,2591,153.57,0
GKwSGLeSQPjm,2425,138.41,3
GKz52EoJI29e,2288,1395.76,1
GKzryc5SwMNT,2356,343.07,3
GL0MXzit2WEk,2724,442.11,2
GLC9anwBraOf,2480,92.19,0
GLD10KmLegZ8,2479,504.11,0
GLEnPILyI04F,2802,92.55,2
GLFiTpYjXfzu,2389,348.02,3
GLIppj5aQFXF,2701,97.85,2
GLPLx7Ty7jCP,2830,38.56,2
GLTjbHRqmhMt,2328,342.22,3
GLf2qdMxX03q,2315,2.13,3
GLkjqb4C1sbT,2408,124.13,3
GMA0N7Dz3RtS,2322,317.28,3
GMFHK7VYdxot,2712,501.5,2
GMSzvdJegQbh,2308,77.75,3
GMmr8FjVWhvD,2746,121.67,2
GMtOoER4cUIe,2477,0.76,0
GNR0VIC9m5UO,2402,595.49,3
GNXSBOMVLZGb,2853,34.15,2
GNXlFi9JZnwb,2427,33.48,3
GNY23u8xCHDQ,2281,79.74,3
GNrRERNQfZd6,2526,96.86,0
GO0KhywBrGsK,2269,104.46,3
GO4aDGdrlSf6,2543,60.25,0
GODzCgcQNiWp,2421,33.48,3
GOH6yZsmQS5C,2435,129.92,3
GOJzOZU4i4ug,2296,1228.73,1
GOPHI27xotfv,2364,187.43,3
GOPNnZDZSMhj,2700,19.62,2
GOPw7r4IEWTl,2513,1325.44,1
GOXAWk537igz,2404,91.56,3
GOYEjYhfs5uo,2308,75.98,3
GOYkuzQ06097,2460,138.52,0
GOcSlCq0BlQc,2540,214.15,0
GOuOCDi7cIfW,2768,170.67,2
GOuPg8MIfXTt,2858,19.21,2
GOyyIaMTo5VT,2609,5.78,0
GP24b0RGsWtF,2363,190.82,3
GP2idl9eDapD,2442,599.05,3
GP6e0DuMvToY,2412,1146.2,1
GP82Me98cnnn,2320,58.65,3
GP8fh798shBT,2476,146.52,0
GPFsAPOe2VDH,2706,164.81,2
GPI0sal0PmbH,2674,271.83,2
GPWmfmncwjbT,2588,466.84,0
GPbGOYREi42j,2661,196.9,2
GPrkiXYAs5cY,2473,382.42,0
GPv7Zhi8do8K,2363,214.13,3
GPymX4T2TsWO,2378,494.42,3
GQ7oqYFKgW1t,2482,46.66,0
GQ844EVF8Djk,2424,494.68,3
GQFnMbt3onXt,2324,534.1,3
GQHSOtwt3snv,2377,122.48,3
GQT7K6uVXeMt,2811,213.62,2
GQU7uDZDoB94,2476,56.79,0
GQZ9F589Jydb,2627,69.79,0
GQt8PlKkpIWI,2453,190.04,0
GQumFrPzyWya,2448,146.69,0
GQv59hVCvcFC,2478,171.99,0
GR2rFeO5hslE,2486,210.92,0
GRQ3m3Pg0KRX,2480,68.54,0
GRUbbkFKDS60,2650,335.16,2
GRfLMg6HbhsG,2464,37.09,0
GRiOTuN648ZT,2615,124.56,0
GRoZ9cdIGr9H,2857,389.43,2
GRpjFaYXaiSx,2398,62.7,3
GS1Xt5j1eMPI,2750,131.38,2
GSC6JLoOGJ3z,2600,96.01,0
GSL0Z3pjB8Dr,2617,43.98,0
GSLsu44ATg8r,2723,369.0,2
GSdLpAqBOZFw,2283,145.48,3
GSjRGfqOqpv1,2449,439.51,0
GSmbyL5ribAQ,2364,195.4,3
GStZ9FdTdvaH,2832,1264.17,1
GT19lp3P7Jb8,2480,2607.09,1
GT8zrZkZIbsJ,2455,144.18,0
GTBYAXqIxJsl,2381,42.73,3
GTOrAbNyNkyM,2281,2.64,3
GTVWpSyigvN1,2511,128.89,0
GTYwHCyQDJNp,2462,376.51,0
GTddRk7M5BVI,2370,242.72,3
GTfIWa6EQhR7,2369,56.77,3
GTmFVaxbGvAn,2398,473.83,3
GTvgn3HL4ITR,2680,264.71,2
GU1jzRt1ooj9,2447,162.77,0
GU8nmuSrL5Za,2431,368.56,3
GUG7pSajd3uc,2277,563.48,3
GUd5BDkdXCGB,2424,177.86,3
GUxGht7u9Yp8,2460,25.58,0
GV5cSO7db3JG,2294,51.63,3
GVDDTJkPbyDd,2277,109.2,3
GVDTt3uKNVEi,2553,438.53,0
GVHIO32Sqhmc,2555,103.83,0
GVR81YkpOAZb,2388,211.74,3
GVSP3ILSVYRr,2287,105.48,3
GVgl9kluMmtJ,2348,152.27,3
GVr35ezn171N,2842,244.79,2
GVseturUI8g3,2643,118.79,2
GVygGxKmU9Bl,2323,261.96,3
GW7fBINteSA7,2563,172.01,0
GWE09KeTve5S,2417,120.22,3
GWE4zIir29Co,2306,97.65,3
GWWYZsfmtqSL,2606,54.29,0
GWZXWBYWhVqk,2575,588.14,0
GWbyHrcMV8Tq,2566,29.9,0
GWgkLVI1TNzf,2746,353.3,2
GWorXuod04YR,2599,38.65,0
GXFxe9At9nWH,2375,252.19,3
GXGhmUPq982R,2292,518.04,3
GXUKmtx9WoHi,2368,275.89,3
GXfyM3Qbbkjs,2599,142.2,0
GXjWACHsYHdJ,2349,803.24,3
GXm97Zjc4XdR,2479,30.45,0
GXoIfaayOFaX,2413,550.93,3
GXs71ftGY2VF,2540,326.75,0
GYA66vbE64mD,2305,22.13,3
GYAPDzCSAeTh,2700,5.78,2
GYC2hgRVQya7,2833,350.0,2
GYIu1AUxI4KK,2582,213.11,0
GYJSWonFJCd3,2364,146.23,3
GYNoRb0HMWty,2795,124.22,2
GYOTYujPNAkZ,2672,469.84,2
GYR6qbxg5vrg,2295,531.75,3
GYjP3YPi1iwf,2640,615.11,2
GYnoRn3dpBPb,2323,682.5,3
GYtduhrLWuaD,2599,284.77,0
GYz4yQbNEfrZ,2324,303.39,3
GZ2rm7wKaqTK,2827,0.96,2
GZ7SXlzwPNRB,2447,87.46,0
GZ866rsVnLZq,2593,3041.73,1
GZBhoRTZTJ9j,2299,1275.39,1
GZMdaIa7xIaI,2378,198.2,3
GZUcn3sRBj62,2380,163.05,3
GZd7my7e2XX9,2542,175.54,0
GZfgAl2cyPWQ,2396,415.85,3
GZrSL00xdzAd,2632,116.28,0
GZyvdSPx6DQG,2657,772.4,2
Ga2Os6Ge5DVu,2394,146.58,3
Ga32CJfWYYEx,2377,313.36,3
Ga5T6dAauH9k,2770,3.02,2
GaGCMm05L7wQ,2542,1589.57,1
GaHn0gFfFLSS,2278,201.61,3
GaLjED1WoTQ1,2278,77.98,3
GaPTxEsP8rWb,2383,89.24,3
GaVEB2RctfqG,2541,274.19,0
GaZH1LmeQmUA,2597,332.07,0
GabFavLjff5m,2706,75.35,2
GageA2SI3jFq,2554,167.88,0
GakyEQJA26yK,2743,927.28,2
Gam8AI3kzEvc,2293,124.47,3
Gb77cBpKeLGj,2296,125.78,3
GbK7zfL7JlnO,2293,4042.74,1
GbSEAa4KMuhO,2633,147.57,2
GbWJRJgVbGOR,2477,190.86,0
GbiNVCvXhpPE,2364,286.04,3
GbiP96cRPHEk,2637,288.19,2
GbjqCY7EocPN,2536,190.04,0
Gbnf0GCnA0Go,2378,111.21,3
Gbnv7irMaovP,2424,940.78,1
Gc6PkoNhiWob,2540,184.22,0
Gc6Wyo0sYnpV,2781,218.73,2
Gc84AEs4VtuS,2437,385.0,3
GcDEIV5KGIKl,2398,148.22,3
GcOtnZdzdsez,2339,60.34,3
GcZHrhCEZund,2436,153.16,3
GcgY4I5MKkpH,2334,1362.37,1
Gcp7lya8dHPt,2585,108.55,0
GcrbqK958bdd,2400,199.69,3
Gctd8vznC6RA,2416,65.03,3
GcxHz4G8TlOM,2529,28.2,0
GcyfB8eYIQfG,2305,117.01,3
Gd6ZupQk1Nzz,2503,278.06,0
GdD6oGJli7JC,2759,252.32,2
GdQYNcFddHH5,2437,29.44,3
GdSBeqZMoeWx,2417,215.77,3
GdcGZlcxwZeU,2374,296.41,3
GdgIY4uWVqN4,2379,878.04,3
GdnoDigoqcqx,2411,275.38,3
Ge25zHF6qLqC,2568,545.08,0
Ge9aKi9WhDTK,2543,182.62,0
GeAXFgkbZQP5,2477,109.69,0
GeCPPxSuGy64,2303,199.09,3
GeEs1VB7ObM3,2318,312.02,3
GeKGEFq5NCbR,2372,128.58,3
GeSfKNgr0lf0,2509,50.23,0
GeVKpMjUIjyZ,2583,99.18,0
Gee6DSPZPCzd,2425,234.52,3
GeeM9dWxrqVQ,2392,26.98,3
GeiCW5cSdFTI,2403,140.5,3
GeqLGdDFewQk,2377,2838.22,1
GerC13X7dJO2,2546,150.76,0
GeuKIBZSR6mI,2479,139.33,0
Gf2YLkHeDY1h,2542,5.5,0
GfHDhGJOlHme,2544,205.0,0
GfLU7umE6bOK,2486,212.1,0
GfeQ5OQSNCH5,2511,145.48,0
Gfmdnv1AweWO,2660,170.72,2
Gfo5IBx3iHV4,2321,350.74,3
GfrqXmGQM9ia,2458,31.07,0
GftcVp5ri7P2,2441,43.4,0
GfxEbDA3iUMl,2421,33.48,3
Gfy5HAu9bapL,2771,185.48,2
GfzUFKKa51bq,2460,290.33,0
GfzceMBd5dD4,2785,157.13,2
Gg6351kvZTFh,2299,211.95,3
GgCjw0CWd0mZ,2674,271.83,2
GgDuFCcvYsPx,2526,95.13,0
GgKGKubDDyWc,2836,406.92,2
GgMLrraslDUh,2573,94.3,0
GgPQFFpz9u0k,2588,220.27,0
GgRbqbDMEGNO,2395,415.45,3
GgU6L512qOmn,2607,97.57,0
GghWBat6CHOH,2610,7.3,0
GgkAEu13yRhT,2670,293.66,2
GgoUvoZiV2qS,2636,168.82,2
GgqMLNl5WX4Y,2501,164.88,0
GgtQ9xAO4cJF,2488,71.05,0
Gh2Guc9rLy3Z,2464,1016.06,1
GhBhvVhtvMnj,2399,24.19,3
GhIJoKjmE4pa,2431,41.01,3
GhIlJY9IDspS,2460,66.8,0
GhIt6qR4LJQ7,2663,68.33,2
GhRAeDE5GPpc,2342,112.44,3
GhWXtrwJNfHg,2269,113.66,3
GhZTp5gSyqWW,2544,48.88,0
GhaoAlCjS3HT,2459,622.64,0
Gho0C0KCGLou,2505,436.42,0
GhptOawaiGfe,2332,116.57,3
GhqXj1rzgHmv,2774,271.08,2
GhtWoMaoDB8F,2384,85.22,3
GiEHy0Y0UUyD,2609,175.21,0
GiHAiAVmHQAw,2579,373.1,0
GiK4mkB1vEwd,2366,313.94,3
GiMnytadpdLz,2336,64.38,3
GiOv6LhwIHjf,2546,278.34,0
GiWg3pD9b4LI,2784,681.46,2
GiXie45LkOdj,2657,242.94,2
GibAkhoJqufe,2473,313.93,0
GiiK53eW8oi9,2633,190.0,2
GimxQBBtPBS4,2399,292.7,3
GisG0x0uyIku,2492,35.31,0
GivW1uF97N8G,2375,277.75,3
Gj0aNUDWzcWf,2618,60.46,0
Gj5d90wbo0gY,2532,63.6,0
GjJ2SayDUj1O,2814,124.25,2
GjMQWE8ZUfBU,2754,87.7,2
GjQpeXFnPjHU,2548,342.94,0
GjqLw77XAR8L,2802,92.55,2
GjstRy1jPHgH,2431,146.16,3
Gjyyd8YOdxXl,2957,247.23,2
Gk53QmavlpC4,2567,217.67,0
Gk6IpGtbiq1n,2606,5.78,0
Gk7XFQagzvBP,2524,806.69,0
GkAWA3kCvZdx,2706,227.76,2
GkDFz1bioqup,2490,247.48,0
GkKTL9mRyCuJ,2524,80.35,0
GkLnnzkpEutw,2609,56.87,0
GkfJ43iOXUUl,2844,42.2,2
Gl31z8kplzJs,2523,122.25,0
Gl5M8QJgC7WK,2298,126.39,3
Gl5t3HQSzvHT,2697,96.93,2
GlCknpmkh0EM,2832,127.21,2
GlFi79pikDLk,2364,151.37,3
GlIqXed7d3jb,2767,84.87,2
GlLOD5k4hBLL,2573,1158.54,1
GlOEKAnhVd5X,2445,19.01,0
GlOuBXzcRZ2P,2798,151.54,2
GlVE2nUFs5x4,2704,313.93,2
GlgjMCyp7Qvk,2290,145.41,3
Glh6PpMVaguu,2440,88.45,3
GllG41gaN4Ym,2706,145.48,2
GlqVZYjcpBw8,2375,52.16,3
GlsRWak4GD9e,2359,66.26,3
GluFsXwHWaDV,2607,2.74,0
Gm0s4Y2gweZh,2271,500.17,3
GmCUgJnqLhLo,2640,159.44,2
GmHY8KJ1x23m,2379,240.71,3
Gmw9IK94mqHw,2701,33.26,2
Gn1YfANr5tn0,2382,170.34,3
Gn9BOqZVdl2g,2288,315.33,3
GnDvg7GtWSFd,2706,166.62,2
GnOLkcEUubDS,2426,146.16,3
GnVEkIugo6pc,2586,22.71,0
GnhCAhU5ypkk,2571,24.19,0
GnhcPIymyopo,2570,340.02,0
GnxTG6KttFLJ,2385,228.94,3
Go7dbotA6isd,2424,616.98,3
GoRHDwQW6xBv,2433,95.93,3
GoSNPAwbru1s,2356,50.28,3
Goa3fDGQOoh1,2395,84.06,3
GobBNbMeUL6r,2517,315.12,0
GojkdZxHcXfv,2337,238.7,3
Gopb2Wn8wdoT,2651,255.24,2
GoruXOb8WwFy,2562,264.71,0
GoyYyaVgtIOL,2391,516.97,3
Gp0WyDrH5Civ,2377,118.11,3
Gp3beP0Td9os,2404,156.42,3
Gp4NKpOnjY7m,2654,317.97,2
Gp8wezJ53KCW,2672,534.36,2
GpFatqBrISwJ,2434,384.14,3
GpL2AjJC9FKU,2580,186.62,0
GpLy7mXq3YH7,2568,520.65,0
GpNPrAbpQWvC,2283,208.38,3
GpQHI68gg3Pb,2727,190.04,2
GpXdt9M1oWJb,2507,122.68,0
GpXo5aoj1WW2,2329,80.76,3
GpfYV2jB887U,2342,240.73,3
GphrUNDmaYAq,2529,236.86,0
Gpuf9v7uIJyt,2612,33.96,0
Gpw61xY1uCXM,2807,1843.85,1
Gq8mhzBAEbXV,2491,107.5,0
Gq8nXuRevu0W,2690,193.29,2
GqFmnd6AgoFQ,2699,280.41,2
GqIoqwp7GuUL,2274,230.83,3
GqXSmuCiQPIL,2491,69.01,0
GqiflekFpo0n,2355,385.52,3
Gql81H4KRzGT,2562,1312.67,1
Gqoh4grOGUmE,2278,169.16,3
Gr0UPdrf4G3p,2365,1242.57,1
Gr1EcLu14CKy,2447,304.5,0
Gr5PHxUJCoQp,2316,37.24,3
GrJUaN2cHmEj,2313,406.6,3
GrLXZrfir0Ds,2482,309.33,0
GrLy5Rox2Y3b,2713,222.86,2
GrXc4ubH5eRD,2342,112.44,3
GrbcVpCth6cH,2369,137.7,3
Grk5A6T991iv,2573,127.53,0
GrlQW93N6Not,2468,497.52,0
Gs3q64JKtLZ8,2454,23.28,0
GsFEAUJCqEmb,2690,65.81,2
GsLTlAgOzD0y,2494,782.26,0
GsTr2Ft9axhf,2458,502.12,0
GsVLxBoWCELC,2707,347.89,2
GsWYdXkDmltc,2654,87.46,2
GsYj7JcCIZ4G,2463,38.3,0
