customer_id,Recency,Monetary,CustomerClusterID
5pg4Bh16bFE6,2437,143.11,1
5pnxnoMOpmQu,2389,125.95,1
5poeMKFEX3zE,2291,317.8,1
5purgqvrawwa,2405,31.84,1
5q0Ie8iqPNqf,2732,77.61,0
5q1nglRX27Wh,2705,272.61,0
5qNEldiznDmz,2433,24.67,1
5qS1lhj3sPcL,2379,139.89,1
5qZAzcgDxDBu,2688,80.12,0
5qf2UErZEdi3,2341,558.57,1
5qhpAVWfk1cU,2650,5.79,0
5r3NFxtOA3jh,2477,103.33,3
5rSpRwq7CcFY,2645,269.65,0
5refkVSl6LRP,2560,630.44,3
5rj9tl0HFfH3,2641,559.26,0
5rnIZrPQn93i,2548,348.13,3
5roKp263Ti5S,2618,313.99,3
5roYthQbm8xs,2788,251.9,0
5rom0bUi06ju,2351,179.68,1
5s2jDs2MzwHz,2659,102.6,0
5s4FYs9Zg4OI,2723,56.47,0
5sNx6tJdKOqx,2450,141.82,3
5sQIpSQVIPX0,2337,342.09,1
5sWrTU5xomTK,2568,5.78,3
5sbVgpJYMwmA,2406,19.86,1
5sc4Q1RdN3Vs,2680,226.22,0
5srSQJifEeXB,2382,442.81,1
5t1qxvMEIRNS,2299,167.34,1
5t7NUlZypS6p,2419,492.93,1
5tFLboqLi8kQ,2542,31.73,3
5tSD59Dl9GDl,2426,340.99,1
5tZD2XsUWzl1,2301,215.54,1
5to7pYhjQaDg,2954,81.09,0
5trrHyeZYcmb,2296,111.13,1
5tvDQEvlmcp5,2386,206.39,1
5tzTGn3grGsl,2845,2091.33,2
5uFISTMET19K,2750,250.14,0
5uGFO0H57ajr,2272,71.65,1
5uGt4cA6pXjZ,2642,164.96,0
5ucjb2usOTw8,2842,19.97,0
5ufN9Q93p1wp,2298,428.02,1
5ugc7fFXWYzn,2401,115.77,1
5uv0wu6Pymgg,2623,161.55,3
5v7m8ladbK2D,2371,39.21,1
5vAWUTVJnePw,2408,908.43,1
5vEoloijrPxQ,2318,374.32,1
5vIMLAfhxbry,2364,3.92,1
5vWw64rPebvk,2429,134.49,1
5vcamZHi19jG,2658,190.09,0
5vfozszEOypm,2392,396.06,1
5wAzRBKaX7bN,2663,185.64,0
5wgTJDMeB9oG,2714,176.16,0
5xCzvd89cXok,2491,74.03,3
5xKnpwOhKgB8,2735,264.3,0
5xM8MXXlSVQE,2707,116.85,0
5xWpfhKIzFLU,2386,620.56,1
5xaQaRpO3cy6,2451,261.29,3
5xg0eEUBTBcb,2463,33.48,3
5xwMcpJNgMIJ,2802,163.31,0
5xzLEjX4EsAs,2324,163.56,1
5y4Ctb5ln1dK,2293,2.94,1
5yI2stdyU8aY,2342,51.76,1
5yYY5tID7Gt4,2523,98.62,3
5ydQfapGBLm2,2492,39.82,3
5ykJwVEljjWY,2282,293.89,1
5ywa0Vy3WCP9,2469,196.45,3
5ywypqRnbiOq,2558,421.12,3
5yxxTntiyjVU,2336,152.11,1
5zCSpW8A4A5f,2526,481.06,3
5zF3IR7hUZM5,2383,239.09,1
5zHUuzYVHB5e,2481,782.26,3
5zQcWoBvGR7z,2390,68.53,1
5zYDJ1j4m2Ms,2715,355.9,0
5zf8UuoQEm5z,2583,162.62,3
5zfcYIePN1jL,2450,181.83,3
5zikZNyvkDDN,2673,208.77,0
5ztrNEEpx5Nm,2735,255.24,0
5zxunKXshLwd,2585,328.26,3
6012uXeSylub,2364,160.79,1
607QHmltIll8,2542,252.3,3
60DHtJjdbVqY,2384,41.2,1
60Nkz92pOikU,2379,762.23,1
60QGryd1BvLW,2564,779.77,3
60RWkeomO5Ib,2420,67.95,1
60e736ywiTIr,2301,69.97,1
60fgnPYZHVGq,2378,172.5,1
60gh9bGgh41i,2540,700.53,3
60hKlAEn2fyu,2502,190.04,3
60mgZryDpbu5,2655,64.11,0
60rbCOz6s7t5,2305,95.43,1
60tMuZXczyVY,2692,19.77,0
612axiZmAiX1,2797,230.16,0
61AGlPNDd2hq,2337,368.47,1
61O8G8ZzDh9k,2616,199.17,3
61VP5ZqIyYpx,2756,742.57,0
61YBmIBqxK3c,2776,1843.85,2
61avPcX3NjH3,2276,163.3,1
61g4p4A5xayi,2541,120.2,3
61gsc055sBOU,2823,64.8,0
61z3xzohNFBA,2390,115.68,1
626BUJ3MFMEu,2552,135.92,3
626CvEUWNv6i,2739,119.67,0
627hPBsRRmOO,2830,188.77,0
629TMlmK61w6,2528,21.36,3
62JnpYnhvWSL,2584,51.52,3
62PV9XTZAN8Q,2836,368.87,0
62RokRr1aNGq,2606,58.58,3
62TA6YSx44IG,2329,188.13,1
62hM3e8Ao9XY,2664,100.76,0
62xy3xj4hIzP,2275,1816.34,2
62ztRghfxJsK,2277,62.66,1
6355LLtzKvYJ,2292,170.08,1
63JHDOFDNYLD,2392,193.99,1
63KCFIR4JYcE,2650,267.92,0
63PHrcPtipY8,2500,326.36,3
63SJcvIz1Guc,2397,47.77,1
63VovVPXi5fj,2439,158.04,1
63cb18M1Z31w,2287,92.44,1
63e0963dgWI0,2364,307.09,1
63q0EybJkw8U,2596,665.87,3
63ujE81Zkd6d,2777,46.53,0
645nyLHWEkhZ,2668,531.75,0
64CpmHy1ShG8,2581,64.68,3
64MjtrodiKig,2301,39.87,1
64VnGKNeMKIX,2580,195.0,3
64cF8eKRwCzv,2427,66.91,1
64i24KrIjRTH,2357,53.41,1
64qqeCHYtjmN,2696,82.01,0
64tkWFQvIWpY,2545,162.11,3
65AS5lBJKl4U,2799,379.73,0
65Ja2D2MWSby,2388,263.46,1
65P0XHIoJOGN,2718,308.79,0
65YlNDU7DkjQ,2492,349.57,3
65aBXNgu3QU2,2749,521.6,0
65hFyAldPJF5,2581,218.54,3
65lez5dRr2sA,2495,1035.55,2
660Y4N4rZQCb,2327,167.58,1
66OYsX7vDr0w,2327,256.45,1
66k0DNNQ5zXw,2745,260.32,0
66rhfLy3yln3,2481,673.23,3
66xInQwURZnq,2306,224.82,1
6716sOHFF5HW,2552,121.11,3
67FYjlzllFyl,2409,107.77,1
67Pqm9pjp6kK,2682,333.66,0
67Wk5bqnlLgg,2494,286.12,3
67beO0QjmOhh,2285,620.03,1
67ltAwgnDHvX,2425,64.3,1
67nSVTq7CuBd,2510,144.43,3
67vLGr9ODMq3,2383,194.97,1
67x7oGHyPita,2706,573.51,0
67xLe2COkuUZ,2827,98.34,0
67zJkozUbree,2799,912.95,0
680TPXieMOvK,2363,1.77,1
687wkvnVoHdr,2772,432.1,0
68MFK0TYXrB1,2555,184.8,3
68MLviR0N1CV,2391,33.48,1
68bjsJUbvbD3,2821,410.36,0
68g33O055NWx,2556,64.4,3
68nVvJrFzaWc,2306,134.58,1
693p5dcLLMoT,2627,393.84,0
694RVgNmNUWO,2510,93.13,3
69SBQMt5VVrs,2454,14.18,3
69U6g4nDfNmN,2376,55.38,1
69VX4hBILbcw,2349,175.57,1
69WEspkUoGL6,2605,190.3,3
69Z15jX6aD1r,2805,15.25,0
69ewFibfP7oK,2420,227.9,1
69oyVXS3Kpgq,2298,1002.79,2
6A0SsYkPpV0N,2371,64.29,1
6A7dvj7PtQJW,2425,135.5,1
6A8AnydAIj61,2388,25.58,1
6ACbXFPvL8C0,2447,379.2,3
6AU7k4ZDOi0n,2463,147.39,3
6Ads0HfKdjeX,2441,169.92,3
6AnAGc2AwIDj,2316,12.97,1
6AnUHIIru7k2,2686,194.44,0
6AnYN5cEfwzT,2543,379.11,3
6Atc4FfxOx5Q,2398,137.4,1
6B4vKCQiQ8UJ,2433,146.58,1
6BBn6e8Y8Rz6,2458,241.95,3
6BV7rBsODUSN,2485,386.76,3
6Bvdy70jbdBe,2376,266.16,1
6BvzdF3wwykS,2378,175.1,1
6Byqh8gGTvGb,2439,114.58,1
6C0ZyL57HSf8,2560,559.26,3
6CUxG2qlvQaJ,2652,372.28,0
6Cfj1GdmJuDG,2734,49.73,0
6CglDbwbE6J2,2299,366.14,1
6CiqV2Ts5UdL,2761,458.43,0
6CrAqg2ptNNU,2576,27.27,3
6Cs95xE4zmaZ,2650,1.53,0
6D36TtDoIDUc,2284,2.67,1
6DKV4dSpqJBM,2450,343.88,3
6DL5koqdegXZ,2554,161.02,3
6DT59k6Gu7vW,2406,145.12,1
6DeGBf7OIDMH,2581,209.91,3
6DfEEkN7zEQp,2347,114.54,1
6E1SWODvcUOH,2416,147.14,1
6E3Keli1vGHb,2625,290.0,0
6EHAD6Tzr6Dd,2393,864.69,1
6EHM6S0dgK8Y,2416,366.65,1
6EOXOyA5fsnk,2520,569.51,3
6EdJoygID5E8,2461,54.7,3
6EtLuGOMwKRk,2556,216.02,3
6EyZPJ0cDWJ7,2309,438.95,1
6FGZYEZDm1rG,2543,990.45,2
6FKbw9lJuGL3,2561,267.98,3
6FSOrIe8gfea,2476,26.5,3
6G5SDz7ScaOw,2384,228.71,1
6G9XYTQao5Ou,2284,129.78,1
6GD2as9RDVYn,2482,589.08,3
6GDAWgIIjEL9,2584,212.34,3
6GE5kUVuSdHl,2702,509.2,0
6GZ8G8TVyQw6,2653,665.87,0
6GdUD3YUfwNA,2279,387.0,1
6GiGzlwl7E3y,2286,66.78,1
6GzrxVugZDDm,2472,6.08,3
6HA7m1eYM76p,2711,277.8,0
6HMcG1RJEuoA,2315,122.69,1
6HONXPyYKbxf,2319,120.98,1
6HX5puh9MdTV,2385,56.3,1
6HYHNdOCHGlc,2288,51.21,1
6HhVir0xS4sz,2621,577.6,3
6HkieObAq8z1,2588,224.78,3
6HswVv9eF1Ng,2381,33.48,1
6Hv82bpIoz10,2540,34.61,3
6I1Ztt8eM82L,2457,30.71,3
6IWHvSG4MwGC,2839,447.24,0
6IgJKJmaET6t,2403,187.52,1
6IhknQFsghXV,2335,80.19,1
6IjL9djeS8O4,2271,131.45,1
6IrnScGOppfH,2958,5.55,0
6Iysg8ELUqgI,2368,136.7,1
6JGH7ydRyAgx,2580,292.65,3
6JWa8kGwTdRM,2329,132.03,1
6JdfeLIFRoXX,2329,337.33,1
6JfTAZwhPdLi,2370,309.33,1
6JyBd3DuTsnr,2463,59.69,3
6KGIbLMFyH34,2708,130.03,0
6Kk9CXnnbF0D,2574,161.08,3
6KwZcLhkzduX,2307,8.85,1
6KwmyVYlL91y,2596,187.67,3
6L5sJ0wacSw9,2403,456.33,1
6L8ieMm5Me3l,2337,91.12,1
6LEJvQWgUgNG,2291,315.63,1
6LgeoSWYxzAS,2599,194.11,3
6LiAjuAPoQiP,2355,116.04,1
6Lw6bccLSsZk,2623,517.72,0
6Lz2wna2HeSA,2431,136.7,1
6M3RMR8SjViE,2706,104.14,0
6MF0kYCzTyhs,2407,90.77,1
6MHCWVDJlLKK,2324,265.49,1
6MKbmP4KLRvT,2481,33.96,3
6MWnLCkCpMaL,2799,10.97,0
6MZuWtQEwSHv,2452,142.19,3
6Mz4eOqrUcrS,2443,455.11,3
6N2ZrX1p5Y5n,2624,166.51,3
6NFteFPG0pvj,2295,50.24,1
6NWxYD4yVvgi,2433,203.15,1
6NcoWIMYsE1v,2364,65.08,1
6NgaVlixZu9t,2382,145.48,1
6NnQNXOEoanR,2634,437.26,0
6O5wD7id8Gyc,2672,665.87,0
6OP4OD9VzSV8,2551,665.87,3
6OUKcCI1vmZb,2494,130.85,3
6Oa8wRBtFeXr,2842,33.96,0
6Or4JyX2WRUW,2328,72.85,1
6OvX9fdcFlYz,2293,85.3,1
6OvXka6to2bQ,2559,48.61,3
6OxpwGWzJgZ5,2271,35.4,1
6P1Jfn4Px24t,2811,104.55,0
6P7kqtJa9B2j,2682,375.43,0
6PBapBIgQrlL,2452,274.47,3
6PHdCmKbpJjW,2696,55.72,0
6PODfVzHisUt,2371,64.29,1
6PZIjJTsYrwY,2645,6.49,0
6PdMXXYKkEbw,2552,811.46,3
6PpeXMvO3qdU,2558,351.69,3
6PxyuMXkpso6,2494,56.58,3
6Q2iyVHCv0cj,2364,96.62,1
6Q80bu9cUu4d,2398,447.24,1
6QGq3XCa7K19,2462,3.84,3
6QLdn17OAHjs,2312,314.81,1
6QUe0I7WcXI0,2866,351.69,0
6QdgiHjlB1YR,2417,58.45,1
6QghFef5zUeo,2545,357.88,3
6QjnABRmipxs,2464,221.76,3
6Qo84gtdoLTo,2687,719.86,0
6Qoh0Fta8V2e,2673,199.58,0
6QxZxijZ3fTM,2603,699.62,3
6R59tD5t3VWD,2753,671.25,0
6R7RrS37suJM,2715,47.09,0
6RCN1VH2PVRL,2433,62.46,1
6RDAfJKvnKGs,2695,108.44,0
6REzpyNYMAO7,2730,1.53,0
6RLK6ryDlHqL,2836,156.27,0
6ROFi4tz7thV,2304,368.75,1
6RS45UhgYyD7,2403,59.11,1
6RXOcPFpNR12,2350,931.57,1
6RaqsNaHQfyg,2611,333.34,3
6RbKtVN5qbBG,2278,112.02,1
6ReHRfxJHf7Q,2671,456.91,0
6S30pv0CMelr,2705,68.34,0
6S3vktZy35ox,2420,498.04,1
6S8Spio8KhOa,2552,599.3,3
6SAfyx9kiKOC,2497,242.49,3
6SSLRlt37vtj,2288,11.64,1
6STciysuDU5D,2660,61.76,0
6SXfDVyC8gZU,2599,94.91,3
6ScmJzuHxFT4,2731,255.29,0
6SgednTdqKJS,2398,568.0,1
6TFheLJZIvgY,2477,82.92,3
6TGxxmQAHF8t,2817,28.71,0
6TI32DuWf5cw,2509,42.18,3
6TKms4UhTdN3,2301,66.98,1
6TL1JOKIpbko,2306,47.83,1
6TtAqOq0vCXs,2749,6.82,0
6TzMLSB2EfX7,2331,530.16,1
6U5xT7cuCjz3,2471,62.77,3
6UGd1nHTCYmr,2777,228.9,0
6UJJamyGT0SC,2367,100.41,1
6UK80r6CDFU2,2419,1039.74,2
6ULzlxYIPnww,2499,135.2,3
6Uj51sG28Ip3,2431,1843.85,2
6UmABYJElRqM,2655,276.1,0
6UoWOYoqgRLU,2439,58.4,1
6UqfcUPA0JYk,2559,126.72,3
6UxxIN0bnkpA,2302,195.11,1
6V9e0oEtBsbG,2368,150.73,1
6VSU0ulRYvVF,2405,41.49,1
6VePxJ2MStAF,2638,259.99,0
6VfS7t57NNCG,2298,172.7,1
6Vle2saYmVWy,2393,102.68,1
6VqrAs3V71Df,2609,71.96,3
6Vtg27RSmhYp,2459,72.94,3
6VvQbW2FGCuZ,2576,95.01,3
6VwpeTx5PFns,2598,214.5,3
6WBXisranKPW,2833,41.69,0
6WJygnzRqlxx,2339,225.04,1
6WRGSf94bJtF,2428,226.57,1
6Wb4sYcNcteO,2701,313.93,0
6WifdD87TpTI,2709,58.0,0
6WmDt0APgDHq,2489,313.99,3
6WnIAEdm8LtD,2318,44.18,1
6WpY40WzliHl,2786,850.56,0
6Wx4B7T5fm9k,2374,50.29,1
6WxrJA39LRha,2500,254.24,3
6WzQ0SFg9Her,2533,246.32,3
6X17lT6HU8Ng,2549,72.34,3
6X8ratMh12l9,2328,282.82,1
6XAdUei7i3qT,2295,141.74,1
6XDJlZJIAbLK,2835,353.06,0
6XIc4df1AQ55,2685,686.02,0
6XNwxUm76swG,2587,411.98,3
6XOGg9tnDfUw,2580,57.43,3
6XTgT7NCBFaB,2848,67.12,0
6XYduJgywDMI,2539,885.8,3
6XcZmv0Snv1l,2667,35.31,0
6XmFfwCvwgAq,2420,122.27,1
6XrQ00qbCwWI,2640,211.44,0
6XsLzJEeoknO,2402,129.17,1
6Y6eDmvVK7Kh,2283,745.51,1
6YLafUQeDHNS,2467,193.32,3
6YTzbaFv1a7X,2570,59.46,3
6YckWB0DKctj,2335,138.93,1
6YdddGBLi6hW,2364,1035.55,2
6Yyt39M4Xl5G,2576,110.48,3
6ZPKomJF1TVW,2451,1351.03,2
6ZVcgPM9uPDg,2832,602.35,0
6a3iQTO2DLsD,2366,252.99,1
6aJCB0QSwScO,2288,66.38,1
6aQPGb1CfRpu,2426,1843.85,2
6aVkWqPKBrfo,2733,44.38,0
6aZINeFwpfve,2303,23.86,1
6aZi6hgnQWfU,2351,78.19,1
6acH8Qqmo6zv,2414,137.27,1
6b1rHU75iRqa,2394,40.55,1
6bHqDvNFxKp2,2409,38.16,1
6bPZPuZ75zR8,2344,211.41,1
6bPrLqpLaSpG,2649,33.69,0
6bQYLCWPedhh,2540,50.08,3
6bVAlC8mL0lc,2540,171.77,3
6bWGFM3RebFV,2466,123.97,3
6bbZ3Ugzmans,2626,308.24,0
6bd4VtstyaM5,2630,185.39,0
6bd7OLAwU1A3,2644,137.53,0
6boetSBret3L,2493,198.62,3
6c3PwLOntO3I,2842,66.46,0
6c6PHdUW5pSw,2592,157.77,3
6cbcI9SrXpdN,2483,105.62,3
6cgyNaT6yoyj,2378,190.66,1
6co5WOYFJ6AR,2489,58.29,3
6cpPPMOOfYww,2799,152.88,0
6cxIspEKMNWS,2676,44.48,0
6czAu7Fr48sM,2277,37.86,1
6d6bLEXieUrB,2374,186.4,1
6dB9pPAaIrG2,2350,328.95,1
6dFFKZFDdRoj,2430,627.58,1
6dMFA3tZG7CO,2841,180.32,0
6dWkQojyW9aV,2396,445.94,1
6dyXqJH1lmZD,2313,374.32,1
6e0U5hFDLSUu,2296,742.93,1
6eBGMuqdXHSQ,2541,97.23,3
6eCD30xU8R9j,2303,17.72,1
6eFpF8JxJjeZ,2438,264.22,1
6eKxIqLeu3l9,2352,79.62,1
6eRCT6ykMywF,2640,233.84,0
6enRg0MvaHeX,2344,202.9,1
6f0GYYPgHMIt,2557,145.16,3
6f1NaI6VhOoQ,2412,33.89,1
6fFZETqQSfy3,2517,393.84,3
6fIWOiJwk56v,2288,48.56,1
6fNHXnHws7s5,2458,227.82,3
6fP4GveiPr5q,2374,272.02,1
6fRH0NlAVZqk,2396,27.13,1
6fUVjQIwJyNN,2543,304.38,3
6fVKevfj3QqZ,2423,53.95,1
6fqoH6du6hvT,2724,1.15,0
6fslNA1KwiuR,2419,145.48,1
6fwSg47WnQfF,2295,305.34,1
6g0Vf0yKSW0U,2404,107.77,1
6gEsfdojWuxU,2846,444.07,0
6gH6Ns3oHygI,2490,249.02,3
6gcpA9mMFXbU,2315,283.61,1
6giIK1caZMUo,2329,66.07,1
6grCGqEAFpvr,2412,176.59,1
6gw7aisbdT1B,2496,1221.39,2
6gyv2KS0ffhv,2646,231.37,0
6h1ZLGNewJIT,2543,50.08,3
6h1m2XRpc6Iv,2394,46.53,1
6h8fSPt7GlcO,2450,54.75,3
6hHEd64BoiN4,2641,249.67,0
6hRU89lsTVZw,2561,99.23,3
6hkgvz9HQmxf,2404,369.26,1
6hlg3X8j6xUq,2350,489.75,1
6hnaqH3aGJ6s,2305,94.53,1
6hvwe4mT5FQc,2687,222.13,0
6hwe4LsFn3mf,2514,365.82,3
6i6cXZuenBPZ,2425,310.81,1
6ieRJ4j58ckf,2441,182.11,3
6jYXjUApLjY3,2296,130.03,1
6jbBjmBGpgjk,2959,58.36,0
6jroV0h3fsup,2722,76.36,0
6kFWDylwuwG4,2418,286.9,1
6kQiPLysQSsf,2576,250.91,3
6kSftHy0ocFs,2722,1866.7,2
6kfsY05Pl5IH,2656,125.39,0
6kpz1huIiUCe,2297,87.52,1
6krgvlKWZ6CG,2654,121.55,0
6ktvlCUnupeu,2540,361.47,3
6kvU6Jz27rEo,2491,984.2,2
6kvdz4sI7biZ,2530,112.86,3
6kzdAv51WmE8,2393,30.86,1
6l5Swerycgdd,2285,499.29,1
6lCfPWY3o46L,2483,1231.52,2
6lMkqx5QErEl,2677,9.25,0
6lQ1CXu1dc1f,2493,151.14,3
6lR25cUzIuEE,2528,656.16,3
6loGxHkoJI3R,2350,114.54,1
6m3G4WUyE2A9,2306,280.22,1
6m88O2OtdHRf,2687,175.54,0
6mA1j09oPB7p,2460,190.76,3
6mDdkRmKxB2E,2433,308.86,1
6mMfEG3Zk0jy,2475,165.25,3
6mv0ClN7UCkf,2519,53.92,3
6nCb0q2taGGt,2538,18.16,3
6nMN57VtPpwi,2386,306.63,1
6nNkFmgF8sdF,2342,870.69,1
6nQatmlS7HYM,2327,26.86,1
6nSLJZ2keMeq,2559,250.2,3
6nwSegJqEZwJ,2475,204.29,3
6o0b2Z0CG3Ro,2523,437.18,3
6oPkPBB0afR0,2319,1843.85,2
6oQB1nRpBDFM,2543,168.67,3
6oQFZl23kVu5,2825,517.59,0
6oYFCyJoXy3W,2610,281.87,3
6oZRhTx7MkBm,2413,120.72,1
6oiMzy9d33Wh,2669,44.32,0
6onMJYHWPEGP,2449,20.48,3
6p80VfGemrkV,2475,92.34,3
6pC1AGDRK02R,2288,139.02,1
6pIiTH4DGrE8,2487,257.29,3
6pfqZxSxhcLF,2726,112.09,0
6pwFjmjE4BFM,2279,235.04,1
6q0xufdCbBIF,2648,553.72,0
6q9lU7o8u4da,2782,193.09,0
6qRca5WIGptd,2536,607.98,3
6qU9ruBZpolt,2635,614.4,0
6qbO6cV8umdq,2422,1388.68,2
6qcDeIprxfC0,2412,248.66,1
6qlpmFKndmQi,2286,207.62,1
6qqwQb7f3FDy,2395,132.7,1
6qvuekx8akOg,2276,256.45,1
6r25yUwM0b3a,2395,475.95,1
6rGUICq0Kn5J,2643,216.29,0
6rgrgfFOWZsT,2393,259.56,1
6sHAlf8NeNBw,2657,620.15,0
6sMHBt6jOG3o,2445,110.02,3
6sSplVmPvXzm,2306,293.4,1
6sUOdVkTv2yi,2374,272.02,1
6sqQo9AxI4G7,2301,11.3,1
6tShWBKqelgk,2664,103.48,0
6tW8nQuStJho,2267,122.43,1
6tltlZr69TaB,2634,303.32,0
6tn1IoDubPs4,2443,103.48,3
6turMGxQlgg2,2563,135.84,3
6tvUjeE1OZBh,2727,94.3,0
6uCHL0j21bVQ,2295,81.66,1
6uCfdskziwNR,2370,241.81,1
6uDXSn7dZxsd,2365,81.18,1
6uL186gtEiGV,2458,241.95,3
6ubtL24e5YRG,2489,165.25,3
6uhQB9O5en5j,2639,196.9,0
6uz76kvPJNni,2637,197.79,0
6v39STgKVG5z,2320,318.3,1
6vOWWntp8uK9,2303,540.08,1
6vVhlhDsk57S,2349,296.77,1
6vXGXoYawLlZ,2469,111.99,3
6vYncTxcoCIc,2488,165.25,3
6vgL4P00WMYf,2334,65.37,1
6vggCIi7htQk,2369,266.17,1
6vkhYJcOOCGn,2396,7.92,1
6vrGt22bvzRC,2289,232.27,1
6w1Hmd3osCNy,2448,102.63,3
6w1gFJEFWZtX,2438,378.2,3
6w2B1n7lIY8n,2269,230.65,1
6wERIo5Vj37w,2290,27.45,1
6wMI5XTVZ1HI,2722,173.94,0
6wSkkXXMDqWw,2802,219.21,0
6wetdeRLNHcb,2294,44.18,1
6woIh8a09Viz,2430,865.78,3
6wp3nkY7ugoB,2515,271.24,3
6wrh9X4JqdAx,2352,373.13,1
6x1LhfyJVAjO,2405,15.77,1
6xSHvgNPmht9,2779,105.78,0
6xUBUk0zCQ60,2697,1.53,0
6xyYXwYMHZ0p,2811,280.89,0
6y1Ljfrd3UlT,2422,84.74,1
6yAGQEwu8jxU,2274,1992.42,2
6yKLLP5sspWl,2485,126.72,3
6yLhJHGvb9Ng,2541,192.96,3
6yQcs3cmh05v,2384,556.83,1
6yYg2nDABQro,2348,176.71,1
6yfCyGVeZPBu,2629,528.77,0
6yg0nEJJ38sZ,2450,902.03,3
6ylDlMtjUbLm,2273,199.12,1
6yoXCfBoN9Hd,2343,247.97,1
6z0ViR6MZejH,2798,48.42,0
6z18gnZkGj6U,2442,66.95,3
6zCLfNmCc6QB,2496,340.02,3
6zHSL9ncpTJk,2336,94.91,1
6zJRb5sSFXlE,2512,86.75,3
6zMgu6TryjcO,2866,18.66,0
6zUIVCpaHIvo,2453,303.4,3
6zhLGG4CoMfT,2324,126.84,1
6zizN0Nf02Ri,2724,1.15,0
6zjw5lSq9hkb,2541,120.19,3
6ztPvr2ZeUG8,2479,125.84,3
70BfFeKPsFhH,2731,514.6,0
70Gu4qeN6PKI,2543,313.93,3
70Ok9kNWtCW2,2305,30.24,1
70OwWaT8qlpt,2737,102.04,0
70TGItc2RQ6h,2708,594.38,0
70lCYuqFstgo,2381,346.74,1
70uGdaPGvvmi,2374,101.33,1
712QAY4KT0q8,2389,73.59,1
715IcIiXkjQk,2568,868.24,3
717irMNo0r0g,2743,132.73,0
71RkLfMB17jZ,2370,57.64,1
71ej9LPYxhDD,2741,34.84,0
71nWXEPuTfGr,2679,173.66,0
71vyVKegHBRc,2377,288.93,1
720E5nzZ1mJY,2582,96.24,3
72BSgyqd5w5t,2311,14.92,1
72G7JHodRvt1,2382,775.0,1
72JtopB5tjJy,2455,1368.11,2
72NaSPn6fsxl,2538,133.91,3
72VgwbIXfYPW,2395,123.31,1
72WvfUy7O1BJ,2543,126.51,3
72X97RE765Oz,2673,213.06,0
72ashyCX6jbZ,2568,38.51,3
72at4sBAIfMa,2583,217.6,3
72bPSWP7FQSu,2395,28.4,1
72dXZizL8f6b,2420,81.02,1
72pmaxO5fV5T,2581,316.09,3
72wrXL8jJ3en,2590,143.76,3
72xORAkA1gOr,2281,54.09,1
739miuCNst4E,2477,252.44,3
73FdCDXxGhpb,2662,54.34,0
73H2QEJNJIH3,2735,154.3,0
73cTKuvjwE7c,2392,150.73,1
73qcleaUzs8t,2286,233.44,1
741F9xloaOzb,2285,42.85,1
743HL6FZwnpe,2381,68.33,1
746GRxaRRspX,2389,407.95,1
74Aq0byR0iKE,2543,610.96,3
74GHxauveTMX,2553,1803.24,2
74GT4EozyA8b,2549,271.38,3
74HeVX0W9BcX,2384,625.18,1
74LEd5ZjrXZq,2324,155.29,1
74Nq70e5biw6,2575,36.39,3
74VDlRzTqkx7,2548,131.43,3
74aNfBLWCpos,2783,111.6,0
74bxhvVsGXCu,2477,92.69,3
74dJmdaI2Gpb,2329,64.62,1
74ePosMpqUN3,2489,1125.55,2
74fGPBovADLj,2631,211.44,0
74iTnqBxB24S,2393,315.79,1
74kb97FelII6,2366,177.24,1
74z36OQrNC3T,2588,278.86,3
7583mwWE91Xm,2443,1006.32,2
75DDREVFwSlx,2383,81.21,1
75Hpf2JEg2fd,2393,176.21,1
75NJckBuq4p5,2374,12.89,1
75OsdRxdcnp0,2359,74.47,1
75UlXuFvYY51,2458,101.78,3
75V4ASqsQLJB,2397,208.25,1
75fWPLjYyHmW,2387,81.65,1
75iUWKVZSg5E,2406,148.2,1
75jpiJ1mpJtk,2531,152.54,3
75ntv5ge9U6O,2463,252.68,3
75oeSrpQ7HpT,2391,413.59,1
75rgLw06l73Q,2543,85.3,3
767qYD4TMrh4,2394,19.89,1
76JM4CTE3wBk,2543,163.44,3
76myzdgoe13q,2730,102.13,0
76xvgOOQjlhC,2334,278.85,1
77Am6YH2LAbB,2428,103.44,1
77PU136cYdfR,2335,328.63,1
77TLluQqYYsq,2440,389.8,3
77Ul9lS8bhHI,2509,853.39,3
77Z4IJhKypqo,2739,267.45,0
77ZHssbjmZeO,2821,715.17,0
77dADhQnWIaJ,2429,7.87,1
77qnBR6M36Eq,2835,197.85,0
77s1cjaETrYS,2788,144.13,0
77xDpuU9Uo3k,2386,2032.04,2
789MEyQlGyNB,2371,270.16,1
78EfwhJ40sDg,2720,178.67,0
78HZgAlzo3rH,2774,127.37,0
78Pomm0s66UJ,2460,1.53,3
78cBARQTBEto,2630,31.63,0
78rStXnfufr4,2425,231.14,1
79ClWwlnx3rb,2469,220.19,3
79IazmfnfRYh,2351,87.35,1
79YwuO2GhPIQ,2281,75.44,1
79dKdrTVA9nU,2326,133.35,1
79kWXLAHRFh0,2566,271.01,3
79ngYKUL70Cm,2377,147.72,1
79qZw8TNAl2k,2291,323.93,1
79xz7gbP0h8n,2541,165.65,3
7A4bHxD6gBUG,2509,216.02,3
7A549DyzOqwR,2379,268.79,1
7AFE73zj8ZIL,2292,274.06,1
7AKxBnaxtjA7,2481,75.59,3
7AT1o5AqGKLj,2287,61.32,1
