order_id,product_id,seller_id,price,shipping_charges
oEDFQFQZ0eTX,eb4rbYpxxaNH,suRnvK8Z8DQd,117.56,8.25
xOErSiqC6Tle,dwA9tIjNbk2G,9nUFe6rMkAaw,31.99,16.51
xusnPdP9qLiV,2LAXvrTqxAaL,tNJnfkCxzhmN,820.0,149.06
Mwo2bh02fF10,PyjlDSHRGdSt,al4fWZ5NFQzG,37.84,146.3
pQXPx35CxAjO,bZ9lbjQyPKnu,BWczKEOZMEFy,692.0,137.13
OKsMFiLoo1bZ,v0F9iKtjn5LF,n1qBLUpDVOLU,404.88,62.88
Sv0idnzubgwz,eaXQkE7GVzQs,Uhxp4jLBVzJq,42.3,11.7
V7x1SeQLzDug,eRnGkJZ4B847,K0qPVGdA91KO,590.0,56.92
N3AxHCx374An,4QHDkZ4fnSNZ,eYSq3CcxqlO4,65.6,19.43
NIYRYGIGtUkn,p2ggIZ7Cuqpb,YReTDzMVdUUM,217.91,88.7
IyXg5fPx1P5Q,vHnEPJP2R48s,pgzEZp7qYHHI,125.46,69.6
FZ6qrSmOVE7P,RFCqwR492cZ6,1uG631x4Aonr,387.0,17.37
IemVhjPFHZ5A,jetC95hFWdWY,JZPhFrxpqDgz,148.5,34.43
cuwZ7eIvdGQ1,sRCy8BHJWVSM,RKad98cTxhSb,692.0,8.82
74QyaklyLszi,JCkemWxW9hV6,1b6QwEUEjB7M,18.9,103.89
9PloTG7b3QUT,KMcyb2dxSrdS,uWD9LoTnGKSE,475.0,71.02
BmHDPx2N0YuQ,YIeEnwRKQlr1,yWBcmXHhf5dK,31.0,30.66
XoFcBibCYeKY,X9sl5gbsIDb6,RKad98cTxhSb,493.9,177.98
IMh9VRjty1Kq,qDgjT36KwfcF,HPuxRyj1uNUP,128.99,22.11
tfBn33ua6Hjl,drFzV1dkYc5Q,24mjkJMrK51h,344.0,89.29
TUKuByhENHds,JMO1fdiVTpU8,ZsDn106jXrgr,319.29,45.07
6UgT0A1aERwQ,4Yg9qPfKUzdY,KuAw4s0oQsrP,2799.65,42.12
2seQpeYipRL2,bB2fAoV7Wivl,v7C619QzbXVy,475.0,2.46
XFzTvk6OQvDi,0vbEvli2JYJu,RKad98cTxhSb,95.03,63.22
POClcgoQZYuQ,oyHRoKBexOF0,AvTLykupHOIB,820.05,30.46
V2Krxw2Cge2N,EgWlvreKflmN,CvHyF76f3jKZ,26.91,12.63
VdKZuWmVofXf,C2CRaAT3sjCE,Y92X16BtUM9A,492.75,6.77
QpwdMtwrz8Ix,fE1GNGDSOYon,9fFFM6RBxCkT,1934.0,29.0
336MJPdS5gJG,6dk17NOZ57t7,Jpunzl5CGq7E,1189.0,84.96
To4FSX2kmfMb,UxXsDKFcywR5,tNJnfkCxzhmN,37.89,12.81
YdQFJI3SWJyU,7AkeBFVJJVGQ,N5BGxhFNHIz2,135.64,38.64
BbAVxOIMitMP,tAX9RWWefqFe,VyDYXaRCd51S,56.89,105.7
PSAvJjRJAaPw,0DNvfGZGE448,9mUBYR4LiO1Z,29.95,67.01
Bmqx5uZ6FYhY,9NwzO0Pm0fDM,r7VxefoTVHbb,2899.0,88.55
Z7X6HDrJefCv,WJStd70aV0Im,3Alp7oIhUtGc,262.9,64.65
MQDWFUIzhooV,vrG7acjqFqyb,B6xdvm9ZtKUi,112.33,38.63
dyadqGyIi4K1,tJp6qQVFaMiN,RKad98cTxhSb,56.89,237.84
FD9xH95P4Qzj,3A5N0EKAgRuz,ZsDn106jXrgr,887.0,75.26
7XzYzMcwxYkN,OEXGtELQiaDH,3e9JGBdDRF6C,318.33,25.29
yOA5HkRCebtu,yxbOV7Ndo5fT,xVaf9S84mIN1,692.0,25.26
n1Ad5sCg01RS,oC7FTkmOpteP,j6ZQXHPSPppN,102.22,60.58
2LeFNoC48LDH,4pAlotYSHWG0,w44b3CnkAU44,198.5,4.01
G6t8vaeCeCMv,X9sl5gbsIDb6,RKad98cTxhSb,95.03,14.25
m3JMLfYn3L9J,LcHLwaJ2yvdB,Ko3LWNo5BK3H,171.9,19.9
ijj0UEoAcmRS,UfgBSjO3PUEU,16pMg4KJ3hIj,42.89,47.55
l0LAUwxiABjl,svJNCBX5HQz7,xWeDa6d8k06C,139.56,10.48
qFASDWbyd7Qu,P7v43SYiERYB,9mUBYR4LiO1Z,140.93,54.92
VB8u1EAkyoyJ,NlkTSbC7XUgK,y1C1H4HpmiXU,75.25,42.11
7P9Zn4tEPbCx,sBgK0KUpr4c7,K0qPVGdA91KO,13.97,110.14
0wSCPP0Z6IoZ,jnza6pQknoHm,Y6oJtGnt1biO,81.0,38.63
8hBLOLx3S6Ug,0vbEvli2JYJu,RKad98cTxhSb,95.03,62.88
JPMlb23zhGcy,lNVG5bOa02bw,NSTd0PXlulDm,18.04,32.55
JTY4PdoCwCmI,L1GlZDVeYvpE,AvTLykupHOIB,145.99,21.98
rNL3xEfH1Mrw,CpeCg2UGCL6P,AvTLykupHOIB,97.44,50.28
0vN1W9dAttxn,37zXiOwIbqPR,SSiPMxP6t9t9,820.05,53.29
kgSxxBIKf10f,xyD8QmnGgsQ3,Dq9vmUTxeFxh,1899.0,67.11
jSMc1tdXUli0,VDlEzOIEtyp6,GU1IRg0p4O0N,579.9,20.45
sJu1bAp9eZUh,bUOURq4fTo5I,2IRnDdooRzAF,79.8,39.17
KSZxUKeTZ1bB,M9Rq7Nx8etjk,X6sOuk28jDFW,692.0,19.69
RgTLYokJLIMr,sHCosxDNAvh3,aDQK7ytnBMNf,28.75,104.12
v7IH1EabfuxI,YDhjxVZtOHcx,tNJnfkCxzhmN,219.94,29.68
F46LLlMLobhA,tPlw2QcQOvKf,r7VxefoTVHbb,2130.0,105.32
UcYaFkTDZMi8,GDdpceg81SWg,AvTLykupHOIB,97.05,30.66
8Tm8Z5TN6wN2,GS49602yJ67g,QwTHQ3NRUJGs,128.99,9.84
RdjEi68Gfo5j,k1G4RHt3R7Nk,K0qPVGdA91KO,1001.0,67.11
pzpINsQk1bh5,IEmw3ElxXS6O,qQu7MxPlBpA3,188.8,53.94
fazz3DxNKzpk,0vbEvli2JYJu,RKad98cTxhSb,95.03,57.81
75dqmkwwEKpy,FfeUwHiAgOED,Cyl6PGvB25KG,164.98,60.07
d3Dyz4G03k0B,j7YjC3xGnGOM,BWczKEOZMEFy,23.1,54.61
90m0onrUYqr7,Biwi1BNtUB7l,r7VxefoTVHbb,509.99,17.38
ISnJeMRaDQrp,2KSdATqLu2Rh,MdWxBEep7ZnV,1389.9,54.64
Q8FrjkDC3vuz,PyjlDSHRGdSt,al4fWZ5NFQzG,100.0,45.41
8a6emxzCPArV,qY5OdQeYaqp3,iiXgE50iwJoX,132.08,44.29
gzU5TjJopnhJ,FrWL6Wo0OrTu,ux1d7N0zioFv,39.38,50.0
rkGWrUOJ7vB0,hfeqnTkgsdQt,p2CXmXZgANxg,589.0,38.63
eMhnY1nkfQtl,UiOSmZrwZijl,1tQXSFyHrsGq,55.83,54.97
28WUlzFdrWXd,ccLL8O6I286O,BWczKEOZMEFy,23.1,89.29
D6pa30urhdEx,mqrnNPLgsDKO,4SRv5bbOf4fh,95.03,14.67
P5pFFVJsxK3X,thVu8wtNKd5H,g6AdzghqF6DD,782.25,222.38
EhYtBwFBqaKZ,qDgjT36KwfcF,HPuxRyj1uNUP,128.99,49.36
odLP5xtc9xO3,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,94.77
Ms9aBOcllPmr,4G03j5rTTVgO,cLUNVSgUkZHq,599.65,32.34
9jQIHJxF9Vfj,Q4tzXnA635GV,ROU21YoHXFiH,265.9,88.69
O9h9aHA9aWUr,3q6hZXp5zPGV,ZsDn106jXrgr,136.89,47.55
ogBykydw5PDs,oW8VxfixJP8J,9mUBYR4LiO1Z,49.99,86.8
s9RSMqa1Xk4A,BuIKJ8SfGwlA,JcRdnPnWEDp7,56.61,15.28
QLpdMPy3ptzU,4WpxUyrSqkaE,HQ4j3Fr6B61e,749.9,32.36
0G5mlE9eQ6VZ,R0q5YPvkrgrA,SSiPMxP6t9t9,261.0,75.07
ZfwKzIW9YwHB,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,37.81
NEOBijXwjoiR,XOwddL2y9vgr,hmS6KkvxMbyF,819.9,47.55
ZiDAxFjth3ZH,gUsB6MIYvqzB,XBdVUnz7f6mw,376.0,2.18
0V23U6vyPLQA,KgkYITMJWtdM,RKad98cTxhSb,151.8,103.62
OKp9y3gerbR0,0eSlsvSF9ddD,v7C619QzbXVy,109.6,6.08
7VF3WRBttlmt,sk2FvrOtMFPH,SAgvSHND3dvC,779.9,2.46
jEpuR9UFkQAT,Uw4IIbljc87C,AvTLykupHOIB,145.99,47.55
q6spHVNxoXde,MrLdfHiheFfo,sNwRoTEAnj9I,359.6,44.13
3sxST0v0XQwd,EGl0y4DwZiyR,Ojow6XCkBUQ8,26.3,35.73
DScYP1C4JzX2,hrjNaMt3Wyo5,r7VxefoTVHbb,692.0,2.31
S6BDKVp41ZH4,0VtbXPrjx4FT,ZsDn106jXrgr,76.6,50.28
eClQ8nc5o2nH,RuwgrFLVhk17,Ojow6XCkBUQ8,91.33,44.68
wuSwwADXabJs,UbaCj5qCnU0p,Uhxp4jLBVzJq,466.0,22.83
uuP0wbR9h98d,m67hoARXfoev,xWeDa6d8k06C,298.0,46.24
fGgke12OAB0i,xSgyCW6H8pr1,WjEwhmsH2ERN,130.0,105.14
Ap599EMHecpq,WWzH6bAglTBh,RKad98cTxhSb,179.38,47.13
DPWwEbUmtalA,hltNoJPbTHBZ,16pMg4KJ3hIj,35.95,6.15
yEk3z0S1K7vC,60HTprdnqo1V,3Alp7oIhUtGc,138.8,16.78
yBcOmFzDJCat,ajtPdPNFRHBo,ftbUjJ6Gsazg,138.94,87.58
coWAm7s68nlX,GIQRElGslSCG,j6ZQXHPSPppN,107.63,63.47
v6t97Lf2t2Hu,XHqSTnuVFmFU,UhpjDwOrV0C8,164.9,29.31
0XQVbTzI18c9,M9Rq7Nx8etjk,X6sOuk28jDFW,692.0,34.6
l5HNRtkZBrqz,qqH9DJJB1PEm,J8unLpEsTK44,5.4,35.11
2bBC24OPN99y,nqow34F161pO,cFovkr5GFkYK,820.0,29.34
8u9OGmtiBx7b,9xH8PwRKFt44,cea9IgayLO02,77.07,70.89
tGjHpEwoxgBq,o3OfsPgLg9mO,AtrLVfFKyuAA,2899.0,171.88
iUu0y1RetK3l,ghFwaoaNAOjb,Ko3LWNo5BK3H,692.0,48.77
BkXaM5mgH9AQ,Uw4IIbljc87C,AvTLykupHOIB,145.99,47.55
91Ia5YoQqSE0,RlMzOxm9IOXT,ZdLx9hwnjpgD,58.1,17.37
ms8CVlJYjJTo,0VtbXPrjx4FT,ZsDn106jXrgr,76.6,50.28
Kk3rzRbjy5Xq,dFfxKVAAHzml,4mKqWzXFLaBt,310.01,26.33
tD56GCFc8EiR,jmVdvijmtgbW,mtGQqVEpW6z5,107.53,54.04
5sXgQpB3ktcG,CNxDxHSUsYcO,N5BGxhFNHIz2,820.0,34.33
qCeIegXJqsk7,eaXQkE7GVzQs,Uhxp4jLBVzJq,358.8,90.06
uh4GVqN4YxxH,VDEBigGAwD3J,RKad98cTxhSb,2689.0,127.22
TrT5pURTRDvP,mqrnNPLgsDKO,4SRv5bbOf4fh,95.03,21.91
6nT3UGDtL5KX,PyGsOjFhOjzy,QUdLxWDyxtsP,128.99,133.3
B6wHLHQn9tOE,xuaolTSZw6Nw,VYAwLo2gLIyv,19.33,38.66
O9ysgZxMjQQx,ucePnNrnkTwo,RKad98cTxhSb,128.99,12.59
3Zpq5WxRREzV,xfBrAcbPJpMq,wHLrHzu1U5IX,399.2,86.74
5Achr1qJO8Dz,woP5cZBmcBcI,yWBcmXHhf5dK,29.87,104.0
XWm7oN0ic7hE,8ZhgDvSAnNP0,RKad98cTxhSb,849.5,63.79
OfsvpoBz2HSX,mqrnNPLgsDKO,4SRv5bbOf4fh,95.03,4.75
hJ4xUNVTfLt2,9bSGSL0c8hgq,IWOf3FsBgQtM,1190.0,6.08
8CVYX4JToEVX,ajtPdPNFRHBo,N5BGxhFNHIz2,13.97,32.13
7B6eYKni82bD,NMCACR8NxxDv,fPCae5a96bO4,37.84,107.12
7sYf4ALDd9HD,6tQuzduhX3K3,lnvB1XSo3zwf,38.33,30.24
TtfVyFQ6wF8C,luQOKaLxU4Wi,ygJs6VPSMZTk,100.0,26.89
OACACYXQjYeA,M9Rq7Nx8etjk,X6sOuk28jDFW,358.99,67.19
yVD2ftbyamwW,Oeq8VaheYpWI,H9zNFo1KjoSp,36.5,67.11
Q5R62pyzgugI,QyUKjjxZ0o5g,Dq9vmUTxeFxh,65.06,13.92
izgyM1cy1X2c,AmbyyK4oRCWG,TD2AMTmc5Ixg,2649.99,32.34
RdJi1dZTQnl1,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,17.38
8LCHvPhl1x2U,ndOj6iUOBSDF,1b6QwEUEjB7M,48.5,5.24
UDv2tW4bvmgn,kEeQX77k2ZBt,XBdVUnz7f6mw,127.77,32.34
Jn5PKd1cWGFz,OiZiywWrAtGe,AtrLVfFKyuAA,106.74,237.84
Wq0hlqyR3Out,ro08JPncYzLh,r7VxefoTVHbb,2130.0,38.6
7ZTKCvgntS9P,0vbEvli2JYJu,RKad98cTxhSb,95.03,59.62
3KQX1ouldhj5,dHciTDdAg2PA,3RErtNzohFr9,82.91,6.08
BLIDtV8tSQ0K,jvylEFk6JXIF,MdWxBEep7ZnV,181.82,21.32
3dzMlbzIJIS6,tPlw2QcQOvKf,r7VxefoTVHbb,2899.0,96.55
FBgttaLu4PJS,zqb6aQEUUZA4,YK6f7msFqAkO,495.95,70.7
o0I7mt5TFv6W,v6AvN009S7hP,4mKqWzXFLaBt,92.5,28.79
2LYVNaUjnKWK,nhKNNZrkuLwh,0tBoRWzPdf1v,849.5,8.85
ua4sVUce1LOJ,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,36.28
v1ercc8Rfl7I,3qd4PVkv3GJv,QwTHQ3NRUJGs,24.0,35.38
8ZvhY0gCeUn7,E1S5NSHptFky,qCHSDvxdESyG,224.89,2.2
RYEtzkuRior6,vLpx33hoKbRv,dxDwXfkddQX6,749.9,65.07
Tty5qCL2nP2q,zfhB0aNlBftp,pq55PVkO43z1,94.0,62.31
5U5r0VU3pHiM,5eMPt1E8kcHg,EfrTKO2PD11W,299.98,13.68
PTtqVKvHtmDt,J5khsr8XxuLO,hLzo2H5Hi4Td,749.9,63.17
3YniKvabBUaY,5IMJRGpN8VyY,SSiPMxP6t9t9,966.9,14.31
qBClUfMQE6Os,Sx9XdlgmwLM8,HQ4j3Fr6B61e,578.9,13.23
YgAGWuT4WvtK,SLTlrWtcYt1m,r7VxefoTVHbb,692.0,46.76
6GrxiIsk0PuY,tIYV9uGHQWSD,QJ3gwfhIcqes,42.89,61.32
DxR7GgOtDfjr,jYj1sevIsIq9,bBHnz1kd1Z8f,58.1,37.9
NXcPNq8EdZes,yTlbyB0WdUmm,On7VyJbjT6UV,966.9,38.49
jOM76CbpvH7o,eOYy2ioEycUI,nKBsxjDoWKEM,132.9,38.63
l7qB9j82TSl5,9NwzO0Pm0fDM,r7VxefoTVHbb,4099.99,28.61
1DyWpDdBWFWp,qzKnvnivp6A7,tQFHgEUSAMiP,226.0,52.34
wnp3AvYVEoJ1,dML22Eegctgr,tQFHgEUSAMiP,174.47,29.68
CGCTMQkEc18n,Biwi1BNtUB7l,r7VxefoTVHbb,4099.99,41.41
Lawt0PFYt7sW,xl7fxh09W8xU,HQ4j3Fr6B61e,310.99,5.01
6S4qTIYuk1Xe,0vbEvli2JYJu,RKad98cTxhSb,95.03,57.81
Y9hiFk6RNtYB,ltI0XBVvN0Ct,giqDC4P2HqKt,625.99,41.92
0M7pj8FSns5r,k1G4RHt3R7Nk,K0qPVGdA91KO,1589.0,67.11
psAAOfk4OEZj,QQ55I2pbUxHt,7IbYDg6GDP4I,257.6,20.9
cPzmB0hN6MJp,Qc764gsyqlos,cdFuckm1t0Np,89.1,96.55
n9YAqL8iORuq,bw4D1I6O0ayl,K0qPVGdA91KO,620.1,26.46
D3XOwliRcWMT,0vbEvli2JYJu,RKad98cTxhSb,95.03,22.24
6RY2ZWKxMQY9,D9eOwZFR4i43,YLyaKG2mxBfu,166.99,11.39
S7cd7aGmS0nR,ty7xRwlgODgF,WQVVoikIawHa,261.0,23.99
o6lFC1cyLbni,sar6bp008KdJ,8nCo4Zb12mDs,188.8,62.74
D21RhhBDAxWv,Cf4hdmyDvqdn,BWczKEOZMEFy,517.65,36.72
U0gZv7ngJPaD,edvL52sahEJo,n1qBLUpDVOLU,37.88,8.63
MHj28kAtlmX9,65cmAQ6D0wIE,N5BGxhFNHIz2,394.65,51.55
pKKjvgLGZkJu,ro08JPncYzLh,r7VxefoTVHbb,509.99,47.73
CU3C1KjXyws7,LZ89NnvbiG7V,wYEsFwaY8Gxa,75.25,23.11
Ae232yLgIq5E,DasPRY3IIvU9,V3iKL8r9W9NR,61.97,94.93
dquykw1eLFDM,hr2QLRpKxMxL,QwTHQ3NRUJGs,36.3,76.05
Yr5MzObeYgsf,JTd9gCWfHbAJ,RKad98cTxhSb,89.63,35.78
IKSsqfhmDfXf,XawuDjF54xlR,hmS6KkvxMbyF,449.5,70.82
mJyexGu3JSfX,LswKJohWurxv,IVBmMqVXGzPj,142.0,57.79
7Zr0bGWVsOoB,rxa5DLoXPeSO,xqS6FkG5qqve,509.99,61.32
6rt8zQWIr6GL,mKDM0qdFnNNd,xbr8ZnHWrWgb,189.98,15.72
gj0xl8xjwVtA,1Cezs7C9PXLN,kJEFisr2CqPX,509.99,67.11
3kBacar4glYB,jVteraqyeouy,VZmgxK6ws7Pt,387.0,38.66
0JA6ws8ov6UE,TWgMSyFIorAK,V15yYSGTt7kt,59.65,35.51
9QlpNHIIIoiZ,jGS8C7w9JnOd,V3iKL8r9W9NR,139.8,46.76
H39kEXQvkEe0,ldrI9pnYJQcv,T7OJcZtdnwO5,56.89,26.23
43oNylOmJqVp,EIGd06imV7RV,Ko3LWNo5BK3H,171.9,19.9
G4rIWKsltpTX,QBLqxfnvveLM,HPuxRyj1uNUP,26.77,11.52
KF9YMYaWeWIu,Sf66NKlJmjtT,Uhxp4jLBVzJq,28.82,75.81
MwZwz0cAdCKE,LP9yzvAzxDXy,hmS6KkvxMbyF,399.2,38.66
gEyHRa5k48bn,k1G4RHt3R7Nk,K0qPVGdA91KO,1589.0,38.66
KoTJo7vJKJMS,tPlw2QcQOvKf,r7VxefoTVHbb,692.0,44.68
cm6FfwQHhWwn,XsnNmbJCaUTG,pAOttUyt5jAq,97.44,47.55
Gg6JNrNM34hc,e1pGZ4DYeXbZ,Wk0JznmZOo6h,116.11,50.28
ybkTqiKDNN1Y,p9rBoxw7MI9t,cdFuckm1t0Np,151.99,14.37
bRAMZjuhemcF,3sS0aD78L6HF,hnGt5LdR3vV3,849.5,16.91
UVSCnEoxiKQy,MfZGjLefxNPl,AvTLykupHOIB,2600.0,30.66
UinS1LhnagRA,KY2F5TSt2yrW,TD2AMTmc5Ixg,238.64,12.28
8ngDX1Mi4PNS,Fn43rroPPaVv,JZPhFrxpqDgz,517.65,57.82
3cIfMboXA3BB,hpms025LPgw1,4mKqWzXFLaBt,68.75,50.76
KpoJza86kTUj,cyCC0fkLmcqw,QwTHQ3NRUJGs,257.42,68.45
Pf9QJsXr0qw0,wqbf1afML4qL,Fhm8aesc8DXe,53.79,35.18
KfUuyxkXNIGN,rw8VNEd5iXGx,ktRZdQcJoKSX,820.05,36.51
tOBVry1bqcUe,9EPqLsNzliYo,xqS6FkG5qqve,56.89,66.21
TEWhLBVVsr1W,6l8NDkx082bC,MdWxBEep7ZnV,86.3,17.44
HjTiiX7l0Q9N,Txae1nVVZGyq,1tQEjUJuOyJ8,597.89,52.48
H9IQ2Ya40JYx,CuuGdxKy1LHS,9fFFM6RBxCkT,136.89,3.03
9bsEvpQmO2ox,Mpy7HFRfxeBg,Y6oJtGnt1biO,127.77,20.9
5GQ92vqeNWYN,qDgjT36KwfcF,HPuxRyj1uNUP,128.99,89.86
IoMUCUjP6MAB,XugrAixcoqPK,77p2EYxcM9MD,8.76,77.47
Nx3mtENZLN4h,9KKOVdL1e25u,no31OmqCal1K,31.5,13.17
llkyq6PhLf36,hM3tciLSO1eP,tPNOMqIxsdYf,38.95,46.76
V0sk7OL5bbHL,AYgfjHa1PW5R,RKad98cTxhSb,95.03,56.65
wFlOF9EIlMLV,X9sl5gbsIDb6,RKad98cTxhSb,493.9,56.92
Mvj2SLyuVEmI,WdZnaGkih6Sj,K0qPVGdA91KO,28.96,87.18
3RqQzW4osxdi,xl7fxh09W8xU,HQ4j3Fr6B61e,310.99,19.05
9vCMYUXCa8PI,grmkMHzUWy84,EfrTKO2PD11W,45.83,140.52
Vc6QJVb389Ga,rucfnl4cwV0Z,yWBcmXHhf5dK,305.28,47.55
Opb2rebouWyw,46G3WB25HsnK,WjEwhmsH2ERN,42.79,42.83
tu4OcZMso8hI,oNO8AbVySUlF,05nIYpVrMwiz,453.7,30.66
2WMR3Vj5iuCR,ahbXvuVZVo86,eYSq3CcxqlO4,338.9,55.54
jN95mJWWT7SI,ziBmQFvlstbc,3RErtNzohFr9,89.57,61.32
e6gnTvYzMf3Z,9o9LBKfF7LNO,dSEHH0pKrdMJ,820.05,29.05
32MYkHH7qwY7,sOHejybBz5Sr,Xvg12CGWf6j3,639.9,38.61
j1POKEjFaFRC,aoznTxR2SRoE,HPuxRyj1uNUP,26.77,17.46
KDugJS0sweCV,7aWvMJgNMAjM,Q2NwKBfUdtHW,879.99,11.02
vd3czOkHLesH,5AJG6KbhPr2l,RqR0xDzYYMMJ,109.13,0.01
gucZlB1wb5H5,UdE0qOSXkDNj,OOPkZSte8kf6,32.29,42.49
NyvmOjQsBdRW,cjZ4OtQAYbu8,VyDYXaRCd51S,87.99,42.2
zOPc6hpCkqwy,9535CqZMWxXN,fPCae5a96bO4,37.84,18.21
XRfZvU5KICDW,DLCiMy5rbzxl,PajbyLRnTzGg,162.7,89.83
poV9qNLSa4gO,nGQofBBPXO3h,RKad98cTxhSb,779.0,10.68
oJNXsqcAcS6I,cbcNyM18uuQE,H9zNFo1KjoSp,692.0,22.56
XzAzhHVCyX1d,rHSTHjYFnJS8,g6AdzghqF6DD,782.25,57.14
Zq6HTJH0vbaP,GqW4zroAxErW,wHLrHzu1U5IX,170.7,7.77
Qqfucpf1HFE0,feSEYO97d9Iq,j6ZQXHPSPppN,849.5,28.96
0IEMYO9Ocuto,lctzzYPrOOYX,HQ4j3Fr6B61e,60.09,54.61
MAgKLdpmeGYt,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,21.98
Cxr8Rf2sYpKB,KlC6ZrK2lxfo,xqS6FkG5qqve,509.99,61.32
P3C1vPM0UJJ7,HasjxnGdwTX7,4DUiDncGQsrX,518.18,38.19
MzbBIGbh14Oe,sX7Y9yuOx5PQ,BWczKEOZMEFy,188.8,7.83
oOUeMz1MpK3N,P8Qn2lUNSR6r,kiirS0of7bJI,346.99,55.95
I38hGFt5OQWy,E0QSlTdweClO,Y6oJtGnt1biO,109.82,32.34
NKaZDV6jp16s,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,2.75
VQ26h5cah4T1,zrKIhObeJKQ6,4YvZWfI3A03T,89.1,24.81
3FpZFE3Mg8gV,T0qyvUFMNEQF,yDXyFJchpECr,4.78,24.73
VBWdgvyCOd6Y,yoX3qrwYt5xv,RKad98cTxhSb,84.55,90.06
Z8SNgtQG2x7e,PynQBdcBkLkZ,9fFFM6RBxCkT,264.5,60.02
PKZMQtaA6cXJ,G8p90nywnstv,6MAbbnUfDgoY,97.44,55.54
inv8osfztEsc,h6vhgtPBKKxC,AtrLVfFKyuAA,37.84,86.74
tE6d5j5tbSBd,LsZrxUsDF9fC,giqDC4P2HqKt,625.99,10.44
NK7xRm3K0kB2,n5NBYfJTgxLU,AaQhJY6fwxzK,79.59,40.12
qenA84BZ3Dmp,TfkRWH5Xw1zT,XEurPdGwwrtN,60.09,29.6
v41U8Pwqpanb,FAtTlD7QtMSr,9fFFM6RBxCkT,43.49,17.24
UUeP9SvlSzdm,1pygyHBMo59v,V3iKL8r9W9NR,35.79,6.15
0hUTbtiYr1QR,eoBPk2MYKVPH,YyL84Vm0srCc,517.8,48.34
nO2FO2PtlX9k,mId1grdhySxF,VYAwLo2gLIyv,142.14,11.46
whcJZwmDh35V,VDEBigGAwD3J,RKad98cTxhSb,2689.0,64.29
DsWzIUuUELxp,NJt2z0szb5ui,vSZb7TLiRrtf,181.56,125.99
lS1N6G7hHGly,uk1sqV99xyk3,h7YgJqGa98bH,94.35,25.35
razEXRC8VkxH,OZLgKE140Uv1,1ki0AcGqBuUm,215.94,6.87
ZiyRsg7wsVyY,6ZVEcbCKUiKv,ElULPWS11hxk,517.65,131.19
DHH9ykc8z64H,Vlp53PCcvTyK,TD2AMTmc5Ixg,469.01,129.74
9Juf1kfp1aU4,5TFwj0t5Sxcq,16pMg4KJ3hIj,345.6,18.17
2tdP5rrvd8ti,9NwzO0Pm0fDM,r7VxefoTVHbb,2130.0,38.6
EMD0wpteG4o5,m8Yt7XB9Bb9P,RKad98cTxhSb,102.8,56.92
YSVL7u6yNt3V,DPVy4IkVEwAX,T7OJcZtdnwO5,56.89,29.56
IKUdVndxwK3W,3H1Y6UGCOhNd,pGQkRG4o0zZ9,286.99,137.13
YOYPYRWyYIl3,NVxYKDROcAq8,skSdK1oNLelu,395.6,60.77
8juqvHppki78,1LKZ3eGsYtrJ,fBHtndjqwueV,238.64,38.63
fB6DIxkX7cGp,c8w7NICl3twr,9gxQOgjadyeX,109.6,34.33
QQoYvMNI9hOp,rao5Bcda7eDP,ORcmroQxutFQ,966.9,9.61
E2RkFyPcYnc3,lPfXIqK9DBEF,AvTLykupHOIB,142.2,47.55
BaudFyeYiUpc,tEo5IQJ8lopb,1tQEjUJuOyJ8,171.9,43.71
wklBcipt91T5,TOOtACwCpI9S,SSiPMxP6t9t9,266.55,47.73
LpKhTq37ckHM,KQY7LsoOUGeH,ZdLx9hwnjpgD,189.9,20.41
J0HyaOT19Df3,KlYh3HfXG9zt,6n3HXkuuv1Xj,106.74,237.84
eSnNCymuf8Di,tPlw2QcQOvKf,r7VxefoTVHbb,692.0,46.76
onp8GYnRLIyc,RCurEc83nqRv,RKad98cTxhSb,42.79,6.79
8SCfxjIn996c,2SNvDFzpm9Oz,AvTLykupHOIB,127.77,55.54
a6UClEHThAeV,Ar6zLmUXYsa7,Cyl6PGvB25KG,399.2,84.57
irR3Vc8cPLwZ,eyQMVHlREHIc,OmnaX5eZIQPH,117.33,194.22
KL5OSJhjrurd,4kPj03A8J8IS,PajbyLRnTzGg,118.99,8.75
sF4ZkgLNBVn5,fH7bzxkN0LMX,Dq9vmUTxeFxh,359.6,107.6
U5LAttXoSe32,jdLnbxAWwIdX,ESs66EAdIPaF,100.0,55.92
CUMIFX1l8msN,fYzX50INMp80,3HDIfKi2zNiV,41.98,59.32
qi1v7Hgssgkw,bzcyOIuv5ueu,QUdLxWDyxtsP,128.99,51.51
PotJUGwSWo5a,QTBNjfJIOwI8,9fFFM6RBxCkT,68.1,33.9
F4Q3SXc7HMQc,Y6z2ccr6ILTJ,g6AdzghqF6DD,782.25,57.14
rnipzuKe5YId,CBMoFgPQC2YM,29mjIQ6NC7vk,56.89,38.63
OlC73bZze3VS,VnQ5wVKYiAV0,Uhxp4jLBVzJq,102.22,23.7
j7eYIUANfFdp,WWzH6bAglTBh,RKad98cTxhSb,179.38,47.13
y8LzaR9DFybI,crwpHyLta7y5,Uhxp4jLBVzJq,100.0,18.41
