product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
ubd8Xycbk8In,housewares,450.0,16.0,30.0,11.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
ur1jYKoxFzEd,baby,3600.0,37.0,22.0,40.0
iwGgZ7ZxSD2b,toys,900.0,16.0,10.0,16.0
vraxgsMyzc3G,toys,6600.0,45.0,35.0,45.0
gmO9Lmc3rapV,toys,700.0,60.0,11.0,11.0
qLmbezdk0K5o,toys,1300.0,33.0,9.0,38.0
tOkwYqs3PNUa,toys,7675.0,56.0,11.0,32.0
YZ6BKH9Awf08,toys,900.0,41.0,8.0,24.0
hpj2YfKDI7Ye,toys,3900.0,42.0,16.0,36.0
5MMXTuArC97u,furniture_decor,2250.0,37.0,30.0,20.0
TOOtACwCpI9S,toys,7050.0,50.0,21.0,21.0
KwqpyCg16vLV,toys,350.0,25.0,8.0,19.0
nNjFT8JTt05P,housewares,1250.0,35.0,20.0,20.0
cc11M5L69zM0,furniture_decor,3250.0,41.0,15.0,25.0
2v5fjvHgzdkc,toys,2000.0,40.0,15.0,25.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
WvkYvU0BRVps,costruction_tools_tools,600.0,16.0,18.0,12.0
SmEhdRWqHt8A,toys,6800.0,40.0,40.0,20.0
duCfpZscYJc5,toys,7550.0,60.0,12.0,40.0
EAv6srzoFMDf,toys,1600.0,45.0,15.0,35.0
BbirkGtCbMDI,toys,500.0,30.0,20.0,20.0
7xyu0SQMZd3Q,toys,1300.0,30.0,25.0,25.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
P8EdtIMZsdP5,toys,10483.0,66.0,66.0,56.0
IpwqJdkny9zN,bed_bath_table,5550.0,45.0,15.0,30.0
TySnwE1BUy6Y,toys,550.0,16.0,13.0,11.0
KQCoRWxyrpmx,toys,2550.0,38.0,28.0,28.0
9QFHIiuudQNI,toys,2300.0,25.0,25.0,25.0
MpsBIwRYr7LZ,bed_bath_table,3150.0,45.0,15.0,35.0
Sxn6ve6AOqOB,toys,250.0,20.0,20.0,20.0
irKpznocpsvf,toys,1813.0,67.0,12.0,47.0
xU3kDlrf1YXV,auto,2050.0,90.0,13.0,18.0
t2cv5m3Sgv96,toys,750.0,20.0,35.0,20.0
7BEUiOxC03oh,toys,500.0,16.0,18.0,16.0
ajtPdPNFRHBo,bed_bath_table,3305.0,65.0,12.0,45.0
ub4TPAuQAGDb,toys,1285.0,46.0,10.0,30.0
ybI61Kv1Qzx0,toys,1050.0,35.0,15.0,25.0
ARIky3QtDhFo,toys,150.0,20.0,6.0,17.0
iVnBLUh25zBt,toys,600.0,16.0,17.0,16.0
MnQTgZv9qzQh,toys,2750.0,50.0,50.0,16.0
y7YwcXlGPGyy,toys,100.0,20.0,15.0,20.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
iwGgZ7ZxSD2b,toys,900.0,16.0,10.0,16.0
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0
oLoQi1m7aksn,toys,1100.0,25.0,25.0,15.0
56SxzsffOR6B,toys,8917.0,36.0,27.0,50.0
PTEEGNkoGwR1,toys,6450.0,35.0,30.0,35.0
eY7u4V9wLkM6,toys,5288.0,51.0,27.0,51.0
Llc34brRaltI,housewares,950.0,53.0,5.0,13.0
eeyWjfrLde8T,housewares,10150.0,89.0,15.0,40.0
HVs4VcnEpoaw,furniture_decor,7350.0,30.0,35.0,30.0
BnkgnBM3v929,toys,825.0,28.0,3.0,29.0
DPVy4IkVEwAX,toys,925.0,52.0,21.0,33.0
PGqhd97IgTTT,toys,3000.0,40.0,20.0,40.0
KFuPwSsJH9FK,furniture_decor,2550.0,30.0,35.0,30.0
KwqpyCg16vLV,toys,350.0,25.0,8.0,19.0
EzDBxv1OnVFb,toys,1350.0,30.0,8.0,22.0
emkZEwSmkpO7,toys,1350.0,30.0,30.0,30.0
6sLrGLABZUia,furniture_decor,1550.0,69.0,11.0,11.0
bpEDq60f9y2E,toys,7900.0,62.0,28.0,28.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0
iKBPrJdHDZnq,housewares,1100.0,40.0,10.0,35.0
HTZ1lnuiYVVK,furniture_decor,20650.0,36.0,50.0,70.0
qbWJOkEKrHbn,toys,12050.0,56.0,32.0,32.0
1LpXCV33vp7e,toys,9700.0,27.0,15.0,92.0
AM8rSBNjnx9c,furniture_decor,450.0,20.0,20.0,20.0
I6YZwTUhy4Np,baby,450.0,25.0,16.0,29.0
EO3cDZzaD0fz,toys,475.0,33.0,15.0,33.0
1h4WSbKcr0sU,toys,450.0,23.0,15.0,15.0
iWQ1eLtP00xc,toys,450.0,25.0,9.0,19.0
Rtm1uWckrdIP,toys,950.0,35.0,6.0,45.0
JNXajwP63W7r,toys,30000.0,60.0,70.0,60.0
cyCC0fkLmcqw,toys,513.0,19.0,15.0,18.0
OMuYPLoK6ILs,auto,975.0,32.0,35.0,29.0
4YjFoC7RBC0p,toys,1500.0,30.0,10.0,25.0
MFjod9yfqDqs,toys,250.0,20.0,16.0,16.0
I7O7kEekAUwi,toys,1600.0,40.0,8.0,40.0
bF8UkwqvHR61,auto,1800.0,33.0,27.0,26.0
fzSHRT7wfD1T,toys,8325.0,43.0,14.0,33.0
as0JMcmwxDSs,toys,3400.0,20.0,30.0,30.0
agLeUEKbTD39,toys,500.0,32.0,16.0,22.0
SQd3hPGw7N91,toys,1250.0,48.0,10.0,12.0
SCM7nSsO5WUM,toys,28300.0,87.0,45.0,42.0
MnQTgZv9qzQh,toys,2750.0,50.0,50.0,16.0
5170yJ2ESfxP,home_confort,19800.0,45.0,15.0,35.0
uepmDZsSmgL9,toys,1350.0,33.0,25.0,30.0
jlMEufWnXZt3,toys,3300.0,28.0,29.0,35.0
qZETgjjHe0Lb,toys,10200.0,41.0,56.0,26.0
vxsBbu5BWSE9,toys,325.0,19.0,2.0,19.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0
fzSHRT7wfD1T,toys,8325.0,43.0,14.0,33.0
xl7fxh09W8xU,toys,4105.0,67.0,10.0,67.0
NZTzQeB0cEcV,,400.0,35.0,16.0,35.0
P7v43SYiERYB,toys,11400.0,45.0,19.0,45.0
3dBTESPUEMaw,toys,3225.0,60.0,13.0,30.0
92HvqTBgxEzP,toys,1700.0,20.0,45.0,35.0
hjcTRrVZSki0,toys,3400.0,20.0,30.0,30.0
9zgNGbyXBMyC,toys,700.0,100.0,5.0,11.0
nEbf9AiTqSIV,toys,850.0,16.0,30.0,11.0
CdlzSJX6L7SM,toys,1050.0,100.0,5.0,11.0
ATL2XbNZjlD4,toys,100.0,16.0,2.0,20.0
wI2DMtc4X2fD,toys,200.0,25.0,10.0,16.0
r51hBTQ9mC42,furniture_decor,200.0,20.0,20.0,20.0
tldkVnroOPRo,pet_shop,15550.0,47.0,32.0,62.0
JJp1cNeZ0poj,toys,850.0,34.0,23.0,42.0
n2HTiuIAl6Uj,toys,100.0,16.0,3.0,11.0
XFy9Pk3ObguI,toys,1150.0,40.0,20.0,30.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
ZHpOFiDUJQcr,bed_bath_table,1975.0,41.0,13.0,31.0
7yZpuSvtC5TN,toys,3500.0,34.0,20.0,41.0
lEeydQlZTXPs,stationery,350.0,30.0,15.0,15.0
VENxf2S4Cx2w,toys,850.0,28.0,13.0,25.0
7xlieCZtksdd,furniture_decor,10600.0,36.0,50.0,60.0
ueYqW5Mrrpop,toys,2400.0,50.0,15.0,17.0
Y6MlXosMCS90,bed_bath_table,600.0,30.0,12.0,23.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0
ocBQx1Of7rG5,toys,200.0,23.0,3.0,16.0
zNr623mcx9M3,toys,7125.0,27.0,7.0,27.0
GBooMtUFcEcX,bed_bath_table,1400.0,45.0,15.0,35.0
bFMssPOBJiPp,office_furniture,11875.0,57.0,55.0,22.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
sB3mH3n4QEcI,toys,1300.0,50.0,9.0,41.0
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0
M1vBHfrB5TV3,bed_bath_table,2000.0,38.0,14.0,25.0
Llc34brRaltI,housewares,950.0,53.0,5.0,13.0
mS5vh5JcaszK,toys,600.0,16.0,10.0,16.0
LejGJ5GOjIp5,toys,800.0,16.0,10.0,16.0
iYLevlxHBbPy,toys,1775.0,32.0,28.0,28.0
iZVxo9mlAttQ,toys,5300.0,26.0,26.0,56.0
qwwmgwg8mrv9,housewares,1050.0,100.0,3.0,15.0
tPlw2QcQOvKf,garden_tools,1800.0,37.0,22.0,40.0
CpeCg2UGCL6P,toys,250.0,40.0,4.0,30.0
BFAJw5J7sMSG,toys,24300.0,50.0,50.0,40.0
mKjdyt3tyue7,toys,600.0,20.0,8.0,14.0
HOmP1uDiX01O,toys,12250.0,45.0,35.0,45.0
1Lv85CQ00iGe,bed_bath_table,2400.0,45.0,15.0,35.0
bMyRVVdJwc55,toys,400.0,26.0,18.0,23.0
yBKwIwB3FNJo,garden_tools,598.0,38.0,30.0,38.0
2NDHjxdUzmLC,toys,6550.0,30.0,30.0,30.0
LxS1TQcB6PJy,toys,250.0,16.0,16.0,12.0
sB3mH3n4QEcI,toys,1300.0,50.0,9.0,41.0
p9owG1LeMQyo,toys,2100.0,30.0,24.0,25.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
3iVFbiZYsmFV,toys,1225.0,19.0,17.0,22.0
83rx7SJIsNDi,toys,2125.0,41.0,13.0,26.0
BAV67EAhDWTm,toys,700.0,60.0,11.0,20.0
bPgS2H2BgjV7,toys,107.0,17.0,9.0,14.0
SbxcQtwgrEya,toys,900.0,25.0,5.0,25.0
I5Qt2rpOLk6o,toys,650.0,30.0,30.0,30.0
8MdydCn8EvNX,toys,900.0,35.0,22.0,45.0
yHw8ElTAnDqC,toys,700.0,21.0,10.0,15.0
Wnh7LXMhF6kK,toys,1200.0,20.0,25.0,20.0
kEeQX77k2ZBt,housewares,350.0,16.0,16.0,17.0
5HS4UVb5BA1Z,toys,550.0,22.0,4.0,28.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0
HAwdkLKE20E5,toys,400.0,35.0,22.0,28.0
zE6NgaTBmPtu,toys,288.0,17.0,9.0,13.0
HWjYm2A6kccM,toys,900.0,20.0,20.0,20.0
h43L92qGm4zu,bed_bath_table,800.0,36.0,8.0,16.0
IEjywvj8G2dm,toys,5600.0,57.0,16.0,45.0
Rtm1uWckrdIP,toys,950.0,35.0,6.0,45.0
Sf66NKlJmjtT,toys,1250.0,30.0,10.0,30.0
lPfXIqK9DBEF,toys,250.0,40.0,4.0,30.0
xvRIMp6aZIPK,toys,1600.0,25.0,11.0,21.0
fzXoA2MHIr9c,toys,1200.0,31.0,11.0,26.0
Cft7W9csENo1,toys,100.0,27.0,9.0,26.0
hnvwQN1TgIVA,toys,650.0,40.0,4.0,30.0
d8Mnxua3zYDJ,furniture_decor,1200.0,20.0,20.0,20.0
pMyqbtKy9NcN,toys,475.0,18.0,11.0,16.0
nE1iT5OKPWHb,toys,2300.0,36.0,21.0,36.0
HOmP1uDiX01O,toys,12250.0,45.0,35.0,45.0
R5jAyf0x4c1B,toys,200.0,30.0,12.0,12.0
Fi0d9F4JoMsm,furniture_decor,8050.0,52.0,18.0,35.0
6zUARqcDy3iI,toys,11500.0,20.0,50.0,28.0
5snvwKTzzGos,toys,24400.0,50.0,50.0,45.0
fBjOPdmPdTT4,toys,200.0,16.0,70.0,16.0
cIALMvgTWJrb,toys,3450.0,23.0,35.0,35.0
RL5RhcHFQb49,bed_bath_table,1450.0,45.0,10.0,15.0
UbL6ZIYzXXGE,toys,950.0,20.0,35.0,20.0
02HHGHzbG7T5,toys,3100.0,30.0,11.0,30.0
ilaIMGbE0vgO,toys,7200.0,71.0,9.0,71.0
SGGufQjkuu50,furniture_decor,650.0,20.0,35.0,20.0
ckuJn0mW4VDv,toys,750.0,17.0,20.0,17.0
C1QrhbSVQI0Z,toys,900.0,24.0,5.0,20.0
RrebkIcmSkFH,toys,600.0,68.0,8.0,13.0
M9Rq7Nx8etjk,toys,7000.0,26.0,47.0,27.0
hLYCVUs0gvdF,toys,900.0,33.0,9.0,38.0
PK70KnvFdLFo,toys,250.0,20.0,9.0,12.0
bgsOTnBLnGm8,auto,500.0,16.0,21.0,18.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0
hM3tciLSO1eP,furniture_decor,600.0,60.0,7.0,14.0
by5ogKQOzje2,furniture_decor,300.0,16.0,30.0,20.0
C0RaLSfjaQov,housewares,3350.0,32.0,75.0,32.0
ova0qDj5EByh,bed_bath_table,350.0,47.0,4.0,35.0
q1rAQXVIq2NC,toys,1190.0,38.0,20.0,22.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
6zkj9P91yTn5,toys,1700.0,50.0,10.0,40.0
YyaZ4A9UvHKE,toys,2150.0,16.0,50.0,40.0
NMCACR8NxxDv,toys,7550.0,35.0,35.0,35.0
Hh61P9XhdxJT,furniture_decor,2850.0,40.0,5.0,44.0
DiXSdhT2dR2F,toys,3800.0,35.0,28.0,32.0
7xyu0SQMZd3Q,toys,1300.0,30.0,25.0,25.0
lfIaJmzhMEYN,toys,3900.0,63.0,11.0,43.0
mUzVm5ukrxKM,auto,5950.0,65.0,11.0,65.0
GUSjFyglmBEQ,housewares,3950.0,65.0,15.0,35.0
qnNq0WJ1BMs6,furniture_decor,400.0,69.0,11.0,11.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
l9s4S45sS3Tv,toys,487.0,19.0,12.0,16.0
5RbcHQdSdXZY,toys,180.0,19.0,12.0,14.0
PyjlDSHRGdSt,toys,1850.0,24.0,36.0,23.0
IPokD1Y9u4Ox,toys,800.0,29.0,9.0,22.0
pP5el31wbSgv,toys,5500.0,25.0,32.0,47.0
49O1DuHUpdBB,toys,650.0,60.0,7.0,14.0
tJp6qQVFaMiN,toys,800.0,45.0,15.0,35.0
GJDZ0pGGxKH6,furniture_decor,975.0,35.0,25.0,21.0
4PokqUIApnbD,toys,250.0,16.0,16.0,16.0
ZHpOFiDUJQcr,bed_bath_table,1975.0,41.0,13.0,31.0
7BTNCL6fnmaw,toys,5850.0,25.0,25.0,25.0
EtByr6hYFH77,toys,850.0,25.0,18.0,40.0
9iPAkg3ks2A0,toys,5550.0,45.0,15.0,35.0
EkpJSnD7ciJa,toys,900.0,16.0,16.0,16.0
ZdsGz1xlYgJ9,toys,5700.0,40.0,20.0,40.0
c8w7NICl3twr,toys,250.0,22.0,2.0,32.0
j7YjC3xGnGOM,furniture_decor,2900.0,69.0,11.0,11.0
yYSVe3S8I5fp,toys,150.0,16.0,2.0,20.0
wLpWqyS4DwC5,bed_bath_table,1917.0,46.0,9.0,37.0
1BfesHRposhR,toys,3000.0,69.0,11.0,11.0
PBfDysyvXtP2,toys,650.0,16.0,10.0,16.0
ghFwaoaNAOjb,toys,1000.0,28.0,14.0,16.0
unyXXeCSrRdJ,toys,264.0,17.0,14.0,16.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
fpDdyc3WSBmW,luggage_accessories,850.0,25.0,50.0,30.0
Puj3Twk8Fuh0,furniture_decor,1400.0,65.0,12.0,12.0
olmlZUsZuyBi,toys,12050.0,60.0,30.0,40.0
kEmwpYRLFQh2,bed_bath_table,550.0,16.0,10.0,16.0
cmq1mIUhhVNe,toys,950.0,40.0,5.0,30.0
ZXIEsYQd2pCQ,toys,200.0,16.0,2.0,11.0
M9Rq7Nx8etjk,toys,7000.0,26.0,47.0,27.0
HRXu29GwfAUj,toys,1100.0,45.0,8.0,35.0
8F0rTojrmHzh,toys,275.0,24.0,21.0,15.0
o32FBz2H95Bn,toys,700.0,26.0,8.0,22.0
cFGoe7WovIoX,toys,450.0,25.0,25.0,25.0
EtByr6hYFH77,toys,850.0,25.0,18.0,40.0
WLCpnwy0jsjj,furniture_decor,1150.0,35.0,23.0,35.0
sPb3AzmsUTp1,toys,2050.0,35.0,10.0,35.0
PyjlDSHRGdSt,toys,1850.0,24.0,36.0,23.0
Hl0unuh1Lqtq,toys,350.0,21.0,21.0,14.0
ziW4c3pWYzYl,toys,6900.0,64.0,17.0,53.0
D5aBv3ruhU3Y,toys,20600.0,61.0,52.0,44.0
WLCpnwy0jsjj,furniture_decor,1150.0,35.0,23.0,35.0
XW4nFGtgTJll,furniture_decor,1600.0,35.0,8.0,35.0
E9pKyZrenVub,housewares,3000.0,52.0,3.0,32.0
GJghq4MYa3Gu,toys,9500.0,60.0,17.0,55.0
U533Af13Xuwa,toys,6083.0,51.0,32.0,50.0
4WpxUyrSqkaE,toys,6400.0,63.0,11.0,63.0
NkygN5yTKOgI,toys,1400.0,26.0,41.0,26.0
a03N3nvxItLR,toys,650.0,45.0,15.0,35.0
ygGrutQGRsxm,housewares,300.0,20.0,10.0,15.0
XsnNmbJCaUTG,furniture_decor,300.0,16.0,30.0,20.0
w69TLp42Oafd,toys,1600.0,30.0,20.0,30.0
Fn43rroPPaVv,housewares,9950.0,31.0,61.0,31.0
CmXIHogIQv1Q,toys,1300.0,16.0,10.0,16.0
Al1GHLV4kkHl,toys,800.0,39.0,12.0,17.0
lPfXIqK9DBEF,toys,250.0,40.0,4.0,30.0
ZcmkLBe1zwC5,toys,490.0,20.0,18.0,16.0
VwNyj61yJfab,toys,400.0,50.0,3.0,25.0
6x55o5qBS9dl,housewares,300.0,20.0,20.0,20.0
27BhKMSQ0gcV,bed_bath_table,1150.0,22.0,4.0,28.0
0WyL1PG2mUrt,bed_bath_table,250.0,40.0,4.0,30.0
chD9j21xGtqQ,toys,500.0,30.0,30.0,30.0
oVbhSOPEbHJq,toys,850.0,24.0,13.0,18.0
N0lOF5dtYU8D,toys,8150.0,26.0,55.0,26.0
HbOFP5CvRZ7v,toys,150.0,24.0,2.0,17.0
cyCC0fkLmcqw,toys,513.0,19.0,15.0,18.0
oW6KDobidlmB,toys,950.0,45.0,15.0,35.0
hrjNaMt3Wyo5,toys,1850.0,37.0,22.0,40.0
RiOdZzZ6ZSDs,toys,500.0,35.0,2.0,25.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0
IBQKaTs1XJj4,bed_bath_table,500.0,70.0,8.0,45.0
YvD1BQG8SPmM,toys,250.0,26.0,6.0,20.0
BtUKWuZZr8Mg,furniture_living_room,14500.0,49.0,39.0,17.0
2NDHjxdUzmLC,toys,6550.0,30.0,30.0,30.0
4iGV7YIuk45I,toys,6750.0,33.0,35.0,34.0
TFX9widzo6R7,pet_shop,1900.0,50.0,13.0,70.0
oub1EcBXd0o6,furniture_decor,1650.0,40.0,10.0,30.0
4jaDbxB3WGwJ,toys,900.0,36.0,4.0,29.0
BhZawIrsH5pV,construction_tools_safety,1850.0,37.0,10.0,26.0
xl7fxh09W8xU,toys,4105.0,67.0,10.0,67.0
ahvLHagsHv9K,toys,100.0,80.0,10.0,60.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0
Hf5rroEnIRcr,toys,9800.0,25.0,10.0,20.0
Biwi1BNtUB7l,toys,1500.0,30.0,22.0,30.0
r51hBTQ9mC42,furniture_decor,200.0,20.0,20.0,20.0
OTfNqdPS3xMv,toys,1000.0,35.0,10.0,35.0
hfeqnTkgsdQt,toys,800.0,36.0,36.0,20.0
EtByr6hYFH77,toys,850.0,25.0,18.0,40.0
e5XhHh7dnIgw,toys,600.0,26.0,8.0,22.0
hnvwQN1TgIVA,toys,650.0,40.0,4.0,30.0
1j0ePdW55Vjs,toys,2450.0,45.0,14.0,34.0
XdUtK799cGpM,toys,1050.0,42.0,11.0,35.0
XFy9Pk3ObguI,toys,1150.0,40.0,20.0,30.0
hvOBhSDo9LLZ,toys,800.0,16.0,10.0,16.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
Hs1Mp7a9zuOE,housewares,2350.0,29.0,34.0,16.0
cfRdloJej9e9,toys,1900.0,40.0,10.0,30.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0
hrjNaMt3Wyo5,toys,1850.0,37.0,22.0,40.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
04doKxp5IgpN,bed_bath_table,1000.0,50.0,12.0,12.0
LF2g0EHpUTtX,toys,1050.0,22.0,22.0,24.0
HRXu29GwfAUj,toys,1100.0,45.0,8.0,35.0
IEXFxoCnUeNq,toys,200.0,16.0,5.0,45.0
2BBLC1zVrboz,furniture_decor,515.0,98.0,8.0,16.0
bw4D1I6O0ayl,toys,12000.0,45.0,35.0,45.0
mRAi6mozHdNt,toys,300.0,40.0,5.0,40.0
T956JV24XVD7,bed_bath_table,1250.0,16.0,10.0,16.0
46G3WB25HsnK,toys,11300.0,60.0,60.0,18.0
QvphD5Ig1szU,toys,1050.0,16.0,10.0,50.0
c4obEyfv6vSj,toys,1367.0,39.0,15.0,29.0
SUdqHczZYgG5,toys,250.0,16.0,6.0,15.0
rCGk3wgcBYnh,toys,6038.0,68.0,17.0,47.0
89yNo3XwRmiI,toys,150.0,20.0,6.0,11.0
MsmEQpUcJxvk,toys,400.0,21.0,5.0,15.0
2NDHjxdUzmLC,toys,6550.0,30.0,30.0,30.0
Jg0goz1MnzTW,housewares,10450.0,61.0,28.0,28.0
9p1qIJDPo06E,bed_bath_table,400.0,26.0,18.0,23.0
M9Rq7Nx8etjk,toys,7000.0,26.0,47.0,27.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
74cfA8pnY8sE,toys,350.0,20.0,30.0,16.0
rHSTHjYFnJS8,toys,9750.0,35.0,12.0,30.0
irKpznocpsvf,toys,1813.0,67.0,12.0,47.0
brKswOkWPtqO,furniture_decor,650.0,20.0,35.0,20.0
OXfrCqx5YrKo,toys,1675.0,63.0,9.0,63.0
z64RXMSm13rH,toys,1100.0,31.0,11.0,26.0
WQhDhUUd18UI,housewares,950.0,25.0,32.0,25.0
L9hdaX4d064l,bed_bath_table,6700.0,30.0,30.0,30.0
rMMnof84GR6T,toys,1100.0,19.0,50.0,20.0
VN6KvZ5IB5Qy,housewares,5950.0,33.0,26.0,33.0
iKu1PUlpYekn,toys,975.0,23.0,25.0,23.0
5Y0vOeEO6Blj,toys,13150.0,76.0,14.0,56.0
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0
xeFyTkl2rW35,toys,10100.0,72.0,12.0,52.0
mqrnNPLgsDKO,toys,750.0,30.0,30.0,11.0
RFrzAMiW7kfZ,housewares,800.0,21.0,22.0,20.0
HvGcPlBA3Oyf,toys,9900.0,31.0,61.0,31.0
DFyr8P7vksdF,toys,3000.0,69.0,11.0,11.0
G428A9xjNHFu,toys,1000.0,30.0,20.0,30.0
WWzH6bAglTBh,bed_bath_table,3500.0,45.0,15.0,35.0
VDs9HiYwbi7o,toys,3566.0,63.0,9.0,63.0
sXva5e1ZoUR0,toys,800.0,50.0,5.0,50.0
kl9WW4SyrbtO,pet_shop,3650.0,36.0,16.0,26.0
Sgz0ClK1M5Cq,toys,12800.0,63.0,13.0,63.0
oqkxVfhx5J2D,toys,1200.0,29.0,15.0,15.0
pXIC9FHRp8Fq,toys,16000.0,16.0,10.0,16.0
Ni7GcnfNShIv,toys,2200.0,84.0,12.0,15.0
Hh61P9XhdxJT,furniture_decor,2850.0,40.0,5.0,44.0
7rmvkmjvPkYA,furniture_decor,800.0,40.0,5.0,11.0
PAVPTqsPtBL6,toys,2050.0,45.0,15.0,35.0
raeoGi7lSKIv,toys,350.0,25.0,9.0,19.0
bX8jSzFQMnYH,housewares,950.0,21.0,27.0,21.0
S2teWB1ZU79A,toys,2000.0,28.0,60.0,28.0
ZHpOFiDUJQcr,bed_bath_table,1975.0,41.0,13.0,31.0
RfVAWW0tsI3E,garden_tools,500.0,36.0,3.0,11.0
SJ2hOhPjwlQs,toys,100.0,16.0,10.0,15.0
ZHpOFiDUJQcr,bed_bath_table,1975.0,41.0,13.0,31.0
0GII09WWgwUY,toys,200.0,51.0,15.0,15.0
kLmQwZKkqUPe,auto,2130.0,23.0,17.0,19.0
9bUnETeKHX8k,toys,150.0,16.0,8.0,16.0
ODOAeJdnfKRy,toys,21600.0,45.0,42.0,45.0
sZdqaDQOzgT1,toys,700.0,20.0,20.0,20.0
HuVFAIVfg0tN,toys,2093.0,58.0,51.0,17.0
LSDVrKyeiW93,toys,1700.0,38.0,8.0,28.0
0eSlsvSF9ddD,toys,2900.0,40.0,8.0,40.0
Biwi1BNtUB7l,toys,1500.0,30.0,22.0,30.0
3yEzAK9u6eYe,toys,1300.0,20.0,20.0,20.0
DPVy4IkVEwAX,toys,925.0,52.0,21.0,33.0
Vlvm9lU79FVO,furniture_bedroom,1450.0,50.0,8.0,40.0
9bUnETeKHX8k,toys,150.0,16.0,8.0,16.0
XqGisKnBXCsT,toys,2100.0,53.0,25.0,20.0
56KuyJ5HlGx0,housewares,1750.0,16.0,30.0,12.0
VcU0FP9DjfBt,toys,550.0,40.0,5.0,30.0
o2XjxnRyinsS,toys,1500.0,43.0,5.0,30.0
zlqSCR6hD4Eg,housewares,950.0,16.0,40.0,16.0
ZNl6BY792DHN,toys,2500.0,60.0,12.0,20.0
3XilMAyAACZy,furniture_decor,550.0,34.0,6.0,23.0
2ixqhEO2DS8B,toys,450.0,30.0,25.0,25.0
BSwpZEYoC10X,bed_bath_table,1500.0,30.0,20.0,25.0
zao7itgpL053,housewares,10825.0,48.0,35.0,45.0
tJp6qQVFaMiN,toys,800.0,45.0,15.0,35.0
Pq389mjwpmnP,toys,8200.0,30.0,30.0,30.0
Wy94DyWgql8H,toys,2350.0,31.0,11.0,26.0
GcA63YUWZKF0,toys,600.0,17.0,17.0,17.0
g4ZUgNU2IRck,toys,60.0,20.0,10.0,15.0
aWX2xtgWqCbu,toys,100.0,24.0,2.0,17.0
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0
nfcshHx8ZZOj,toys,750.0,16.0,10.0,50.0
znIrgnieBdeO,toys,3900.0,16.0,4.0,11.0
NEiBrbphE1ip,toys,1050.0,18.0,22.0,20.0
E6Gek6MDtRkP,toys,450.0,45.0,15.0,35.0
T58tBW6zFi3S,toys,2200.0,30.0,35.0,30.0
JmRT8ArO3hOU,stationery,200.0,16.0,6.0,11.0
ODOAeJdnfKRy,toys,21600.0,45.0,42.0,45.0
ALYJ1hXBmqwy,housewares,4900.0,25.0,60.0,25.0
Rtm1uWckrdIP,toys,950.0,35.0,6.0,45.0
WCufGoXLZHS1,auto,200.0,16.0,16.0,12.0
ZYd5kqIdTgLw,toys,850.0,30.0,15.0,20.0
xFscePUUW2hj,toys,3750.0,50.0,50.0,50.0
FIR1kvvmyKZx,toys,717.0,18.0,19.0,15.0
9KqRiI3Ii0jQ,toys,2750.0,35.0,35.0,11.0
7xyu0SQMZd3Q,toys,1300.0,30.0,25.0,25.0
c8w7NICl3twr,toys,250.0,22.0,2.0,32.0
U4pjbqD7hivq,toys,950.0,65.0,3.0,45.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
0eSlsvSF9ddD,toys,2900.0,40.0,8.0,40.0
brKswOkWPtqO,furniture_decor,650.0,20.0,35.0,20.0
mJtK76ptUltN,housewares,200.0,25.0,10.0,20.0
L6hOpvbiwzZ2,toys,2200.0,50.0,20.0,40.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0
v8MRGIXYlcBp,toys,2450.0,40.0,7.0,60.0
