customer_id,customer_zip_code_prefix,customer_city,customer_state
q5QIKY0AUbZf,16013,montes claros,MG
9P9gUe0gcfNB,7952,fortaleza,CE
BOj7ivMOlVb9,59610,tres lagoas,MS
ulNG0Q77xQ23,85012,arealva,SP
FaY4FccJMSvJ,6363,diadema,SP
8IVtsJtvfXXG,75530,belo horizonte,MG
5VPv7U24Kqdp,5878,campinas,SP
LYBoO9BhG3Uu,55365,londrina,PR
u2ccsQM0978E,45540,santa rosa de viterbo,SP
qVLNSETeE8bs,85520,araras,SP
sp1XES3jnwO0,7012,santana de parnaiba,SP
HFAIwG1LbSkZ,44056,sao paulo,SP
H63hBFHi6OJM,12850,belo horizonte,MG
XbWxl0SHhIlg,87140,marica,RJ
8Kjaehihds9S,13857,franca,SP
sNRvSP8Ejkk7,9390,sao paulo,SP
saQFmwGdKbfE,44940,japira,PR
bQ4FqiKp8fwt,13101,minas novas,MG
Ov96AFuvBhEF,3658,sao paulo,SP
jcFu8W67iCQo,85010,senador canedo,GO
fWm8aCn0d1Jb,36650,belo horizonte,MG
M2rgxKDh4r06,74150,resende,RJ
4nv8vHpXKoos,27947,vila velha,ES
AnsxaCwlkvNy,7013,contagem,MG
ueNZG1nVpau4,36925,gaspar,SC
IOGTH0IBinzc,95650,campinas,SP
2QVgHgtlKvV2,88101,curvelo,MG
FiwBVn5bioqf,65074,rio de janeiro,RJ
G76J9qBecNM2,94855,sao paulo,SP
wET1SSEDQtxO,55345,cuiaba,MT
UO32XUAVdaFa,44035,rio das ostras,RJ
g9kZS17k40kJ,37718,itapevi,SP
GsbHGuKTWeMO,7980,sorocaba,SP
CU7f4P9LLUUc,26193,ilha solteira,SP
JXOnZTmsN9CA,47310,rio de janeiro,RJ
FUoOTQfIvKwL,78325,taubate,SP
9Bm1G64LV5NZ,39723,extrema,MG
XoqJWHUbpLUP,74450,dracena,SP
Dgn0yBSkfq1G,31980,sao bernardo do campo,SP
kVHAv3UbpH93,5550,brumadinho,MG
jbetKqzqtM2G,22740,belo horizonte,MG
Fej2dPtm6p7f,95727,uberaba,MG
y4w0SJxot5zO,25576,brasilia,DF
tgRPq9gqfiiw,1122,mogi-guacu,SP
35nC9OoxyhFk,49490,porto alegre,RS
fzcQysIeuox3,37310,itaquaquecetuba,SP
4ZtmKBgH53Jz,78055,joao monlevade,MG
dICdNtDA5sJq,3244,francisco morato,SP
SWWS8NQLmWbb,61962,maraba,PA
Mzx7NwX3SpcE,21550,praia grande,SP
jsTkwWiX4pxA,95010,sao paulo,SP
f7IZ1dIMttJv,39472,taboao da serra,SP
6GDAWgIIjEL9,15704,taquaritinga,SP
SoI84AWunaV7,41130,sao miguel do oeste,SC
nkdR43ewI83W,33930,rio de janeiro,RJ
DXEhJIk1QVf9,95925,sao paulo,SP
SGIVVIus5oF8,74633,rio de janeiro,RJ
gnh2WeZZjRB8,47820,olinda,PE
HjjZu16jRvRx,12040,belo horizonte,MG
HPVo0nuAxuaD,89234,sao paulo,SP
a4r0iHc6IJPs,35408,araucaria,PR
TjonXsTQUe4g,96990,sao paulo,SP
HzRX7dw37dld,96590,marilia,SP
UY5mvV0LKcYc,36784,sao paulo,SP
p0cCGDi7MIX1,1228,campinas,SP
AZDYSvUs43xi,86805,canoas,RS
npPXuvQSukW9,1518,sao paulo,SP
zzagdvILoTT7,7190,jaragua do sul,SC
jboFh38YzvKF,2735,butia,RS
k6PlqaieKRdd,96214,itapema,SC
lSGlsDvsJGs6,6436,sao lourenco do sul,RS
YpxMJWS0DdJa,4038,brasilia,DF
08x22IiWQzix,35430,nucleo residencial pilar,BA
8Ch1BSGBv5Mv,88763,curitiba,PR
7a9HoSQN38kM,36404,guaxupe,MG
Y5p8XIrbgFoK,88308,duque de caxias,RJ
ZWpqRQnc38mw,39185,ouvidor,GO
nl1YAklFjbC3,28016,santana de parnaiba,SP
vg4HfSaO13Xs,77062,sao paulo,SP
u6AIpOmBd0FI,3527,itaguacu,ES
VX1xH0RHwcge,74921,pirenopolis,GO
Zi4QqBOMZpf5,30662,santos,SP
yVl1IjoUnj76,5869,novo hamburgo,RS
DaqY1tmaLIX7,60181,sao paulo,SP
uNfZroIy4Py4,81305,boa vista da aparecida,PR
TQl7lO6clRU3,96214,itapema,SC
qRbr9mRqpXnB,35501,sao paulo,SP
pH5I7Olf4jw8,13840,juiz de fora,MG
8T9ubZf8IXiI,3471,balneario camboriu,SC
XDOEiY5WBSwp,44645,sao paulo,SP
yzGduwOsQPUe,39100,arroio dos ratos,RS
gJndCfpbcTXr,62380,guarulhos,SP
ZY5yuBZHL2LN,29901,sao bernardo do campo,SP
ZMxB3igznvid,13290,itajai,SC
AvfCTYdpkyZS,1140,sao paulo,SP
s8DhbTQsYoa3,9684,sao carlos,SP
kDwxcilyDG72,2225,sao paulo,SP
i3nkZuIjCMec,86750,vila velha,ES
YiTgMYRfxeVs,13026,sao paulo,SP
Dy2S9WpzQ140,89145,sao paulo,SP
UzQ1zFlF2eZk,38210,sao paulo,SP
sqWcQrKjW4BO,95925,sao paulo,SP
IziFMGeb40ur,72010,itaquaquecetuba,SP
StJ4GWSOib0I,31578,sao paulo,SP
enos6gdNNAny,3213,rio de janeiro,RJ
fCjPRNhijA8D,72820,paraguacu paulista,SP
OFoBBjKDy9U2,37795,serra,ES
BjMRk7sbYqlW,19500,osasco,SP
qdqvRuHwnrSz,79890,sao paulo,SP
WiMVVzO9lH6s,56828,belo horizonte,MG
L1ocxTWOabns,4744,barra mansa,RJ
Xro6y2dT4uR3,4068,rio de janeiro,RJ
Ym05mdOl6Ooy,4153,nova odessa,SP
hYmzHWRaK31l,81470,sao jose dos campos,SP
EUt7yAyk8rkn,25040,alto alegre,RS
fTzu24Gq6q7W,27946,colatina,ES
86MpIeyjZUFg,1501,ubatuba,SP
OBVy3WMSLkZ0,64090,curitiba,PR
OSfaV5koG3Pf,12228,pedro leopoldo,MG
nzD323bp8Mpn,40060,sao paulo,SP
fvbVvhirrRI7,9321,sao paulo,SP
hWDeWMb98vht,99711,miracatu,SP
sliDngqCXYzx,19040,guarulhos,SP
GyoLUK7rQjkR,89285,rio de janeiro,RJ
lO6LobFofzGk,21620,sao paulo,SP
atUnwM5NfTj0,73041,divino,MG
HJwc60dxunlA,11523,ipiabas,RJ
74iTnqBxB24S,5640,cambe,PR
p966xHm4r3qv,72017,santo andre,SP
gMuGiktpzg8F,12287,capao da canoa,RS
fqi8ttmz6bOR,4854,uberlandia,MG
dZjnVnLAWtdN,18147,santo andre,SP
ts781Dza4SDx,85460,senhora de oliveira,MG
qB0YugHo2lu1,25250,sao paulo,SP
Cr6PkdSdxz8n,29890,sao paulo,SP
L9GrwoRPFoEV,18215,rio de janeiro,RJ
8iZ5POuFNJ6f,87308,belo horizonte,MG
MaGWEJEim86R,74660,rio de janeiro,RJ
sHrOeOpyHXNs,2235,miguelopolis,SP
YAgVfULadHJz,4162,sorocaba,SP
WVuDmKrm4X4R,77780,vitoria,ES
ED36tC1gWXfF,3412,tatui,SP
Tp9Xcfe8bRzw,71915,campinas,SP
pVyXjR0sv68g,33120,ribeirao preto,SP
7vEFe20GFGoR,28200,sao paulo,SP
GzXGWhtmoYdq,88802,agudos,SP
AFqoJaKtqI1Y,84020,curitiba,PR
kFWLTTQuESF6,17023,londrina,PR
U6lncH1KYhSy,7911,sao bernardo do campo,SP
adl3XIG55oXU,58340,olinda,PE
z9aKIIm2vOeG,2185,jundiai,SP
DC5jpK4RMssJ,49140,nova iguacu,RJ
pdMhzztddSrS,3261,caceres,MT
zGIwgSNhF776,4284,cravinhos,SP
gxU1cPSMoAkj,4267,jundiai,SP
5ZNns8U722Nm,96930,santa rosa,RS
KE1lVbHxZCKz,81770,jundiai,SP
5ILdHBihD6hP,9403,belo horizonte,MG
UX0ELLPeughD,64224,aracaju,SE
iKZMDAhgPsmD,83650,capela,SE
ym7AdSOUuTAm,32315,ijui,RS
wi2AtlqN2N3P,26115,ribeirao preto,SP
K9ccsVLbDoTu,8593,valparaiso,SP
c7RSvnc2JTVp,77022,salto,SP
pJ8BINJPWom1,13024,rio de janeiro,RJ
x31vXpfHB3mC,23911,rio de janeiro,RJ
L3K1BkXTcxuZ,84064,monte santo de minas,MG
xXkcmeh3NwdD,2017,porto ferreira,SP
ZD1vqarsXwc5,4258,paulo frontin,PR
5KkASRy8pr4c,19410,curitiba,PR
RzczNbE7Qthv,63470,toledo,PR
6GdUD3YUfwNA,41770,jaboatao dos guararapes,PE
mi7beobMOU0C,12924,santos,SP
3f8UChShEZdh,24754,colombo,PR
nOyeMV8PD7IU,35050,sao paulo,SP
sdaejwvTm2kp,6810,santos,SP
ecrCLL7Ao6u8,75360,santo antonio do descoberto,GO
ndqkHtjEeCmN,13640,rio de janeiro,RJ
4QCTgVNF0fBX,24310,campo mourao,PR
Teq6MFQzXB5t,35238,florianopolis,SC
9Cp3RyHIsWWP,41194,rio de janeiro,RJ
2ZiHwi053nkD,76970,paranagua,PR
EF7zFMXdNcym,30662,santos,SP
U5NO1HVCKPJ3,32431,alegrete,RS
9QiHR3JQZ9sG,1442,guarulhos,SP
p17dDlPuqYkw,49910,sao paulo,SP
YV3Ap7Pk7gMM,5684,jau,SP
GrxcIOYiUk9U,76630,florianopolis,SC
oRk7C4jndwfS,7190,jaragua do sul,SC
FcJuhsk1VvHB,42843,curitiba,PR
5iEvesBdqoBx,5878,campinas,SP
JB1oPuZqCB5J,5518,esteio,RS
QqiHH0rZAnmK,9030,petropolis,RJ
aseuMVK4KkxM,26187,porto alegre,RS
HymwO1baHoFY,80310,campinas,SP
KfT05yA6Rlh9,7176,rio de janeiro,RJ
qVStFZ0RHGNT,4266,sao paulo,SP
9HjqS442x2iJ,35537,campinas,SP
7QfIZOdKXrtc,88040,sao paulo,SP
FpdqaP4neRj3,19067,vila velha,ES
K6wEu5zGKB5W,3136,santo andre,SP
duRdZqoSTQLX,13209,piracicaba,SP
AbLZ7dwkPqla,11664,rio de janeiro,RJ
C4PkDPYBydml,28633,nova iguacu,RJ
aNy4T5guaXRT,20975,luziania,GO
MVg3Y9AJy40p,86160,guararapes,SP
pNmPBCLpXTfY,37578,belo horizonte,MG
CJ7YDOZCv6RK,64870,americana,SP
azcvHwXivkJO,89253,uba,MG
rBS4oHdvXj2S,4044,sao paulo,SP
JpH5FipAzhvP,53401,sao paulo,SP
SHZiLdSGXqzJ,35140,rio de janeiro,RJ
SPgQhM3dihaG,59330,osasco,SP
AOslTa6BJD7B,79820,alagoinhas,BA
ImAlZGkp0TsM,56318,montenegro,RS
ZRjRU75ds94F,74973,goiania,GO
Hn3NEmHwqWit,87033,londrina,PR
6zjw5lSq9hkb,35190,londrina,PR
GaxlRQsOJgQz,25243,franco da rocha,SP
qEPPcU2wRRSL,68440,goiania,GO
QYebe6rNU17b,1326,dias d'avila,BA
P9owTV3o420I,85870,barretos,SP
8TRsyWojsgTZ,93048,brasilia,DF
8etBXcm4ysJC,59133,belo horizonte,MG
pW0Q5slr1Yp0,56828,belo horizonte,MG
irf4B9gQzKbE,39529,irapuru,SP
qGhgN8A9zxZ3,26470,petropolis,RJ
NyfPs3kpDWlw,5448,sao paulo,SP
VCKjM2jwkiho,5208,indaiatuba,SP
pzd11i7nGdr2,25245,sao bento do sul,SC
sKV1yeuqMR4c,58835,campo grande,MS
fI8yZYmaAXDz,87308,belo horizonte,MG
AIUcIWqtEcec,11065,mage,RJ
GPu1xLpxpcLm,68505,morrinhos,GO
ouneoXKmYY3t,82920,sete lagoas,MG
2Ij0kGdN8nxf,95560,jundiai,SP
m0eBVSv9io1o,45936,saquarema,RJ
dAe4EIBGglUY,33860,cacador,SC
cNXxdsZsaP3L,42835,campinas,SP
H5idYRw0pcmQ,27150,ribeirao pires,SP
2VC0CAWr0SWn,15760,ubirajara,SP
OUr4XBLBJgYh,25931,sao paulo,SP
iguDNn3zJntz,63590,cachoeiras de macacu,RJ
ZGwPH80XI61l,1438,sao paulo,SP
7vjbhmg5iXIs,20040,tubarao,SC
T8q0GdEMgL6A,18470,guarulhos,SP
HvWv2PZnNbD7,91270,presidente prudente,SP
qEGGb8LgGQKX,69305,brasilia,DF
pWBYKZC65lPf,81810,juiz de fora,MG
lcd3m2BZuh3f,1544,rio de janeiro,RJ
QcDkWwXxfjll,23085,suzano,SP
aPQg4pxnwnlp,2152,capivari de baixo,SC
VN61JA6DLXLo,77021,itajobi,SP
HmaXW1URzhvv,77016,juiz de fora,MG
Giuf6TLO3iQ7,36039,sao paulo,SP
z3eMvcDAvyJQ,18170,rio de janeiro,RJ
wpaqfTrt9IXG,27240,estancia velha,RS
y6eCaD3fO3zU,56780,fortaleza,CE
IV5aHdSVgDx2,74959,soledade,RS
GpK1SI7EfLSP,61631,bauru,SP
puu12ks7tqwn,67013,sao paulo,SP
Y2Sgw4ze5xh4,4224,sao paulo,SP
HRQjaYb2u0f8,84930,farroupilha,RS
GudadLWzueEN,85904,belo horizonte,MG
nZjeeFCMBIxI,5687,sao paulo,SP
JfXJu9CSBKPz,4634,sao paulo,SP
dPjPNj6376Iz,21550,praia grande,SP
xfbzOTuopLDA,1438,sao paulo,SP
z7t8V690mjeD,95112,capao bonito,SP
0R7Ab6sgCsE7,3067,sao paulo,SP
9NSbnDK0RwPn,95920,atibaia,SP
oa7MqxnCHB7L,5728,sao paulo,SP
sItFWSKp55Vy,59430,santo andre,SP
BhmTUFUAV36L,18607,guaracai,SP
zPibTQ37qGsk,71655,sao paulo,SP
4SaWJQQBFxJR,37245,florianopolis,SC
VOvygpmnAUSs,70804,paranavai,PR
b7l8tw0HaDsF,64018,rio de janeiro,RJ
X0ugpPCXMTFE,74080,sorocaba,SP
4h7PmciqOJPE,36784,sao paulo,SP
OFPhrEeyQMgb,13840,juiz de fora,MG
M653WiGWhY1n,36404,guaxupe,MG
KXKRXzg3f21l,4068,rio de janeiro,RJ
okcknPb6MO5L,9443,goiania,GO
SJ35fkboX5vC,18087,campinas,SP
5JCgYedAgGMy,40330,arapoema,TO
PIWMgij57orJ,6473,belo horizonte,MG
u2EaZXawRyRY,23025,rio de janeiro,RJ
Jw3FmSeF8p4K,79804,sao paulo,SP
gOvbrqOriKSQ,95560,jundiai,SP
JlzpU47MR6cl,4617,sao paulo,SP
UNAraezDWPSk,28455,sao paulo,SP
tTA4U1ydTjvz,37485,sao paulo,SP
EauVszCsI99J,3512,brasilia,DF
zuhJdTQeQ6Lp,49097,sao miguel do tapuio,PI
yJxQ8lWYu3e9,5358,macatuba,SP
SLFVA9Ed3o4Q,29129,taubate,SP
sMKhBHlgNIc5,4068,rio de janeiro,RJ
Lnld4h2556YI,17533,monte mor,SP
ees1mhVr29Ze,79648,curitiba,PR
oDRis1GEdaH0,91795,sao paulo,SP
gQIDyEhDr1y9,95705,sao paulo,SP
DWdRrskKUWM4,49020,presidente prudente,SP
WQQWLU134lmT,46550,sao paulo,SP
5vEoloijrPxQ,97690,sao bernardo do campo,SP
44Kiu4wskQom,23067,curitiba,PR
M0qJXCtWmzdS,60750,tomazina,PR
jbNapHKogXi8,31930,piracicaba,SP
LmFn7ruAr0VV,11664,rio de janeiro,RJ
4ATcmWUVqN9g,11530,petropolis,RJ
aAioD8AXuL2l,65047,macae,RJ
cktxsigIGN0S,8042,tiete,SP
eG43rhqangUD,18560,caratinga,MG
vZeOS2q0jf50,75710,sao mateus de minas,MG
IRPGSUxSLIOg,4857,itajuba,MG
aP8DUw4FzS9g,60310,rio de janeiro,RJ
riYcop3c5twx,49490,porto alegre,RS
sDwdprjyMBJy,5460,jales,SP
2n95hdycd5WT,3603,sao paulo,SP
GZpZ5blZGu3i,25565,rio de janeiro,RJ
mF7rFitmFAIL,36895,sao jose do rio preto,SP
4zYJwddArvz9,11910,amparo,SP
HTmFsptPSojw,9850,brasilia,DF
J9mkRmUKdmue,68908,rio de janeiro,RJ
2bGy4fgXZ3HE,26196,bom despacho,MG
oJkWDuijfLPV,3553,niteroi,RJ
0pGwCu8VtGa5,2257,nova cantu,PR
GhP4EY61YCh9,27523,sao bernardo do campo,SP
xZ2cVsziIpQy,87047,sao paulo,SP
evzsCSbcpFVK,11421,governador valadares,MG
Gm9mF7wRM3c5,13256,rio de janeiro,RJ
9UoMINNTNgml,28145,carapicuiba,SP
m5JJmf07fUr2,74367,guaruja,SP
C9UMmawFCptA,29090,rio de janeiro,RJ
LG1RtaVA0ThK,7845,osasco,SP
ZjYw318ykYqi,51111,ribeirao preto,SP
Gq4eUl5O8rkN,2757,curitiba,PR
zq9nRldZSOyD,11531,belo horizonte,MG
knMTeBXjuauu,18206,monte siao,MG
7Nxv6KKb63fC,95705,sao paulo,SP
1oRS8Vpi4D51,4428,itaquaquecetuba,SP
hbZsIgYA9sEF,75140,rio de janeiro,RJ
X9q1pye3OntL,1150,ji-parana,RO
KSUzPwvexcAz,77060,sao paulo,SP
ScDzsRATqQrZ,26980,rio de janeiro,RJ
u8Xdj68UhibU,11380,santana de parnaiba,SP
G7KHTUChwARy,16074,belo horizonte,MG
Pwt0V0hGcDei,29163,tres rios,RJ
1BxLJIG3dqbm,39810,aripuana,MT
132k1bbZXgdR,5027,itabirito,MG
KkS89ohTuKPm,29118,ronda alta,RS
cqGHDwVbtbOb,7747,jaragua do sul,SC
gDpb4dtP19cW,5170,guarulhos,SP
NO6GKofGK3Rh,77780,vitoria,ES
RDOTtUoBlzHN,43805,franca,SP
YkpXL5F7zlBc,36760,montes claros,MG
DnMwVuzSrda8,78099,belo horizonte,MG
l9ckvhk9PaLM,44670,campinas,SP
qOFTrauqcNpF,72855,atibaia,SP
J5KmxOOurLp1,29120,palmas,TO
KG5uACYZ7BcS,72925,belo horizonte,MG
lqyU9k7D4zgp,26163,salvador,BA
UrPl0Nx7mmer,66060,sorocaba,SP
5UHQ6gsz29tL,32315,ijui,RS
yaZpV08Fun77,17202,belo horizonte,MG
TBD5mYIlEws6,19580,nova santa rosa,PR
trlXlbZ8he2s,17310,carlos barbosa,RS
75UlXuFvYY51,68625,aruja,SP
Cu7jsZGj3h77,18210,suzano,SP
ppTqgGiKzrS6,8763,brasilia,DF
b1slktA378fw,4458,mirandopolis,SP
Xie8QFg335l6,86036,sao paulo,SP
uhJ1PUatqibo,49000,sao paulo,SP
pxLJ5lLXqPwe,88735,sao caetano do sul,SP
aYsLTuB1jdNH,3678,guarulhos,SP
JGdd89MQzR3U,74633,rio de janeiro,RJ
SD4GZf7VFqBY,5847,brasilia,DF
WoZpjChsE2Sr,45315,pirauba,MG
HsJEsqlhGd7c,22231,betim,MG
aUstesL39nVj,13234,rio de janeiro,RJ
xmt2jVTjuR8X,79020,laranjal paulista,SP
xUd0xJC8Djpc,56317,sao paulo,SP
KqmpccIDw280,16940,guarulhos,SP
ZXLR5tMsRBbk,5266,sao paulo,SP
rovdepqgGeH1,95315,sao gabriel,RS
eEQIa0LBNPEM,2185,jundiai,SP
Sb802ywhjmgN,3274,araraquara,SP
WAOxntjZcrpt,23016,maracaju,MS
0qbopPSJ12W8,95603,sao paulo,SP
qdz2E2qsOVvc,57900,sao paulo,SP
EVyxetxlX7rq,41905,sao paulo,SP
v5s56Aml7bvM,7042,sorocaba,SP
JQgQxt1SQvoT,89970,ipatinga,MG
BZNtEPn5WmIB,26572,peruibe,SP
MjwcpGlB2ik4,83800,sapucaia do sul,RS
8OQjJtMeML5i,76970,paranagua,PR
nMZ76oSAb0C0,39723,extrema,MG
oNk2qryJjp39,76382,sao paulo,SP
PApCPE1gYy3B,89176,vicosa,MG
INbyKywC4ui6,29901,sao bernardo do campo,SP
RARMZ5TWmlJh,30120,sao paulo,SP
UuHqu4pDiNEX,68925,sao paulo,SP
yZfjWkALopgn,6550,salvador,BA
lkyxdCG1o4JI,55530,sao paulo,SP
7xI23zQJeCc1,28910,jundiai,SP
fzXZAF8HbIoR,83203,porto alegre,RS
dU1RiY5GwWAP,11618,olimpia,SP
EfjmUFfB29yA,16204,vila valerio,ES
HXLnrjtLd1pX,4734,rio de janeiro,RJ
eAxBYbD058Gd,92035,curitiba,PR
0DVVojCPQCuL,37245,florianopolis,SC
mefsq5ILIf97,75901,sao paulo,SP
wp7wpDQuw9Yz,59790,aguas vermelhas,MG
cll4EYGgM4X1,93525,rio de janeiro,RJ
9kvRvOwXsLf2,37400,sao paulo,SP
yKYWLx17XF5a,37860,rio de janeiro,RJ
37bi6fPY506u,1255,chapeco,SC
nUZ9ifhrLHvO,68928,sao paulo,SP
6qlpmFKndmQi,4747,juiz de fora,MG
H9WynwAmWNZw,72546,recife,PE
hwfHRvE9WvAc,72311,sao paulo,SP
xF46K7hvoKqa,38280,santa vitoria do palmar,RS
3hTrTXVc9Ao4,18108,belo horizonte,MG
LS8MjBTp5hi8,22776,vitoria,ES
6XrQ00qbCwWI,4676,serra,ES
zwSbOa2S1nvI,37264,embu das artes,SP
zAQiNfJnxp46,32150,itauna,MG
s2OtMSTzxnpv,32400,rio de janeiro,RJ
T6tlyfQRX7zv,16011,jijoca de jericoacoara,CE
PckNWBRwzc6u,6631,rio das ostras,RJ
ASCoGnO8AxNo,35408,araucaria,PR
tlnCstAw5JON,3525,cambui,MG
V4j20LY3WA1K,7951,osasco,SP
AiPGP2Gm6tUl,39735,campinas,SP
DRbp4U6k3nTW,4191,angra dos reis,RJ
EfwxlYyLC6L6,62190,niteroi,RJ
nWlauvqy5ZtG,3530,mogi das cruzes,SP
5QlbOVqT5JTA,11618,olimpia,SP
y6hEDQwsdBVE,17511,arapongas,PR
mkJ7rHK9Zkbi,31980,sao bernardo do campo,SP
HyyScGDWYTu0,39530,praia grande,SP
CyYXjR5jkesr,17490,venda nova do imigrante,ES
zjPynuqcJYjV,64245,ponta pora,MS
tYcd6Q7qGjx0,69919,itapecerica,MG
lZhwwdUfgzhA,76600,cachoeiro de itapemirim,ES
2rI57tIWkga5,24020,santa maria,RS
N6dxqgk0BOBg,3126,sao paulo,SP
XjWK2wBIPhip,5027,itabirito,MG
WCqauzS70CYT,12228,pedro leopoldo,MG
Fg4ViDZFBq2w,5687,sao paulo,SP
lTseTo3lnqnN,70873,sao goncalo,RJ
gghN3KuLpAvK,77780,vitoria,ES
8ZiV7S3YEuGB,85560,medeiros,MG
tr0RProfxAO0,39970,guarapuava,PR
6S8Spio8KhOa,89266,taubate,SP
mSPlLkw5cf5z,20250,votorantim,SP
e0Yp31A4RSWb,27215,sao paulo,SP
mUP1fgG0QKCV,22793,itu,SP
vushjr2ruUSn,69029,hortolandia,SP
EklICmpn0J2q,62375,sao paulo,SP
lXyjaiLI65ko,66613,sao luis,MA
4RBBB1IWUNXS,56332,sao jose,SC
lqwfIcHxYtdu,87005,curitiba,PR
SgdlhruJEK9D,8566,itu,SP
6Vle2saYmVWy,74590,sao paulo,SP
AbYhcStixHXU,21555,palmital,SP
2E5LQttMwGSP,95088,sao paulo,SP
uIwTNRJ7DrqX,4911,atibaia,SP
bkJ4UKBRlvhl,37245,florianopolis,SC
4xxWbGPU1GKP,28892,sao bernardo do campo,SP
t8LEaG4VPcp6,81460,joao monlevade,MG
04UVz3wjw1b3,2073,salvador,BA
7nsUNCO2a5Ex,21863,sorocaba,SP
lHPfggat1WqL,16260,belem,PA
c1m9kQVFy7kC,35054,santo andre,SP
WVu29jIhuFzX,2363,santos,SP
MpKOuUaaIZJF,84320,santo andre,SP
glKr4sTv0lbT,55410,jundiai,SP
YXoedF5KACrM,29138,taboao da serra,SP
Q4hEKCSk9AH3,75071,blumenau,SC
KkloCEZQBzPC,2670,curitiba,PR
ms8vR6J51PdJ,36860,porto alegre,RS
loIAx3fMxgbW,78559,rio de janeiro,RJ
vLPmRjUNmGCO,70238,campinas,SP
4XTZpWkP1DHk,44006,vazante,MG
NJG2uhayPS7U,85929,wenceslau guimaraes,BA
KnMMQh9r5arF,21550,praia grande,SP
xFjOopEbDBzh,5141,valparaiso de goias,GO
cen7plccsnRd,22041,sao paulo,SP
WzRJS8j3kCJa,13602,recife,PE
UC43lVvifHl4,75220,duque de caxias,RJ
bjc8mSVqK5jN,72875,santos,SP
syU3esbh8vEb,29020,rio de janeiro,RJ
NbEo26wIoZoz,65335,florianopolis,SC
teliowCtazG4,26051,florianopolis,SC
PjQcSl7KGA19,25055,farroupilha,RS
qgtiRdHx83PK,83215,sao paulo,SP
uugqrh0NjLmq,13044,niteroi,RJ
gOP8HkkHXHcN,91180,rio de janeiro,RJ
uyAXy01i19dM,12944,coroata,MA
2O2tOZaEDLHJ,56360,campos do jordao,SP
M5aNxnkZ5Wva,32150,itauna,MG
Gz7v72nkZvmE,8560,carapicuiba,SP
uo8dZIaslUrh,65033,sao paulo,SP
XAAKlpKvdEEC,3042,iguaba grande,RJ
EdrcCK64dtCB,36070,sao paulo,SP
c5g7eWzqJdGa,1243,rio de janeiro,RJ
eNjAZBa8eCZ0,65665,votuporanga,SP
IaqP4WoGTcTt,93880,porto alegre,RS
uFN2zNcXvDoD,16015,rio de janeiro,RJ
xLYjFnX9DKio,28250,goiania,GO
5V23kQADohZ7,85990,santo amaro da imperatriz,SC
ktJzYDsEDS5z,13313,bage,RS
DWPjuZZe04Vt,78550,macapa,AP
fmoaT6atmefN,37750,porto alegre,RS
EAymc7MBahal,2519,rio de janeiro,RJ
gxFMuhP3RcxC,32400,rio de janeiro,RJ
HQITJz95ebsy,31960,sao paulo,SP
zKmQeq1zOOPb,60520,sao bernardo do campo,SP
dRDNms4TVmZu,37795,serra,ES
Gt43AMLQBluD,78076,belmonte,SC
m8job7e2QB18,13402,sao paulo,SP
4elVbP2GBG0R,68618,pelotas,RS
2HLmYlYdpFP9,83015,araxa,MG
KYJx848XzzxJ,2522,sao paulo,SP
FBUbf63mgZOK,89840,cacapava,SP
9gpE3WKNwRas,35565,ibate,SP
WKkn17dn12MA,6620,curitiba,PR
EpaYnmiuKSTj,54290,itirucu,BA
H4TjpUOhFluw,59626,salvador,BA
DmCDLrRX2vFf,57160,sao paulo,SP
dFvptjGHlS66,5509,sao paulo,SP
jk3Edavbmzn4,89683,belo horizonte,MG
SAaNqed04XBZ,20070,londrina,PR
w4Cc3i2fzSTJ,98740,osasco,SP
2CAbWagsvyaY,45200,rio de janeiro,RJ
axtbaU7uCf1t,40425,conselheiro lafaiete,MG
jKbYrQ8TwTCJ,69042,caruaru,PE
UZpkiCkY1Awj,25560,itupeva,SP
P37duK5koidp,35685,cuiaba,MT
rdS1AhvmjrHO,12230,marechal candido rondon,PR
BxahUwwyVykE,1314,sao paulo,SP
HGiMzFCjxUUJ,7745,taboao da serra,SP
zD7NEAvo11ZX,3112,armacao dos buzios,RJ
gw5F7qoeKNsN,4202,santo andre,SP
yUaesnGpw2ff,99960,guarulhos,SP
sISXl97BsUQl,72502,indaiatuba,SP
FuBUGHlF9baG,94030,navegantes,SC
6EdJoygID5E8,76470,governador valadares,MG
ERHgK5Tz1xea,2077,santa maria,RS
2rz2VJ62L8wx,74770,barra do tarrachil,BA
TV8g5OZH0Ecc,55930,bauru,SP
PKD6TQvoA7ak,47740,sao paulo,SP
gbOF2OgfuMgH,6826,serra,ES
i6kKVmP08c6Y,44340,sao paulo,SP
VSUSayy8CTGf,13636,santa barbara,MG
2q7eNTacG6su,33500,braganca paulista,SP
tVrUrXRJXuyx,3893,rio de janeiro,RJ
FW2FuzgVJrH5,97340,salvador,BA
c2KJSJtCwx0A,2220,itajai,SC
xWsQOEfkCPIK,13820,hortolandia,SP
E9uJ2rLWYsZz,38520,uniao de minas,MG
KYvXfriOPSqo,5348,rio de janeiro,RJ
TZroOUCOCW4k,55153,sorocaba,SP
qP25OQpne61L,57044,rio de janeiro,RJ
xE934w7x7Grl,89070,jupi,PE
k3feVscVssAJ,60330,santo andre,SP
4WGcGopLqr7z,40735,sao paulo,SP
gJsjgdFlSi6k,29042,campo belo,MG
