order_id,product_id,seller_id,price,shipping_charges,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,CustomerClusterID,CustomerPriority,ProductSeasonalClusterID,ProductSeasonalPriority,ProductSalesClusterID,ProductSalesPriority,DeliveryClusterID,DeliveryPriority,DeliveryDelay,product_category_name,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,quantity
Jk4Hcg1G3cYh,d82EAlvTGB0Q,s9Ap66XXdU8V,692.0,19.38,DIMKnBD9d0Gr,,2018-08-18 12:20:25,2018-08-18 12:35:06,,,1,3,0,4,0,4,0,3,0.0,bed_bath_table,12904,sao fidelis,RJ,1,credit_card,3,711.38,690.0,25.0,11.0,22.0,1
naagIwaM4VqU,8OInt3C4fUKN,MdWxBEep7ZnV,99.25,32.95,GUcCWot3Cly0,,2017-12-17 16:53:44,2017-12-19 09:56:57,,,3,1,0,4,0,4,2,1,-15.95,toys,68374,uberlandia,MG,1,wallet,1,132.2,583.0,20.0,21.0,20.0,1
qxKpbxxxl8jZ,PTEEGNkoGwR1,aDQK7ytnBMNf,28.7,10.24,nCsSKBJL0is7,,2018-07-31 08:02:41,2018-07-31 08:30:53,,,1,3,0,4,0,4,2,1,-8.266666666666667,toys,64049,jundiai,SP,1,credit_card,1,38.94,6450.0,35.0,30.0,35.0,1
SUYDnr4v7b1f,s7PJdDPH7lUE,9fFFM6RBxCkT,16.89,14.18,Q9NETcaNGvqq,,2018-04-05 15:05:59,2018-04-05 15:29:27,,,1,3,0,4,0,4,2,1,-8.0,toys,83810,nova lima,MG,1,credit_card,2,31.07,950.0,30.0,30.0,30.0,1
wYkHGyh0QwPq,ezAVaFuBhGNh,BNMDH5cri8N5,69.7,3.62,B9Np14BdP0kG,,2018-06-16 14:27:04,2018-06-16 14:58:44,,,1,3,0,4,0,4,2,1,-14.0,stationery,66033,brasilia,DF,1,credit_card,3,73.32000000000001,100.0,16.0,6.0,11.0,1
KJ3CdREKaqxz,eYYLeHAUpsMO,aJGB4B9Fdggp,107.63,31.81,jiGQ10SO0FHH,,2018-06-04 20:42:58,2018-06-04 20:50:54,,,1,3,0,4,0,4,1,2,-36.0,luggage_accessories,13300,sao paulo,SP,2,voucher,1,139.44,650.0,20.0,40.0,50.0,1
cvhrYdqoMaa9,eUdbYireYtjQ,xQAxpuwfp6tc,54.6,157.01,IJ8I3vkSibQ0,,2017-08-30 17:50:54,2017-08-30 18:07:49,,,0,4,0,4,0,4,0,3,0.0,,42805,sao paulo,SP,1,credit_card,3,211.60999999999999,2000.0,38.0,12.0,38.0,1
6QPFF4MQx4J9,4WpxUyrSqkaE,HQ4j3Fr6B61e,749.9,4.62,FYiKCFtdmIKc,,2017-02-25 21:39:28,2017-02-25 21:50:15,,,0,4,3,1,3,1,2,1,-9.461538461538462,toys,96405,contagem,MG,1,credit_card,3,754.52,6400.0,63.0,11.0,63.0,1
X1Ecvy195KDV,fRa0DgQpR0vB,u3MhLPomw5UN,308.5,88.24,07W1VuJbL6QC,,2017-02-07 08:25:08,2017-02-07 08:35:20,,,0,4,3,1,0,4,1,2,-19.5,,6636,birigui,SP,1,credit_card,1,396.74,15500.0,51.0,50.0,36.0,1
xfuzvbb1nHp5,GqkscMShhSik,Hvqvzx84Y4bC,79.8,16.11,2kjM2DLPocJq,,2017-03-01 23:23:50,2017-03-03 02:15:37,,,0,4,0,4,0,4,2,1,-6.916666666666667,furniture_decor,3137,bage,RS,1,wallet,1,95.91,14600.0,84.0,8.0,84.0,1
7bGQuYuQmfCO,lnMZUub09dwh,Uhxp4jLBVzJq,358.8,51.45,ddxHJZP9zDj1,,2018-06-14 14:37:31,2018-06-14 14:59:10,,,1,3,3,1,3,1,2,1,-9.344827586206897,toys,17602,sao paulo,SP,1,credit_card,3,410.25,1300.0,30.0,10.0,30.0,1
UqCGSin1BlPZ,0vbEvli2JYJu,RKad98cTxhSb,95.03,60.35,xtlKGYJJIiwA,,2017-06-19 01:27:25,2017-06-19 01:45:08,,,0,4,2,2,2,2,2,1,-10.313131313131311,toys,68140,taboao da serra,SP,1,credit_card,2,155.38,1383.0,50.0,10.0,40.0,1
5smrgB9fPBQV,5ZQiexTjJbUJ,2cHLHkAXYkK5,330.0,55.54,11NiN7TkAvYY,,2017-03-03 16:08:51,2017-03-03 16:22:19,,,0,4,0,4,0,4,0,3,0.0,toys,77423,rio claro,SP,1,credit_card,1,385.54,200.0,25.0,7.0,12.0,1
KyJ71wiNkfce,6sSmEGMWAWvK,PajbyLRnTzGg,354.9,61.97,lWFgkh1ozS2N,,2017-11-03 11:29:00,2017-11-04 11:25:22,,,3,1,0,4,0,4,2,1,-9.0,bed_bath_table,30662,santos,SP,1,credit_card,2,416.87,625.0,70.0,15.0,50.0,1
kKrnJIZi8kdL,2xCR0aHGX3X6,BnvXJ0H2aMk7,51.63,23.32,ueFeNYC5vY1x,,2018-06-01 16:35:17,2018-06-05 04:31:01,,,1,3,0,4,0,4,0,3,0.0,construction_tools_construction,11711,pirapora,MG,1,wallet,1,74.95,7100.0,29.0,8.0,29.0,1
fEDM3M6PpLeb,0vbEvli2JYJu,RKad98cTxhSb,95.03,56.65,2ajqv7yQts5Q,,2017-06-15 14:32:05,2017-06-15 14:42:48,,,0,4,2,2,2,2,2,1,-10.313131313131311,toys,21870,uberlandia,MG,1,credit_card,6,151.68,1383.0,50.0,10.0,40.0,1
jXApYhHM6QIu,QyUKjjxZ0o5g,Dq9vmUTxeFxh,65.06,13.92,az5BNYMNENbF,,2017-05-21 08:01:40,2017-05-22 10:39:14,,,0,4,0,4,0,4,2,1,-8.75,toys,6142,embu-guacu,SP,1,credit_card,1,78.98,600.0,20.0,40.0,30.0,1
tjHsspfY629b,LAYO9V5XwW1T,K0qPVGdA91KO,31.5,20.87,g0HgN3peJQbr,,2018-03-09 20:23:20,2018-03-09 20:35:32,,,1,3,0,4,0,4,0,3,-3.6666666666666665,furniture_decor,91150,santo andre,SP,1,credit_card,7,52.370000000000005,8500.0,35.0,45.0,45.0,1
aJdEUpIPeGea,4WpxUyrSqkaE,HQ4j3Fr6B61e,152.5,38.26,Ub2h84cRddAI,,2018-01-04 14:05:07,2018-01-04 14:15:30,,,3,1,3,1,3,1,2,1,-9.461538461538462,toys,4013,pirassununga,SP,1,credit_card,1,190.76,6400.0,63.0,11.0,63.0,1
XCKQhE8lyxsP,D3xKpYskX5U8,afDjK0KR8kr6,21.5,16.35,Ryf9v2lk6QL3,,2018-05-11 16:43:49,2018-05-12 16:50:35,,,1,3,0,4,0,4,0,3,0.0,toys,1531,sao sebastiao,SP,1,credit_card,1,37.85,850.0,60.0,8.0,33.0,1
0IDHxUXmLqP8,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,46.76,scPUcxWFBVjo,,2017-09-26 12:50:55,2017-09-27 02:56:23,,,3,1,1,3,1,3,2,1,-9.825065274151436,toys,98010,porto alegre,RS,1,wallet,1,738.76,1550.0,30.0,22.0,30.0,1
iydOh0jgPFyf,2OG2qvj46f0Z,lAnSOSAjk3Uz,150.9,15.64,SVoJB00tNyYY,,2017-07-14 10:38:34,2017-07-14 10:50:25,,,0,4,0,4,0,4,1,2,-18.25,toys,59143,flores da cunha,RS,1,credit_card,8,166.54000000000002,8750.0,50.0,8.0,45.0,1
Zzw3YCeBT144,dRDfpl8z6DRV,TD2AMTmc5Ixg,515.0,31.09,BBjIMtrpKahB,,2018-06-10 08:43:48,2018-06-12 04:17:45,,,2,2,0,4,0,4,0,3,0.0,toys,44695,gaurama,RS,1,wallet,1,546.09,150.0,25.0,20.0,25.0,1
7cSbSNzdxNYA,bFMssPOBJiPp,cdFuckm1t0Np,77.07,108.37,ITag7L1yHjDA,,2018-06-07 12:27:49,2018-06-07 12:58:02,,,1,3,0,4,0,4,1,2,-23.0,office_furniture,12402,ibitioca,RJ,1,credit_card,4,185.44,11875.0,57.0,55.0,22.0,1
vcRTpfxlda50,nkvWRrEPQE6Q,RKad98cTxhSb,1332.5,15.67,CdBH743Ty0s3,,2017-08-13 16:24:18,2017-08-13 17:00:15,,,0,4,0,4,0,4,0,3,0.0,toys,71976,vitoria,ES,1,credit_card,8,1348.17,5700.0,60.0,20.0,40.0,1
idjeyYOjzZ39,5HS4UVb5BA1Z,VZmgxK6ws7Pt,48.99,6.87,NQ9KTp4A35tr,,2018-04-04 13:11:58,2018-04-06 03:10:17,,,1,3,0,4,0,4,0,3,-2.0,toys,12850,belo horizonte,MG,1,wallet,1,55.86,550.0,22.0,4.0,28.0,1
Gajim2PVKylo,a3O7KWdsexjY,tNJnfkCxzhmN,114.62,267.08,civOjzpGCbir,,2018-07-16 11:44:28,2018-07-16 12:31:01,,,1,3,0,4,3,1,2,1,-10.052631578947368,toys,90200,taboao da serra,SP,1,credit_card,1,381.7,875.0,25.0,18.0,40.0,1
d6sU3qxLpbhu,6Pk4o0lO3HVT,ux1d7N0zioFv,22.3,72.64,FmWeuLFfVibT,,2018-05-01 18:06:57,2018-05-01 18:15:22,,,1,3,0,4,0,4,0,3,0.0,toys,2185,jundiai,SP,1,credit_card,1,94.94,2800.0,44.0,10.0,34.0,1
KFDotIzwTXFe,fK9vBW5S9R7X,afDjK0KR8kr6,47.33,35.54,aNm1eVQI3oEj,,2018-03-21 20:21:35,2018-03-21 20:35:36,,,1,3,0,4,0,4,0,3,0.0,toys,88330,cristalandia,TO,1,credit_card,2,82.87,500.0,68.0,16.0,32.0,1
GImrbwc1gqNc,blPFUTjOGNza,RKad98cTxhSb,509.99,67.11,Y7Lhatt1FLiv,,2018-01-09 13:04:37,2018-01-10 10:35:34,,,3,1,0,4,0,4,0,3,1.8,toys,18119,guarulhos,SP,2,voucher,1,577.1,700.0,45.0,15.0,35.0,1
GBrDI5QQ2GhK,9WH7KeDYbgAE,1tQEjUJuOyJ8,100.0,25.86,he6VLoyQeGqQ,,2018-06-26 15:00:40,2018-06-27 08:53:56,,,1,3,0,4,0,4,2,1,-17.0,toys,35145,sorocaba,SP,1,wallet,1,125.86,2000.0,34.0,8.0,28.0,1
1RzPQt9gWfrC,49O1DuHUpdBB,tPNOMqIxsdYf,97.06,30.66,zqNyECRL48Hi,,2017-08-23 13:43:10,2017-08-23 14:35:31,,,0,4,0,4,0,4,2,1,-13.0,toys,25937,sao paulo,SP,1,credit_card,8,127.72,650.0,60.0,7.0,14.0,1
4aWQg9Emja2a,CbO2AA1QTvTQ,wYEsFwaY8Gxa,849.5,20.25,Ek100BSqIQ6s,,2018-03-25 12:13:41,2018-03-25 12:27:54,,,1,3,0,4,0,4,2,1,-8.0,toys,3471,balneario camboriu,SC,1,credit_card,2,869.75,8350.0,50.0,20.0,40.0,1
1hMPLtKNjD7g,9NwzO0Pm0fDM,r7VxefoTVHbb,4099.99,28.61,rQx4RJpTpqtf,,2018-05-03 12:46:25,2018-05-03 13:11:42,,,1,3,1,3,1,3,2,1,-9.825065274151436,toys,76825,taboao da serra,SP,1,credit_card,1,4128.599999999999,1550.0,30.0,22.0,30.0,1
BMVRdUMWkmXE,qppmqFCv4ioO,tNJnfkCxzhmN,126.69,30.66,TnUOdACx0CUp,,2018-02-05 11:20:50,2018-02-05 11:30:31,,,3,1,0,4,0,4,2,1,-13.0,toys,71060,sao paulo,SP,1,credit_card,2,157.35,550.0,16.0,10.0,16.0,1
Eom9SpIQjWhT,TXDHAB7wJNGT,K0qPVGdA91KO,19.44,100.68,OuF6QNCZUI2s,,2017-07-13 16:04:15,2017-07-17 10:25:14,,,0,4,0,4,0,4,2,1,-13.0,furniture_decor,4672,sao paulo,SP,1,credit_card,4,120.12,10050.0,40.0,45.0,40.0,1
zGZawRR5CPM4,z4BW8DqF7TPm,RKad98cTxhSb,86.8,45.52,tf7UjpeG18rS,,2018-02-24 21:17:15,2018-02-24 21:28:27,,,3,1,0,4,0,4,0,3,0.0,toys,39248,ribeirao das neves,MG,1,credit_card,2,132.32,1700.0,45.0,15.0,35.0,1
1HvMb7FwrzZz,YIeEnwRKQlr1,yWBcmXHhf5dK,31.0,23.6,et2oTQCfSWiQ,,2017-12-04 13:36:09,2017-12-04 17:14:40,,,3,1,0,4,0,4,0,3,-5.0,bed_bath_table,16640,sao paulo,SP,1,credit_card,1,54.6,220.0,32.0,4.0,23.0,1
hVa00MoeYRAi,OlTMwvw0HZ9v,24mjkJMrK51h,344.0,20.15,1lbMkXCykQe1,,2018-06-21 09:16:19,2018-06-21 09:43:09,,,2,2,0,4,0,4,2,1,-10.0,toys,58396,cosmopolis,SP,1,credit_card,1,364.15,5950.0,40.0,20.0,40.0,1
wNVdGIQeYAlv,L0LMGp467c7y,r7VxefoTVHbb,4099.99,76.92,472cTNfurR3H,,2018-04-25 21:06:51,2018-04-25 21:30:10,,,1,3,0,4,0,4,0,3,0.0,toys,84026,itaqui,RS,1,credit_card,4,4176.91,3550.0,37.0,22.0,40.0,1
XKbETXW4YRj1,eNTeF7tnpr3T,hFHzWXC7hUaR,0.85,49.72,s3OPvZt88Qkl,,2018-02-14 11:06:08,2018-02-14 11:15:27,,,3,1,0,4,0,4,2,1,-13.0,toys,72215,votuporanga,SP,1,credit_card,1,50.57,150.0,16.0,16.0,16.0,1
mWC0ZPMPyhcP,3UmWAnA6lxgk,Uhxp4jLBVzJq,28.82,9.26,4twBlPCOzMjj,,2018-02-23 21:45:45,2018-02-23 22:07:37,,,2,2,0,4,0,4,1,2,-30.0,toys,13060,maua,SP,1,credit_card,3,38.08,1350.0,43.0,8.0,33.0,1
WhDsCHoDLVsc,9KqRiI3Ii0jQ,4SRv5bbOf4fh,106.6,71.02,aAsZxTQSH7zy,,2018-03-25 19:42:45,2018-03-25 19:55:30,,,1,3,0,4,0,4,2,1,-10.0,toys,68503,sao paulo,SP,1,credit_card,10,177.62,2750.0,35.0,35.0,11.0,1
5eiw5lSFpgPp,yW4cF4N8w4n2,tQFHgEUSAMiP,692.0,163.52,NUwrmkRsKyuA,,2017-06-26 18:26:25,2017-06-26 18:43:24,,,0,4,0,4,0,4,2,1,-14.0,toys,86042,cabo frio,RJ,1,credit_card,1,855.52,500.0,70.0,8.0,60.0,1
Wtl9A12EizoO,XKRnBs7aNvib,VFzdmXjGhait,198.9,21.74,1Q3Ahk9M3dIt,,2018-08-20 14:45:48,2018-08-21 14:49:58,,,1,3,0,4,0,4,2,1,-15.0,housewares,87040,sao paulo,SP,1,credit_card,3,220.64000000000001,600.0,21.0,21.0,21.0,1
nqVUtRVCSEbd,7c9QEi4rCRHV,ESs66EAdIPaF,692.0,60.02,yjRtfi9cQJVT,,2017-08-25 17:43:52,2017-08-25 17:55:12,,,0,4,0,4,0,4,0,3,0.0,toys,1122,mogi-guacu,SP,1,credit_card,1,752.02,1100.0,65.0,11.0,20.0,1
itzNJnHD9W1e,hrjNaMt3Wyo5,r7VxefoTVHbb,692.0,46.76,Vncaq5pYCdLX,,2017-08-13 20:47:19,2017-08-15 03:30:35,,,0,4,2,2,3,1,2,1,-12.527472527472527,toys,18900,rio de janeiro,RJ,1,wallet,1,738.76,1850.0,37.0,22.0,40.0,1
9mQTuAvBeT7Y,BWY9lVGS4nB8,v7C619QzbXVy,72.4,33.9,qaWThJkeJ4w2,,2017-11-06 21:02:18,2017-11-07 04:32:12,,,3,1,0,4,0,4,1,2,-25.0,bed_bath_table,2185,jundiai,SP,1,credit_card,3,106.30000000000001,1300.0,20.0,40.0,20.0,1
o7rtRCJwhs4w,jnnWmOXw3iad,bBHnz1kd1Z8f,77.07,67.11,su0so5aY74qa,,2017-11-13 18:07:33,2017-11-13 18:30:44,,,3,1,0,4,0,4,0,3,-4.5,toys,56760,sao carlos,SP,1,credit_card,3,144.18,150.0,25.0,15.0,15.0,1
VfW5e4VH6gdJ,q7bnB4d9UQje,OQQb6MFu21gH,2139.99,56.11,Wb6jpQPce9Fg,,2018-06-25 19:16:22,2018-06-25 19:42:07,,,1,3,2,2,0,4,2,1,-10.0,construction_tools_construction,86900,juquitiba,SP,1,credit_card,8,2196.1,1700.0,26.0,9.0,20.0,1
bDvZhDP05Ndz,ViI3AXlMltwr,RFRASdyOXbvW,519.0,0.83,YqTkdi6sTFXB,,2018-03-08 00:33:49,2018-03-08 01:08:41,,,3,1,0,4,0,4,2,1,-6.0,furniture_decor,70364,recife,PE,1,credit_card,10,519.83,7600.0,52.0,15.0,52.0,1
TiGJYfyu7efX,dsYR6bWTLbsF,I1tzIpbuBorJ,879.33,50.28,TDPW0uopVU63,,2018-03-17 19:47:48,2018-03-17 20:09:10,,,1,3,3,1,0,4,0,3,4.666666666666667,toys,68685,taubate,SP,1,credit_card,1,929.61,550.0,35.0,2.0,50.0,1
BokJNHJEXUHr,hrjNaMt3Wyo5,r7VxefoTVHbb,509.99,13.81,pYEZZPLOZexm,,2018-05-31 17:06:58,2018-05-31 17:33:00,,,1,3,2,2,3,1,2,1,-12.527472527472527,toys,1045,feira de santana,BA,1,credit_card,1,523.8,1850.0,37.0,22.0,40.0,1
vEAcT3XrgEwZ,1NF7mtCpM7UR,YyL84Vm0srCc,88.5,28.3,heCPjoyyhWiV,,2018-07-13 16:20:10,2018-07-13 17:30:52,,,1,3,0,4,0,4,0,3,0.0,stationery,58433,goiania,GO,1,credit_card,5,116.8,4050.0,26.0,26.0,26.0,1
Ey3fc7UyOg4I,FmNNJfngLkqZ,b0BP2o1ZCErn,8.97,27.11,4gkPnFBog5Gx,,2018-07-21 23:24:30,2018-07-23 10:33:04,,,1,3,0,4,0,4,2,1,-7.8,toys,85160,brasilia,DF,1,credit_card,1,36.08,2700.0,46.0,16.0,25.0,1
X4EcZ2KjSLM7,g1JWRX9UfJEB,eYSq3CcxqlO4,56.7,32.34,VCjYdKJdyiKc,,2017-07-10 21:55:45,2017-07-11 03:50:43,,,0,4,0,4,0,4,2,1,-9.75,garden_tools,40226,sao paulo,SP,1,wallet,1,89.04,133.0,18.0,8.0,12.0,1
d7Q9AFMBvso5,bw4D1I6O0ayl,K0qPVGdA91KO,849.0,12.69,fUGnndgWycnT,,2018-07-17 13:51:15,2018-07-17 14:05:14,,,1,3,3,1,3,1,2,1,-10.282608695652174,toys,69047,curitiba,PR,1,credit_card,1,861.69,12000.0,45.0,35.0,45.0,1
weLeoyoD6ytx,3EEGysC7YO2u,Uhxp4jLBVzJq,128.99,4.01,paumjJH1sdkh,,2017-11-30 13:33:22,2017-11-30 14:38:21,,,3,1,0,4,0,4,0,3,-4.888888888888889,bed_bath_table,35054,santo andre,SP,1,credit_card,10,133.0,1550.0,30.0,5.0,30.0,1
hYycHcQiFJ8Z,Hh61P9XhdxJT,zhKBSmYNDuJd,21.74,9.23,eSEtLlff5C68,,2018-06-13 16:13:17,2018-06-13 16:39:43,,,1,3,3,1,3,1,2,1,-12.580645161290322,furniture_decor,8031,sao carlos do ivai,PR,1,credit_card,2,30.97,2850.0,40.0,5.0,44.0,1
HUAWY5F8Pegy,6jSw24SBJP1S,d9sG8w2lJW3v,458.28,49.76,20JPMyuHmb6O,,2018-05-16 19:57:42,2018-05-16 20:16:26,,,1,3,0,4,0,4,1,2,-18.0,toys,78035,tapejara,RS,1,credit_card,3,508.03999999999996,3100.0,48.0,38.0,11.0,1
vYqQ1zpsOpnJ,hr2QLRpKxMxL,QwTHQ3NRUJGs,36.3,15.8,va5gODNk9K93,,2018-08-13 13:33:15,2018-08-13 13:45:17,,,1,3,3,1,0,4,2,1,-16.833333333333332,toys,15915,xaxim,SC,1,credit_card,2,52.099999999999994,625.0,23.0,17.0,19.0,1
7zxJEfOwYtqt,KrFDJTDwAQ5F,rH2EKLLsqvkB,162.7,29.37,fj8qnbuKbWRE,,2018-04-26 17:11:38,2018-04-26 18:02:11,,,1,3,0,4,0,4,1,2,-19.444444444444443,toys,39340,rio de janeiro,RJ,1,credit_card,8,192.07,10050.0,31.0,61.0,31.0,1
yJQ9zM7vbFOd,MSmCeIbvhMZb,Y6oJtGnt1biO,56.89,60.07,RKahmSgSA1tQ,,2018-03-09 10:43:32,2018-03-09 10:55:34,,,1,3,0,4,0,4,2,1,-12.833333333333334,toys,13180,sao paulo,SP,1,credit_card,2,116.96000000000001,1150.0,18.0,18.0,11.0,1
EYIaGCHSXYXT,xosRJmDPslop,2LEeO1Vk3p6w,26.11,42.56,8kOAy2zu36tJ,,2018-07-17 14:41:41,2018-07-17 14:50:28,,,1,3,0,4,0,4,0,3,0.0,toys,3154,brasilia,DF,1,credit_card,10,68.67,1550.0,42.0,19.0,25.0,1
6T5SKp0ehGF8,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,24.23,oz0F6rGEQuJj,,2018-04-02 14:02:34,2018-04-03 07:55:16,,,1,3,3,1,3,1,2,1,-12.324324324324325,toys,6713,belo horizonte,MG,1,credit_card,1,499.23,350.0,25.0,8.0,19.0,1
u9Q6sWlzgm67,emq2oIapNoIp,kjxg8iwrBzpD,223.87,4.75,U8KiaO6Z8T8b,,2017-07-10 11:15:03,2017-07-10 11:25:23,,,0,4,0,4,0,4,2,1,-7.882352941176471,toys,39770,prudente de morais,MG,1,credit_card,4,228.62,2584.0,68.0,17.0,49.0,1
YEK1PKarvqoZ,9CO9dvRQYpv9,AlwaQrfO6sZF,789.89,21.35,NT5DWFrOiDn3,,2018-01-06 20:38:07,2018-01-06 20:48:21,,,3,1,3,1,0,4,1,2,-22.0,toys,91160,caxias do sul,RS,1,credit_card,10,811.24,800.0,23.0,3.0,23.0,1
96QzBFyyAI0Z,0vbEvli2JYJu,RKad98cTxhSb,95.03,57.81,1qdYRrtAhGVr,,2017-04-24 17:08:07,2017-04-24 17:22:39,,,0,4,2,2,2,2,2,1,-10.313131313131311,toys,35115,botucatu,SP,1,credit_card,5,152.84,1383.0,50.0,10.0,40.0,1
spTUPD3piCvh,uUkffjKPUfT9,htfLa5LKJYWU,37.84,50.74,ZY8GsX2Mar4m,,2018-08-03 17:55:33,2018-08-03 18:05:22,,,1,3,0,4,0,4,0,3,0.0,toys,3614,sao paulo,SP,1,credit_card,4,88.58000000000001,5925.0,35.0,23.0,23.0,1
SGQTDRxe1eHm,98pl9eiPDFse,RKad98cTxhSb,669.9,35.61,oJgCPkFtWX9q,,2017-04-18 13:21:52,2017-04-18 13:35:26,,,0,4,0,4,0,4,0,3,0.0,toys,59810,clementina,SP,1,credit_card,10,705.51,7550.0,45.0,15.0,35.0,1
3dUfhr4gLCS5,f8z5ahQufKsT,ZT2meF79O5jO,148.5,267.08,Y4t5XwaqcMLi,,2018-08-15 15:18:12,2018-08-16 03:24:07,,,1,3,0,4,0,4,2,1,-16.5,construction_tools_construction,75901,sao paulo,SP,1,wallet,1,415.58,3400.0,16.0,27.0,35.0,1
Gxa56Z9W4wgj,Ev0x0gMsFilI,ZsDn106jXrgr,184.22,5.12,fOEQnrkdUzas,,2017-07-20 15:37:23,2017-07-20 15:45:16,,,0,4,0,4,0,4,0,3,0.0,toys,5135,campinas,SP,1,credit_card,10,189.34,13800.0,65.0,35.0,55.0,1
UyG4djLr0Msm,U6z7zCygbaWO,BWczKEOZMEFy,220.99,44.49,5uFISTMET19K,,2017-04-30 22:10:25,2017-04-30 22:25:11,,,0,4,0,4,0,4,2,1,-9.0,toys,57036,natal,RN,1,credit_card,7,265.48,3000.0,69.0,11.0,11.0,1
Y75QY8Ha2Mlb,fk74FoNgfTLb,SSiPMxP6t9t9,66.0,17.44,aAdCtv3rX8dl,,2017-07-18 10:00:27,2017-07-19 03:45:47,,,0,4,0,4,0,4,0,3,-1.0,toys,5075,gaspar,SC,1,wallet,1,83.44,1200.0,69.0,3.0,44.0,1
2jucvGsNpKdg,bOwl2do1blcZ,RKad98cTxhSb,698.98,34.87,Mgcx8Hc3pfPK,,2017-10-13 12:37:49,2017-10-13 12:49:23,,,3,1,3,1,0,4,2,1,-10.77777777777778,bed_bath_table,6690,matupa,MT,1,credit_card,2,733.85,8550.0,40.0,32.0,40.0,1
sgjxsSTDEGQb,hYdBSlgjBAxM,0tBoRWzPdf1v,231.27,37.36,Bumk2f4Z3ieL,,2018-07-16 10:47:55,2018-07-17 04:31:15,,,1,3,0,4,0,4,0,3,0.0,toys,17017,guacui,ES,1,wallet,1,268.63,2350.0,65.0,8.0,45.0,1
gt2a0xK3SzBz,EDGvMDzzBnPi,rH2EKLLsqvkB,162.7,21.07,bpjsM8WbheUI,,2017-11-13 14:32:16,2017-11-14 03:50:52,,,3,1,0,4,0,4,2,1,-17.333333333333332,toys,30662,santos,SP,1,wallet,1,183.76999999999998,9950.0,31.0,61.0,31.0,1
91tIX2RbeAej,Jhcat9WVor5r,NFUo7mzHc8co,92.65,10.72,vc0vKT0KWci8,,2018-04-23 10:42:20,2018-04-24 18:29:03,,,1,3,0,4,0,4,2,1,-12.4375,toys,9041,teresopolis,RJ,1,credit_card,2,103.37,1050.0,16.0,27.0,16.0,1
yZJIn6NWJUwE,EzDBxv1OnVFb,6SEfGu8XEXxz,197.7,16.22,EkLhtEjPcOtW,,2018-01-24 00:17:09,2018-01-24 00:34:52,,,3,1,0,4,0,4,0,3,-2.5384615384615383,toys,52020,chapeco,SC,1,credit_card,6,213.92,1350.0,30.0,8.0,22.0,1
fggd9SjGdwmL,SLTlrWtcYt1m,r7VxefoTVHbb,692.0,46.76,Fq72r76FDqWR,,2017-10-09 22:47:37,2017-10-09 22:56:24,,,3,1,2,2,2,2,2,1,-9.890282131661442,toys,45428,nova santa rita,RS,1,credit_card,3,738.76,1750.0,37.0,22.0,40.0,1
fUM6fjyNxexO,nGR8emQ5vlwH,RKad98cTxhSb,213.0,18.19,607QHmltIll8,,2017-11-24 20:17:44,2017-11-24 23:18:40,,,3,1,0,4,0,4,2,1,-14.0,bed_bath_table,18111,sao paulo,SP,1,credit_card,10,231.19,3650.0,40.0,10.0,30.0,1
LfL90E6sW8Mz,TmBhtm5lxXuQ,BWczKEOZMEFy,125.46,8.99,bco2EB9IZkHM,,2018-03-31 17:36:00,2018-03-31 17:55:13,,,1,3,0,4,0,4,2,1,-11.5,toys,7243,sao francisco do sul,SC,1,wallet,1,134.45,3000.0,69.0,11.0,11.0,1
qj1I6jziLZFL,pbU7BJSVxc3z,Ojow6XCkBUQ8,89.1,339.59,kxl8DiokhxOS,,2018-05-12 21:43:21,2018-05-12 21:56:37,,,1,3,0,4,0,4,1,2,-21.0,toys,26180,salvador,BA,1,credit_card,1,428.68999999999994,300.0,27.0,9.0,27.0,1
A7Elh3e0Wmmk,FfeUwHiAgOED,Cyl6PGvB25KG,42.89,12.28,Zst362NXYDTs,,2018-03-12 10:05:10,2018-03-12 10:16:18,,,1,3,3,1,3,1,2,1,-14.424242424242424,toys,83602,brasilia,DF,1,credit_card,1,55.17,250.0,51.0,15.0,15.0,1
c5YNc4o8Oiuo,w4ChBeJ4PizA,j6ZQXHPSPppN,95.03,33.73,uJ9y3gUOUxdV,,2017-06-19 20:45:51,2017-06-21 02:23:49,,,0,4,0,4,0,4,2,1,-9.0,toys,30455,sacramento,MG,1,wallet,1,128.76,1900.0,30.0,20.0,70.0,1
7uhpQbws1sMg,TcTq89RJ3Itc,AvTLykupHOIB,87.99,9.78,4bif5Nv66CQt,,2017-07-18 16:50:12,2017-07-19 07:25:47,,,0,4,0,4,0,4,2,1,-15.588235294117649,toys,13341,vassouras,RJ,1,credit_card,6,97.77,600.0,40.0,5.0,30.0,1
cuJaDWQoKrYk,4WpxUyrSqkaE,HQ4j3Fr6B61e,749.9,6.43,wTKGCeIhorgq,,2017-04-11 14:17:17,2017-04-11 14:30:07,,,0,4,3,1,3,1,2,1,-9.461538461538462,toys,3896,ibiruba,RS,1,credit_card,1,756.3299999999999,6400.0,63.0,11.0,63.0,1
