year,week_of_year,city_rank,category_rank,quantity,price,ProductSeasonalPriority,ProductSalesPriority,delivery_delay,is_holiday_season,product_weight_g,product_length_cm,product_height_cm,product_width_cm
2017,20,312,1.0,1,399.2,3.0,3.0,-7.0,0.0,200.0,25.0,5.0,15.0
2017,20,318,1.0,1,101.75,4.0,4.0,-15.0,0.0,700.0,50.0,10.0,40.0
2017,20,320,1.0,1,95.03,2.0,2.0,-128.0,0.0,1383.0,50.0,10.0,40.0
2017,20,321,1.0,1,395.6,4.0,4.0,-128.0,0.0,900.0,40.0,10.0,34.0
2017,20,325,1.0,1,42.89,4.0,2.0,-15.0,0.0,178.0,18.0,11.0,17.0
2017,20,326,3.0,1,729.99,1.0,4.0,-6.0,0.0,400.0,19.0,13.0,15.0
2017,20,327,1.0,1,84.55,4.0,1.0,-28.0,0.0,1000.0,20.0,12.0,21.0
2017,20,332,5.0,1,215.42,4.0,1.0,-16.0,0.0,1170.0,22.0,12.0,20.0
2017,20,332,7.0,2,107.63,4.0,4.0,-68.0,0.0,5650.0,56.0,35.0,20.0
2017,20,334,1.0,1,399.2,4.0,4.0,-11.0,0.0,200.0,16.0,16.0,13.0
2017,20,335,1.0,5,217.74,2.2,1.4,-54.8,0.0,1200.0,30.4,11.8,26.4
2017,20,336,18.0,1,399.2,4.0,1.0,-128.0,0.0,150.0,16.0,9.0,11.0
2017,20,337,1.0,1,49.38,4.0,4.0,-10.0,0.0,200.0,16.0,5.0,11.0
2017,20,340,1.0,1,624.75,4.0,1.0,-10.0,0.0,600.0,19.0,17.0,19.0
2017,20,351,1.0,1,309.9,4.0,4.0,-15.0,0.0,200.0,19.0,11.0,23.0
2017,20,354,1.0,1,213.0,3.0,2.0,-22.0,0.0,22350.0,32.0,74.0,53.0
2017,20,356,1.0,1,465.52,4.0,4.0,-128.0,0.0,375.0,21.0,16.0,23.0
2017,20,357,1.0,1,56.89,4.0,4.0,-10.0,0.0,1500.0,60.0,20.0,29.0
2017,20,358,10.0,2,42.79,4.0,4.0,-128.0,0.0,9100.0,42.0,13.0,39.0
2017,20,361,1.0,3,100.00666666666666,4.0,3.0,-91.33333333333333,0.0,1066.6666666666667,38.666666666666664,20.666666666666668,32.666666666666664
2017,20,362,5.0,1,127.77,4.0,4.0,-8.0,0.0,1000.0,100.0,5.0,20.0
2017,20,365,6.0,1,95.03,4.0,1.0,-15.0,0.0,350.0,20.0,15.0,20.0
2017,20,370,1.0,2,98.35499999999999,2.5,2.5,-10.0,0.0,4775.0,44.5,14.5,34.5
2017,20,372,1.0,1,111.27,4.0,1.0,-14.0,0.0,250.0,19.0,4.0,11.0
2017,20,373,1.0,1,126.69,4.0,4.0,-128.0,0.0,400.0,38.0,10.0,25.0
2017,20,374,1.0,1,388.16,4.0,4.0,-128.0,0.0,400.0,20.0,13.0,18.0
2017,20,379,1.0,1,509.99,4.0,1.0,-14.0,0.0,350.0,35.0,4.0,26.0
2017,20,379,23.0,1,31.0,4.0,1.0,-128.0,0.0,300.0,16.0,2.0,12.0
2017,20,381,1.0,1,133.05,4.0,4.0,14.0,0.0,150.0,18.0,4.0,16.0
2017,20,384,1.0,3,56.89000000000001,4.0,1.0,-58.666666666666664,0.0,2300.0,20.0,20.0,20.0
2017,20,389,1.0,1,514.0,3.0,1.0,-20.0,0.0,350.0,21.0,26.0,21.0
2017,20,391,1.0,1,107.63,4.0,1.0,-128.0,0.0,1000.0,27.0,12.0,23.0
2017,20,402,1.0,1,223.51,4.0,1.0,-4.0,0.0,800.0,33.0,15.0,30.0
2017,20,402,2.0,2,68.1,1.0,2.0,-72.0,0.0,200.0,22.0,10.0,18.0
2017,20,402,13.0,2,117.56,1.0,3.0,2.0,0.0,400.0,18.0,11.0,11.0
2017,20,403,4.0,2,18.04,4.0,4.0,-18.0,0.0,1238.0,26.0,18.0,19.0
2017,20,411,1.0,1,274.49,4.0,1.0,-18.0,0.0,250.0,25.0,8.0,30.0
2017,20,414,1.0,2,36.35,4.0,1.0,-73.5,0.0,1500.0,30.0,12.0,14.0
2017,20,416,1.0,1,42.89,4.0,2.0,-13.0,0.0,178.0,18.0,11.0,17.0
2017,20,422,2.0,1,167.0,1.0,2.0,-19.0,0.0,100.0,20.0,15.0,15.0
2017,20,424,1.0,2,13.1,4.0,4.0,-18.0,0.0,487.0,19.0,12.0,16.0
2017,20,425,1.0,3,142.29666666666665,1.6666666666666667,2.6666666666666665,-60.0,0.0,2940.0,25.666666666666668,10.666666666666666,22.666666666666668
2017,20,426,1.0,2,409.345,2.5,4.0,-14.0,0.0,700.0,32.0,16.0,18.5
2017,20,437,5.0,1,266.55,3.0,2.0,-21.0,0.0,600.0,30.0,3.0,20.0
2017,20,442,1.0,1,319.29,1.0,4.0,-128.0,0.0,2200.0,48.0,25.0,25.0
2017,20,444,1.0,1,109.82,4.0,1.0,-14.0,0.0,3700.0,32.0,22.0,46.0
2017,20,447,3.0,1,40.5,1.0,4.0,-20.0,0.0,4600.0,60.0,19.0,50.0
2017,20,450,1.0,1,56.89,4.0,4.0,-13.0,0.0,800.0,45.0,15.0,35.0
2017,20,454,12.0,1,71.8,3.0,3.0,-128.0,0.0,1200.0,42.0,25.0,15.0
2017,20,459,1.0,1,820.05,4.0,4.0,-128.0,0.0,300.0,29.0,7.0,16.0
2017,20,459,5.0,1,215.94,4.0,4.0,-128.0,0.0,200.0,20.0,20.0,20.0
2017,20,465,1.0,1,75.25,4.0,1.0,-21.0,0.0,1600.0,25.0,7.0,18.0
2017,20,467,1.0,1,95.03,1.0,1.0,-14.0,0.0,1825.0,53.0,10.0,40.0
2017,20,477,1.0,1,548.35,4.0,1.0,-128.0,0.0,1000.0,30.0,30.0,30.0
2017,20,478,1.0,1,148.5,4.0,4.0,-128.0,0.0,1700.0,30.0,15.0,30.0
2017,20,491,12.0,1,89.1,1.0,3.0,-17.0,0.0,1600.0,42.0,25.0,15.0
2017,20,492,1.0,2,509.99,3.0,2.0,-24.0,0.0,100.0,16.0,5.0,20.0
2017,20,493,1.0,1,34.0,4.0,4.0,-20.0,0.0,200.0,16.0,2.0,11.0
2017,20,498,1.0,1,124.89,4.0,1.0,-6.0,0.0,2300.0,98.0,12.0,20.0
2017,20,503,1.0,2,1590.0,3.0,4.0,-68.0,0.0,1300.0,33.0,10.0,49.0
2017,20,504,1.0,1,193.65,1.0,4.0,-128.0,0.0,225.0,18.0,4.0,12.0
2017,20,523,1.0,1,692.0,2.0,1.0,-15.0,0.0,7000.0,26.0,47.0,27.0
2017,20,542,1.0,1,53.99,3.0,2.0,-128.0,0.0,1750.0,20.0,16.0,30.0
2017,20,542,38.0,1,453.7,4.0,4.0,-9.0,0.0,300.0,29.0,7.0,16.0
2017,20,546,1.0,1,310.01,4.0,4.0,-12.0,0.0,9700.0,27.0,15.0,92.0
2017,20,554,1.0,2,264.5,4.0,4.0,-128.0,0.0,374.0,22.0,14.0,14.0
2017,20,559,1.0,2,216.305,4.0,1.0,-69.5,0.0,375.0,25.5,3.5,20.5
2017,20,589,1.0,2,1543.9,3.5,2.5,-21.0,0.0,2650.0,22.5,35.5,18.5
2017,20,590,1.0,2,84.455,3.5,3.0,-3.5,0.0,8650.0,52.5,40.5,47.0
2017,20,623,1.0,1,76.98,4.0,4.0,-128.0,0.0,513.0,23.0,27.0,21.0
2017,20,625,1.0,1,26.77,4.0,1.0,-128.0,0.0,900.0,16.0,7.0,11.0
2017,20,626,6.0,1,529.9,1.0,4.0,-128.0,0.0,180.0,16.0,9.0,16.0
2017,20,628,9.0,1,145.95,4.0,1.0,-128.0,0.0,100.0,16.0,11.0,9.0
2017,20,633,1.0,3,437.99666666666667,3.0,1.6666666666666667,-11.0,0.0,1966.6666666666667,35.333333333333336,25.666666666666668,17.333333333333332
2017,20,640,1.0,1,93.55,4.0,1.0,-128.0,0.0,4350.0,18.0,25.0,18.0
2017,20,643,1.0,1,1704.97,1.0,4.0,-128.0,0.0,25800.0,39.0,13.0,102.0
2017,20,647,1.0,1,55.83,4.0,1.0,-13.0,0.0,1500.0,42.0,25.0,15.0
2017,20,654,1.0,1,59.88,4.0,1.0,-28.0,0.0,200.0,19.0,4.0,11.0
2017,20,654,9.0,1,217.91,4.0,1.0,-128.0,0.0,150.0,19.0,3.0,20.0
2017,20,661,55.0,1,849.5,4.0,1.0,-21.0,0.0,5900.0,40.0,10.0,30.0
2017,20,663,1.0,1,395.6,3.0,4.0,-22.0,0.0,1300.0,27.0,12.0,19.0
2017,20,667,1.0,1,344.0,4.0,4.0,-14.0,0.0,1110.0,54.0,10.0,31.0
2017,20,671,1.0,2,2130.0,2.0,4.0,-27.0,0.0,128.0,15.0,8.0,13.0
2017,20,674,1.0,1,185.6,3.0,1.0,-128.0,0.0,750.0,30.0,30.0,30.0
2017,20,683,4.0,1,261.0,3.0,2.0,-23.0,0.0,1032.0,17.0,15.0,16.0
2017,20,687,12.0,1,1561.0,1.0,1.0,-14.0,0.0,7750.0,58.0,33.0,61.0
2017,20,705,1.0,1,438.99,4.0,1.0,-14.0,0.0,825.0,29.0,14.0,20.0
2017,20,719,1.0,1,779.89,1.0,1.0,-14.0,0.0,867.0,30.0,17.0,21.0
2017,20,721,13.0,2,117.56,1.0,3.0,-77.0,0.0,400.0,18.0,11.0,11.0
2017,20,723,1.0,1,198.5,4.0,1.0,-3.0,0.0,1200.0,16.0,49.0,32.0
2017,20,745,1.0,1,75.25,4.0,4.0,-128.0,0.0,1700.0,30.0,35.0,25.0
2017,20,746,1.0,1,509.99,3.0,2.0,-21.0,0.0,100.0,16.0,5.0,20.0
2017,20,754,1.0,2,213.0,3.0,2.0,-69.0,0.0,22350.0,32.0,74.0,53.0
2017,20,759,1.0,1,48.99,3.0,1.0,-128.0,0.0,150.0,16.0,2.0,11.0
2017,20,772,1.0,1,31.5,4.0,4.0,56.0,0.0,3000.0,53.0,19.0,19.0
2017,20,781,1.0,1,56.89,4.0,4.0,-128.0,0.0,442.0,19.0,16.0,17.0
2017,20,788,30.0,1,598.0,4.0,1.0,-128.0,0.0,1500.0,25.0,7.0,19.0
2017,20,791,1.0,1,749.9,3.0,1.0,-128.0,0.0,415.0,26.0,12.0,18.0
2017,20,816,1.0,2,66.96,4.0,4.0,-22.0,0.0,700.0,25.0,12.0,25.0
2017,20,820,1.0,1,11.97,4.0,1.0,-15.0,0.0,2350.0,62.0,10.0,22.0
2017,20,823,1.0,1,159.9,4.0,4.0,-25.0,0.0,700.0,20.0,20.0,20.0
2017,20,836,1.0,1,172.13,4.0,4.0,-128.0,0.0,1230.0,18.0,18.0,16.0
2017,20,838,1.0,2,170.7,4.0,4.0,-128.0,0.0,300.0,17.0,7.0,12.0
2017,20,840,1.0,3,97.44,4.0,4.0,-31.0,0.0,250.0,40.0,4.0,30.0
2017,20,840,3.0,3,72.4,4.0,4.0,-94.66666666666667,0.0,1600.0,40.0,20.0,20.0
2017,20,851,9.0,1,145.95,4.0,1.0,-128.0,0.0,100.0,16.0,11.0,9.0
2017,20,852,1.0,1,95.03,4.0,1.0,-128.0,0.0,500.0,17.0,10.0,12.0
2017,20,873,1.0,1,69.7,4.0,4.0,-15.0,0.0,200.0,22.0,9.0,15.0
2017,20,883,1.0,1,475.0,4.0,4.0,-12.0,0.0,1300.0,29.0,14.0,25.0
2017,20,920,4.0,1,10.35,3.0,1.0,13.0,0.0,1563.0,20.0,16.0,17.0
2017,20,928,1.0,4,1449.925,3.5,1.0,20.5,0.0,275.0,17.5,2.5,14.0
2017,20,961,2.0,1,68.1,1.0,2.0,-128.0,0.0,200.0,22.0,10.0,18.0
2017,20,965,1.0,1,42.89,4.0,1.0,-17.0,0.0,150.0,20.0,6.0,14.0
2017,20,1008,12.0,1,89.1,1.0,3.0,-14.0,0.0,1600.0,42.0,25.0,15.0
2017,20,1065,1.0,2,100.0,4.0,4.0,-71.0,0.0,600.0,16.0,5.0,11.0
2017,20,1065,18.0,2,116.11,4.0,4.0,-71.0,0.0,200.0,24.0,9.0,16.0
2017,20,1087,1.0,1,50.21,4.0,4.0,-14.0,0.0,200.0,41.0,2.0,29.0
2017,20,1100,12.0,1,106.74,4.0,4.0,-17.0,0.0,300.0,21.0,12.0,12.0
2017,20,1143,1.0,4,29.945,4.0,2.5,-14.0,0.0,562.5,23.5,17.5,28.5
2017,20,1153,1.0,1,59.88,1.0,3.0,-11.0,0.0,200.0,19.0,9.0,12.0
2017,20,1176,1.0,1,282.0,3.0,2.0,-128.0,0.0,2400.0,42.0,25.0,15.0
2017,20,1193,1.0,1,95.03,4.0,4.0,-13.0,0.0,588.0,19.0,14.0,17.0
2017,20,1230,1.0,2,26.89,3.0,1.0,-14.0,0.0,471.0,18.0,12.0,15.0
2017,20,1240,2.0,2,117.55,1.0,2.0,-25.0,0.0,150.0,21.0,12.5,16.5
2017,20,1242,4.0,1,148.5,4.0,2.0,-9.0,0.0,150.0,20.0,10.0,15.0
2017,20,1247,1.0,1,128.65,4.0,4.0,-22.0,0.0,2300.0,59.0,9.0,42.0
2017,20,1276,1.0,1,1775.78,1.0,1.0,-128.0,0.0,1500.0,35.0,20.0,25.0
2017,20,1292,1.0,1,36.89,3.0,3.0,-12.0,0.0,200.0,16.0,7.0,11.0
2017,20,1298,1.0,1,403.9,4.0,1.0,-16.0,0.0,600.0,25.0,15.0,20.0
2017,20,1329,1.0,1,758.73,1.0,1.0,-128.0,0.0,1300.0,24.0,39.0,22.0
2017,20,1347,1.0,4,119.6625,2.5,2.5,-76.0,0.0,150.0,18.25,3.5,11.75
2017,20,1358,1.0,1,692.0,3.0,4.0,-21.0,0.0,3000.0,30.0,10.0,30.0
2017,20,1373,1.0,2,56.99,4.0,1.0,67.0,0.0,600.0,23.0,7.0,15.0
2017,20,1378,1.0,1,820.05,3.0,4.0,-128.0,0.0,300.0,29.0,7.0,16.0
2017,20,1384,3.0,1,179.38,4.0,4.0,-8.0,0.0,3150.0,45.0,15.0,35.0
2017,20,1385,1.0,1,75.25,4.0,4.0,-5.0,0.0,1100.0,30.0,10.0,25.0
2017,20,1395,1.0,1,100.0,4.0,4.0,-8.0,0.0,100.0,16.0,5.0,11.0
2017,20,1421,1.0,1,104.36,4.0,4.0,-11.0,0.0,350.0,26.0,9.0,19.0
2017,20,1437,1.0,2,121.94,4.0,4.0,-77.5,0.0,175.0,20.0,9.0,13.5
2017,20,1439,1.0,1,117.56,4.0,4.0,-28.0,0.0,350.0,25.0,15.0,15.0
2017,20,1456,1.0,1,124.89,4.0,1.0,-128.0,0.0,2300.0,98.0,12.0,20.0
2017,20,1463,29.0,1,94.99,4.0,4.0,-19.0,0.0,2450.0,28.0,48.0,30.0
2017,20,1517,1.0,1,395.6,1.0,4.0,-9.0,0.0,5150.0,90.0,4.0,42.0
2017,20,1523,1.0,1,55.83,1.0,3.0,-7.0,0.0,5950.0,20.0,20.0,20.0
2017,20,1549,17.0,1,159.9,4.0,4.0,-16.0,0.0,200.0,23.0,7.0,15.0
2017,20,1566,1.0,1,193.65,1.0,4.0,0.0,0.0,225.0,18.0,4.0,12.0
2017,20,1612,1.0,1,193.65,1.0,4.0,-128.0,0.0,225.0,18.0,4.0,12.0
2017,20,1621,1.0,1,749.9,1.0,1.0,-12.0,0.0,6400.0,63.0,11.0,63.0
2017,20,1622,4.0,3,359.91,4.0,1.0,-54.0,0.0,450.0,18.0,18.0,18.0
2017,20,1659,15.0,2,50.49,4.0,1.0,-14.0,0.0,700.0,21.0,8.0,18.0
2017,20,1662,1.0,1,104.4,4.0,2.0,-13.0,0.0,350.0,67.0,15.0,15.0
2017,20,1699,1.0,1,399.2,4.0,4.0,-13.0,0.0,5850.0,25.0,25.0,25.0
2017,20,1777,1.0,1,49.38,4.0,4.0,-11.0,0.0,200.0,16.0,5.0,11.0
2017,20,1793,1.0,1,37.72,4.0,4.0,-14.0,0.0,275.0,18.0,4.0,12.0
2017,20,1806,1.0,1,95.03,2.0,2.0,-18.0,0.0,1383.0,50.0,10.0,40.0
2017,20,1819,1.0,1,109.0,4.0,4.0,-128.0,0.0,20900.0,105.0,70.0,25.0
2017,20,1876,1.0,1,19.3,4.0,4.0,-128.0,0.0,2700.0,40.0,16.0,40.0
2017,20,1888,1.0,1,133.05,4.0,1.0,-15.0,0.0,400.0,20.0,6.0,15.0
2017,20,1911,1.0,4,119.36500000000001,4.0,4.0,-100.0,0.0,3500.0,30.0,28.5,24.5
2017,20,1914,7.0,1,18.04,4.0,4.0,-15.0,0.0,2600.0,37.0,24.0,37.0
2017,20,1951,2.0,1,136.12,4.0,1.0,-15.0,0.0,138.0,12.0,9.0,18.0
2017,20,1957,1.0,1,559.99,1.0,2.0,-14.0,0.0,200.0,28.0,10.0,13.0
2017,20,1992,1.0,1,749.9,3.0,1.0,-128.0,0.0,415.0,26.0,12.0,18.0
2017,20,2013,1.0,1,232.0,4.0,1.0,-22.0,0.0,3250.0,35.0,23.0,21.0
2017,20,2130,1.0,1,188.8,3.0,2.0,-128.0,0.0,17550.0,73.0,20.0,47.0
2017,20,2137,6.0,1,49.38,4.0,1.0,-128.0,0.0,450.0,18.0,9.0,16.0
2017,20,2185,1.0,1,820.05,3.0,4.0,-5.0,0.0,300.0,29.0,7.0,16.0
2017,20,2193,1.0,1,404.88,4.0,1.0,-128.0,0.0,350.0,16.0,2.0,20.0
2017,20,2254,1.0,1,117.56,1.0,3.0,-128.0,0.0,400.0,18.0,11.0,20.0
2017,20,2313,11.0,1,17.95,4.0,1.0,-128.0,0.0,30000.0,60.0,60.0,60.0
2017,20,2357,1.0,1,12.98,4.0,4.0,-128.0,0.0,1600.0,35.0,13.0,35.0
2017,20,2393,1.0,2,41.3,4.0,4.0,-71.5,0.0,459.0,18.0,13.0,14.0
2017,20,2419,1.0,1,150.9,4.0,1.0,-20.0,0.0,500.0,28.0,8.0,16.0
2017,20,2549,6.0,1,62.83,4.0,1.0,-15.0,0.0,200.0,18.0,9.0,16.0
2017,20,2588,1.0,2,2249.0,2.0,2.0,-18.0,0.0,1625.0,29.0,21.0,21.0
2017,20,2634,5.0,1,1849.0,1.0,4.0,-17.0,0.0,700.0,35.0,7.0,27.0
2017,20,2666,1.0,1,692.0,3.0,1.0,-8.0,0.0,300.0,16.0,9.0,11.0
2017,20,2694,1.0,1,40.1,4.0,4.0,-11.0,0.0,300.0,16.0,16.0,16.0
2017,20,2871,2.0,1,135.13,4.0,4.0,-12.0,0.0,450.0,86.0,15.0,15.0
2017,20,2902,1.0,1,2799.65,1.0,4.0,-8.0,0.0,1000.0,31.0,6.0,33.0
2017,20,2945,2.0,1,319.29,3.0,2.0,-128.0,0.0,250.0,22.0,10.0,18.0
2017,20,2946,1.0,2,95.03,4.0,4.0,-21.0,0.0,1150.0,30.0,5.0,20.0
2017,20,2947,5.0,1,266.55,4.0,4.0,-18.0,0.0,7650.0,25.0,25.0,25.0
2017,20,2977,1.0,1,44.63,4.0,1.0,-22.0,0.0,100.0,16.0,7.0,11.0
2017,20,2989,1.0,1,509.99,3.0,1.0,-15.0,0.0,1800.0,34.0,5.0,34.0
2017,20,3374,1.0,1,193.65,1.0,4.0,-8.0,0.0,225.0,18.0,4.0,12.0
2017,20,3379,6.0,1,50.21,4.0,4.0,-128.0,0.0,250.0,41.0,2.0,29.0
2017,20,3440,1.0,1,71.8,3.0,3.0,-10.0,0.0,4475.0,44.0,24.0,31.0
2017,20,3465,1.0,1,95.03,2.0,2.0,-128.0,0.0,1383.0,50.0,10.0,40.0
2017,20,3597,1.0,1,692.0,3.0,4.0,-11.0,0.0,4100.0,89.0,4.0,42.0
2017,20,3672,1.0,1,100.0,3.0,1.0,-17.0,0.0,400.0,30.0,10.0,30.0
2017,20,3764,1.0,1,114.62,4.0,1.0,-11.0,0.0,2350.0,64.0,6.0,55.0
2017,20,3778,1.0,1,78.5,4.0,1.0,-128.0,0.0,250.0,16.0,6.0,14.0
2017,20,3874,14.0,1,28.75,4.0,4.0,-128.0,0.0,8300.0,20.0,30.0,82.0
2017,20,3936,1.0,1,3999.9,1.0,1.0,-11.0,0.0,350.0,17.0,13.0,12.0
2017,20,4053,1.0,1,17.95,4.0,1.0,-19.0,0.0,500.0,16.0,16.0,22.0
2017,21,1,1.0,2186,198.62330578512396,3.5702479338842976,2.628099173553719,-41.77685950413223,0.0,1782.495867768595,29.520661157024794,15.867768595041323,22.49586776859504
2017,21,1,2.0,74,133.87166666666667,3.1666666666666665,2.6666666666666665,-48.833333333333336,0.0,313.1666666666667,20.833333333333332,12.333333333333334,16.333333333333332
2017,21,1,3.0,79,173.316,3.4,3.2,-17.8,0.0,1385.0,42.4,5.2,32.2
2017,21,1,4.0,264,669.8275,3.25,3.5,-71.5,0.0,4030.0,27.5,20.5,17.5
2017,21,1,5.0,14,142.2,4.0,4.0,-128.0,0.0,450.0,27.0,27.0,33.0
2017,21,1,6.0,41,518.18,1.0,1.0,-6.0,0.0,300.0,22.0,12.0,20.0
2017,21,1,7.0,21,106.47,4.0,4.0,-13.0,0.0,900.0,26.5,27.0,26.5
2017,21,1,8.0,3,34.47,4.0,4.0,-9.0,0.0,600.0,19.0,10.0,15.0
2017,21,1,9.0,1,17.91,4.0,1.0,-10.0,0.0,200.0,19.0,3.0,11.0
2017,21,1,10.0,54,692.0,1.0,1.0,-20.0,0.0,1800.0,37.0,22.0,40.0
2017,21,1,12.0,7,89.1,1.0,3.0,1.0,0.0,1600.0,42.0,25.0,15.0
2017,21,1,13.0,81,279.7866666666667,2.6666666666666665,3.6666666666666665,-91.0,0.0,335.6666666666667,19.333333333333332,10.333333333333334,13.333333333333334
2017,21,1,14.0,9,100.0,4.0,1.0,-128.0,0.0,280.0,17.0,6.0,11.0
2017,21,1,18.0,20,198.5,4.0,4.0,-21.0,0.0,150.0,16.0,5.0,20.0
2017,21,2,1.0,1333,239.83492063492065,3.2063492063492065,2.6984126984126986,-49.23809523809524,0.0,1168.5714285714287,29.285714285714285,16.015873015873016,20.61904761904762
2017,21,2,4.0,5,56.89,3.0,3.0,-15.0,0.0,2500.0,20.0,11.0,11.0
2017,21,2,5.0,6,24.98,4.0,4.0,-15.0,0.0,1050.0,100.0,7.0,15.0
2017,21,2,6.0,46,258.99,4.0,1.0,-14.0,0.0,725.0,34.0,15.0,17.0
2017,21,2,7.0,74,282.4,4.0,2.0,-12.666666666666666,0.0,791.6666666666666,25.0,10.333333333333334,20.666666666666668
2017,21,2,9.0,2,31.6,4.0,1.0,49.0,0.0,300.0,13.0,8.0,10.0
2017,21,2,20.0,12,135.13,4.0,1.0,-14.0,0.0,14350.0,35.0,46.0,35.0
2017,21,2,27.0,6,34.0,4.0,1.0,-15.0,0.0,675.0,22.0,9.0,16.0
2017,21,2,57.0,73,820.05,4.0,1.0,-128.0,0.0,450.0,20.0,5.0,14.0
2017,21,3,1.0,189,292.58714285714285,3.0,2.2857142857142856,-14.714285714285714,0.0,4622.571428571428,43.142857142857146,10.0,37.0
2017,21,3,3.0,9,39.16,4.0,4.0,-52.666666666666664,0.0,22250.0,85.0,23.0,68.0
2017,21,3,5.0,80,399.2,4.0,4.0,-71.0,0.0,700.0,40.0,11.0,30.0
2017,21,3,9.0,18,120.89,2.5,1.0,-14.0,0.0,450.0,18.5,5.0,15.5
2017,21,3,32.0,116,692.0,3.0,1.0,5.0,0.0,550.0,20.0,16.0,30.0
2017,21,4,1.0,299,192.32222222222222,3.7222222222222223,2.4444444444444446,-57.166666666666664,0.0,620.0555555555555,27.77777777777778,13.944444444444445,21.88888888888889
2017,21,4,3.0,3,31.0,4.0,4.0,-29.0,0.0,250.0,40.0,4.0,30.0
2017,21,4,4.0,12,122.5,4.0,4.0,-19.0,0.0,400.0,21.0,26.0,21.0
2017,21,4,6.0,2,34.0,4.0,1.0,-9.0,0.0,200.0,16.0,5.0,11.0
2017,21,4,7.0,2,29.67,4.0,4.0,-22.0,0.0,600.0,28.0,18.0,17.0
2017,21,5,1.0,89,129.04999999999998,3.625,2.875,-47.125,0.0,1223.75,24.875,21.5,25.75
2017,21,5,7.0,32,173.06,4.0,4.0,-128.0,0.0,6700.0,56.0,33.5,45.5
2017,21,6,1.0,200,187.12166666666667,4.0,3.0,-26.25,0.0,2441.6666666666665,31.25,13.916666666666666,25.166666666666668
2017,21,6,4.0,4,56.89,3.0,3.0,-17.0,0.0,2500.0,20.0,11.0,11.0
2017,21,6,7.0,13,164.98,3.0,1.0,-128.0,0.0,553.0,18.0,9.0,15.0
2017,21,6,14.0,13,161.0,4.0,1.0,-128.0,0.0,2300.0,27.0,14.0,27.0
2017,21,7,1.0,118,298.452,3.6,1.6,-35.8,0.0,3072.6,38.2,24.6,32.2
2017,21,7,4.0,75,285.5733333333333,3.3333333333333335,4.0,-42.333333333333336,0.0,155.66666666666666,16.0,11.666666666666666,14.333333333333334
2017,21,7,9.0,1,17.91,4.0,1.0,-128.0,0.0,200.0,19.0,3.0,11.0
2017,21,8,1.0,46,197.29333333333332,1.6666666666666667,3.0,-41.0,0.0,7983.333333333333,27.666666666666668,29.666666666666668,31.0
2017,21,8,10.0,1,10.35,4.0,1.0,-128.0,0.0,500.0,20.0,15.0,15.0
2017,21,8,37.0,10,125.46,1.0,4.0,-128.0,0.0,283.0,22.0,12.0,21.0
2017,21,9,1.0,193,618.4975,2.25,3.5,-69.25,0.0,525.0,22.5,12.75,16.5
2017,21,9,12.0,14,213.39,1.0,1.0,-19.0,0.0,700.0,16.0,2.0,11.0
2017,21,9,14.0,2,28.75,4.0,4.0,56.0,0.0,8300.0,20.0,30.0,82.0
2017,21,10,1.0,12,73.44500000000001,2.5,2.5,-71.5,0.0,5300.0,49.0,29.5,24.0
2017,21,10,2.0,29,403.9,3.0,1.0,-10.0,0.0,100.0,29.0,5.0,15.0
2017,21,10,37.0,11,125.46,4.0,4.0,-128.0,0.0,300.0,26.0,3.0,26.0
2017,21,11,1.0,74,181.18,3.8,2.4,-24.4,0.0,820.0,25.6,18.2,31.4
2017,21,12,1.0,137,209.29444444444445,3.5555555555555554,3.2222222222222223,-66.44444444444444,0.0,1578.4444444444443,24.555555555555557,16.666666666666668,18.333333333333332
2017,21,13,1.0,114,204.7525,3.625,2.125,-54.625,0.0,3301.5,28.125,16.0,26.625
2017,21,13,11.0,7,120.38,1.0,1.0,-8.0,0.0,5950.0,65.0,11.0,65.0
2017,21,14,1.0,56,374.795,4.0,2.5,-18.5,0.0,350.0,18.0,14.5,15.0
2017,21,15,1.0,57,105.025,3.25,2.75,-39.75,0.0,1987.5,29.875,17.75,24.25
2017,21,16,1.0,237,349.8066666666667,3.7777777777777777,3.6666666666666665,-91.66666666666667,0.0,1377.7777777777778,30.333333333333332,12.333333333333334,24.666666666666668
2017,21,16,6.0,10,149.91,4.0,1.0,-9.0,0.0,800.0,35.0,12.0,15.0
2017,21,16,9.0,6,31.600000000000005,4.0,1.0,-24.0,0.0,300.0,13.0,8.0,10.0
2017,21,17,1.0,131,388.15999999999997,2.8,2.2,-67.6,0.0,743.4,30.2,23.0,26.4
2017,21,17,2.0,20,167.0,1.0,2.0,-81.0,0.0,100.0,20.0,15.0,15.0
2017,21,18,1.0,195,254.205,3.1666666666666665,2.0,-56.0,0.0,417.9166666666667,21.25,18.75,19.583333333333332
2017,21,18,8.0,49,669.9,4.0,4.0,-15.0,0.0,450.0,18.0,12.0,13.0
2017,21,19,1.0,23,73.4,4.0,3.4,-83.4,0.0,14480.0,47.0,67.2,38.2
2017,21,19,7.0,4,55.55,4.0,4.0,-21.0,0.0,1100.0,22.0,30.0,22.0
2017,21,20,1.0,353,687.79625,3.5,2.5,-23.375,0.0,2802.125,31.875,27.125,25.375
2017,21,20,9.0,7,127.77,4.0,1.0,-16.0,0.0,200.0,16.0,3.0,11.0
2017,21,20,11.0,1,14.1,4.0,4.0,-128.0,0.0,2000.0,20.0,21.0,15.0
