product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
HpMbJAttOmXr,toys,3500.0,36.0,25.0,21.0
k5IYbUc8GPhh,toys,300.0,30.0,2.0,25.0
fZZkooUyTX8E,toys,200.0,16.0,10.0,12.0
z4x7rzSihCRU,health_beauty,683.0,22.0,17.0,24.0
bKGY4nbxEcI9,toys,1100.0,41.0,13.0,13.0
V2XI2qJlQyVA,industry_commerce_and_business,7225.0,16.0,103.0,25.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
FkDNIFiX19cI,computers_accessories,173.0,18.0,13.0,12.0
4zlxf20Jbb5t,watches_gifts,409.0,16.0,11.0,12.0
ua99TuLWOUSc,market_place,175.0,17.0,10.0,19.0
wQAj5Nm58m17,toys,1550.0,40.0,20.0,20.0
WWubHG0d2x5Z,toys,250.0,60.0,11.0,11.0
rpc533nr2KMl,toys,850.0,20.0,9.0,14.0
lzXFCQZh59Dl,toys,150.0,17.0,8.0,14.0
eTN2JeGFk3cr,toys,1300.0,51.0,9.0,20.0
dpOEEXkQu4yQ,toys,350.0,18.0,13.0,18.0
CrLMKSoX3BLG,toys,458.0,18.0,12.0,15.0
yGRSdax22JTL,toys,250.0,16.0,9.0,11.0
pH255ZOAGs9Z,toys,330.0,45.0,6.0,18.0
JCdfJbT3dMnM,computers_accessories,200.0,41.0,2.0,29.0
iXJtwfhxQZdE,toys,150.0,25.0,7.0,16.0
89oT9Pz9eQaA,toys,150.0,16.0,13.0,14.0
WLToEn15gvlc,toys,200.0,18.0,5.0,12.0
zuEKXsXvrQ1f,toys,150.0,16.0,10.0,15.0
kEslzWCkm0ZL,toys,175.0,24.0,3.0,17.0
ta8IFX8gLlMg,toys,300.0,20.0,20.0,20.0
W37k1lpRMh7l,toys,1550.0,40.0,20.0,20.0
cQvlGeZUichM,toys,2400.0,30.0,5.0,23.0
T04Mxb5gFcXd,toys,300.0,23.0,8.0,19.0
di3w21Xj7NxC,toys,200.0,19.0,19.0,19.0
K8PZ3U1il6K8,toys,820.0,18.0,12.0,16.0
4hXxGK21DBq6,watches_gifts,165.0,16.0,10.0,12.0
K35ErlmYxmP3,toys,150.0,17.0,8.0,14.0
ZtwT1dPt2Q99,toys,300.0,17.0,10.0,12.0
FVUGIZeUnbcd,toys,150.0,18.0,6.0,14.0
f4iQb9WGP0dt,toys,200.0,19.0,4.0,11.0
cRnEmapBuI5r,toys,950.0,45.0,14.0,35.0
ZzI7c3oyRk2q,toys,100.0,16.0,3.0,13.0
2WCl8CbYY2mE,toys,1000.0,40.0,35.0,28.0
QRetaWVlcyLq,toys,1217.0,21.0,15.0,11.0
kRLCgEVGS08o,toys,350.0,16.0,4.0,11.0
7CskzFHilv7u,toys,7050.0,75.0,15.0,50.0
sAP5uoLKcaQL,toys,2933.0,40.0,7.0,24.0
PWl2yBtu82h0,perfumery,250.0,20.0,8.0,21.0
wQAj5Nm58m17,toys,1550.0,40.0,20.0,20.0
tz3e5KHOtJAW,toys,3600.0,36.0,10.0,23.0
qrL1kDfPV9nB,toys,200.0,20.0,10.0,25.0
Beg0Nn0DnaDc,toys,325.0,21.0,21.0,21.0
vqs0rB0ycRwq,toys,1800.0,60.0,16.0,20.0
g0vcxv6nESHb,toys,150.0,31.0,3.0,28.0
x6U3DPqTlITq,toys,300.0,17.0,4.0,12.0
mru4hiXLSO9v,books_general_interest,1200.0,16.0,2.0,11.0
8USA9r865Wqq,housewares,300.0,25.0,10.0,16.0
mwlDII1pL31s,toys,6650.0,23.0,19.0,29.0
axLBYi1XjP6J,toys,200.0,41.0,2.0,29.0
UKn2E1OILEOC,sports_leisure,1700.0,16.0,11.0,25.0
w5mMIm9sTgV4,toys,6133.0,44.0,35.0,48.0
AR9Kn2WoInQg,toys,350.0,16.0,7.0,11.0
zoBzpWW3p1n1,perfumery,400.0,20.0,11.0,11.0
pwKC4WGEtMsM,housewares,350.0,22.0,8.0,19.0
SICN0ooFcDxt,furniture_decor,150.0,35.0,10.0,25.0
fMrpNOYVEn6Z,toys,250.0,16.0,2.0,11.0
6lqYiC1kC4WA,toys,2425.0,29.0,30.0,19.0
j3BBGJKMptSg,home_appliances,200.0,27.0,13.0,17.0
HDq02GU8zCWs,toys,3008.0,32.0,45.0,32.0
WgBgXcIsrsm0,toys,18050.0,75.0,20.0,50.0
qTxuRtSw7zhY,toys,400.0,16.0,6.0,11.0
L4YNs2AaGrBZ,toys,307.0,27.0,27.0,29.0
ti39Mvahw6DY,toys,1167.0,18.0,17.0,23.0
AykYtOciqjX5,toys,450.0,16.0,19.0,15.0
iuvLznmP9D3Z,toys,8150.0,45.0,24.0,39.0
Vsfpcndyb3Ai,books_imported,1000.0,33.0,6.0,22.0
Bma2PVU1tDT2,toys,1025.0,27.0,13.0,19.0
Q2QRjgsB8PAa,toys,20800.0,75.0,40.0,40.0
poeDvMyeSk2e,toys,100.0,16.0,8.0,12.0
IP4jZKK5Dj6G,toys,250.0,22.0,14.0,11.0
etl7OdgMCIUn,toys,400.0,25.0,15.0,20.0
7tqS6Bau0w8J,toys,650.0,65.0,7.0,11.0
9vl8W7zTbAqz,toys,300.0,50.0,4.0,40.0
1MWklZvjhdof,toys,300.0,24.0,9.0,17.0
UfSK3RwhKsH0,toys,100.0,19.0,4.0,11.0
gR0ZVWGDHcjq,toys,1250.0,26.0,6.0,26.0
uDIWaQnuUe37,toys,350.0,25.0,15.0,15.0
oOqKXzOPS6mW,toys,3520.0,25.0,25.0,23.0
FmF1LAxJQT2Y,computers_accessories,867.0,34.0,15.0,15.0
V2Jf4D0Sc6ia,signaling_and_security,9350.0,55.0,55.0,22.0
GYUb2obTKsSO,toys,300.0,21.0,11.0,13.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0
3XLKFJwq289w,toys,750.0,30.0,17.0,30.0
epAUCxuej0we,toys,250.0,23.0,11.0,22.0
B4ZyNwXZHksg,toys,350.0,16.0,16.0,16.0
KvidPAEAVI5p,toys,100.0,16.0,12.0,12.0
P22k6cGQeLxP,toys,875.0,35.0,14.0,14.0
lq4WpcDJ3DrN,toys,250.0,16.0,2.0,11.0
yfcx90iVhhG7,toys,200.0,20.0,2.0,14.0
kgF2KLJ8Ao3M,toys,107.0,7.0,7.0,10.0
VdPPnOByt3gu,toys,10150.0,45.0,30.0,45.0
QWkNeldCgHga,toys,200.0,25.0,7.0,16.0
0BTuGweGV2IK,toys,550.0,19.0,12.0,17.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
W0vKTz61IFTt,,1200.0,33.0,2.0,27.0
EA6ZmPCrbZRQ,toys,250.0,17.0,7.0,13.0
Y9RZLlJmz7ht,toys,125.0,16.0,12.0,12.0
CCkqrapD4ZR7,toys,100.0,18.0,6.0,11.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
7bmbqXWmD4S7,toys,500.0,16.0,6.0,11.0
8kUYWjdaVCxf,toys,250.0,41.0,2.0,29.0
dAz11YkQkoue,health_beauty,100.0,20.0,15.0,15.0
ZmHy0QBiWR2K,toys,767.0,26.0,8.0,20.0
0moPfeDTkvpB,toys,375.0,17.0,12.0,14.0
HhAtKukEU7VT,toys,1867.0,36.0,6.0,36.0
wVwH5dEGPAav,toys,267.0,18.0,13.0,15.0
FkrbFsVhfeOO,toys,2350.0,16.0,40.0,16.0
rW4pXDxXhmrK,toys,150.0,20.0,10.0,15.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
7bmbqXWmD4S7,toys,500.0,16.0,6.0,11.0
Lio9tPQdN1fT,toys,4117.0,60.0,15.0,49.0
3oBl40sQGzjp,toys,207.0,17.0,12.0,13.0
fI9MjazsqAeP,watches_gifts,300.0,16.0,2.0,20.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0
JspdVj6JSLFv,toys,600.0,20.0,10.0,20.0
QFTWw9VD2QzH,tablets_printing_image,300.0,26.0,3.0,26.0
u9ezA0ufLU5e,toys,300.0,30.0,8.0,12.0
oOz22cVD3Jfp,toys,650.0,20.0,16.0,20.0
pD4TnfacE71h,toys,200.0,17.0,11.0,15.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0
G16XPtJuiBOe,toys,150.0,16.0,4.0,13.0
dAz11YkQkoue,health_beauty,100.0,20.0,15.0,15.0
GZH8aIU1misl,toys,300.0,20.0,14.0,20.0
qKdBzmQEGR6b,toys,200.0,20.0,15.0,15.0
HhAtKukEU7VT,toys,1867.0,36.0,6.0,36.0
hhqNiP0JuIaY,toys,6000.0,74.0,25.0,36.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0
DMB6KqQisnZE,toys,400.0,20.0,5.0,21.0
JnjxGc0e7zPg,toys,483.0,24.0,25.0,29.0
2z6gj8zLp491,air_conditioning,8750.0,25.0,25.0,25.0
hfEa3c65LTA2,toys,5950.0,20.0,20.0,20.0
5iJftEds2XRM,toys,175.0,22.0,8.0,15.0
DsAPh01yPiN8,toys,500.0,20.0,10.0,16.0
zyztxb4exRXe,toys,150.0,16.0,8.0,16.0
SHQYfdWVuw9t,toys,4150.0,68.0,12.0,68.0
3lSbXnmmMfLu,toys,1650.0,25.0,4.0,25.0
yhM1TNmnd3og,watches_gifts,400.0,16.0,2.0,20.0
SuFKND48vLAf,toys,888.0,25.0,21.0,20.0
QfBmbaJ1Mwtf,toys,1200.0,34.0,34.0,18.0
n0Bu6EBEw5rW,toys,150.0,17.0,4.0,13.0
KnCbtwN416W3,computers_accessories,1300.0,30.0,16.0,16.0
kgF2KLJ8Ao3M,toys,107.0,7.0,7.0,10.0
c5EOVnSc05HH,toys,50.0,18.0,6.0,11.0
2WCl8CbYY2mE,toys,1000.0,40.0,35.0,28.0
lHP4OR7o8Z21,toys,450.0,24.0,47.0,34.0
i03c4hldYcTT,toys,200.0,16.0,8.0,11.0
dMfS49lLMO4L,computers_accessories,573.0,21.0,14.0,11.0
8beWl5BJNzvp,toys,150.0,16.0,4.0,11.0
UjhpOCL82wIx,toys,9450.0,89.0,53.0,12.0
sZPDopwjwXU1,auto,2450.0,30.0,30.0,30.0
sZPDopwjwXU1,auto,2450.0,30.0,30.0,30.0
cNIQyQD7lRhk,toys,150.0,17.0,8.0,14.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
KOdBiBN6BdOW,toys,150.0,19.0,10.0,15.0
NMA3xeZvPzcP,toys,150.0,16.0,3.0,16.0
141pxQKxiRc0,fashion_bags_accessories,150.0,20.0,10.0,20.0
E4rsCTJrPGOX,toys,726.0,20.0,15.0,13.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
PyabI9czbXv6,toys,125.0,18.0,7.0,15.0
VqLFqdlJ8ttI,toys,825.0,29.0,14.0,20.0
8LYasBThIS9L,toys,600.0,16.0,10.0,11.0
nxbfX7PPRoNr,toys,1350.0,50.0,20.0,30.0
1lycYGcsic2F,toys,300.0,17.0,4.0,12.0
8TOYoyi8YNpQ,toys,150.0,41.0,2.0,29.0
LGDcPH3SN7Kg,toys,250.0,16.0,2.0,11.0
SkUGEi2ENVlV,toys,214.0,15.0,7.0,13.0
Shkegr6KvTr4,toys,350.0,17.0,10.0,17.0
GJ4e2xEfaCmh,auto,75.0,17.0,8.0,13.0
v8wYHyjJmg7e,audio,167.0,16.0,4.0,11.0
045qKXNhuTw4,toys,1800.0,16.0,11.0,11.0
qSnstZt9vMIe,toys,1250.0,31.0,16.0,23.0
SLANLZkCbYI1,toys,150.0,16.0,12.0,12.0
lEQqY5nshdPk,toys,550.0,25.0,15.0,15.0
53oIZTq7pEol,costruction_tools_tools,200.0,16.0,16.0,16.0
NHyp0l7Ib6k1,toys,150.0,30.0,10.0,20.0
wX3cNe060RZF,toys,700.0,32.0,12.0,12.0
nXZPk6g0AKxS,telephony,450.0,17.0,3.0,11.0
KfQXRk7c8Un3,,1000.0,31.0,21.0,24.0
TKNiFZxm7gs7,toys,350.0,16.0,2.0,20.0
hXrvSNXYjQk2,telephony,300.0,16.0,5.0,12.0
jWyR1q6W4ihV,toys,213.0,18.0,12.0,13.0
Fw4mRPcylUlw,perfumery,350.0,23.0,7.0,18.0
5SQYX8biMr6D,toys,2550.0,18.0,37.0,36.0
x5H5Ahd8Pfup,toys,88.0,16.0,7.0,12.0
0lhDTfSyCAsO,toys,597.0,21.0,16.0,16.0
PsiIf89ti8tB,toys,125.0,16.0,7.0,14.0
pTzXgfNgSpW7,toys,150.0,23.0,8.0,12.0
SiMrD16uIYxG,computers_accessories,100.0,16.0,4.0,14.0
hhqRy64WE2Pu,sports_leisure,450.0,25.0,25.0,25.0
wPjN0ERqlQua,toys,650.0,30.0,16.0,16.0
a7GwjDDa4Qa0,toys,200.0,16.0,16.0,16.0
lTvhzQRh1kwJ,toys,250.0,16.0,2.0,11.0
bOoBmzMgNlCT,toys,1100.0,28.0,3.0,21.0
GrlO2xmgCJ6P,toys,1500.0,33.0,25.0,11.0
ih0evGJnCzF4,toys,800.0,17.0,12.0,12.0
DMDFjSf6cBl1,electronics,175.0,22.0,11.0,15.0
x35qGmyX8GzZ,toys,600.0,28.0,4.0,37.0
KPXWPJnBSXkr,toys,500.0,31.0,7.0,27.0
x8VfMVUGc4Ci,toys,167.0,16.0,11.0,15.0
Ggd3U51peXoq,electronics,175.0,22.0,11.0,16.0
NbCEcEqLULsY,toys,700.0,44.0,12.0,22.0
tfgKHMdnTKpJ,toys,425.0,17.0,11.0,14.0
zaqoILzcXvSK,toys,600.0,23.0,17.0,15.0
1LoGNpatQYCz,perfumery,400.0,18.0,11.0,11.0
JaeEsS5hyqIQ,toys,183.0,20.0,15.0,17.0
v8wYHyjJmg7e,audio,167.0,16.0,4.0,11.0
6eDV5Ybpjbad,computers_accessories,167.0,16.0,14.0,13.0
HpaXn6j0NvuV,toys,115.0,16.0,13.0,11.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
VxLTrGCUTCaY,cool_stuff,300.0,25.0,10.0,20.0
zX9HL81jfvr2,toys,,,,
yeyIpVskxHBn,cool_stuff,200.0,18.0,12.0,16.0
GQlaBksWcAfZ,toys,900.0,30.0,4.0,20.0
QKe572pL4upv,toys,300.0,16.0,6.0,14.0
npUSU9Prtq25,toys,200.0,25.0,7.0,16.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
QRWjpYqIl8MF,,100.0,16.0,7.0,11.0
2Sht5Ify9u5z,toys,541.0,19.0,12.0,16.0
KDNXKv9s2evT,home_appliances,500.0,30.0,12.0,17.0
Cn5nQ36hRUHe,toys,800.0,31.0,8.0,31.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
DWI07vcxaNPj,toys,3100.0,45.0,28.0,26.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
5ml3jNBiO32U,toys,250.0,17.0,6.0,17.0
m6fj5CNTx5iq,toys,1000.0,20.0,30.0,20.0
R2u3pJSgF7Gr,toys,200.0,19.0,9.0,12.0
YX4jT04MWiC6,toys,1825.0,34.0,18.0,19.0
lXKmOir2Ulub,toys,250.0,27.0,5.0,20.0
uDIWaQnuUe37,toys,350.0,25.0,15.0,15.0
SvW8FcwBD7tX,toys,6663.0,17.0,11.0,13.0
cfgO6ZotWowz,toys,200.0,18.0,16.0,13.0
E9UgM2MvSJ8l,toys,8350.0,50.0,27.0,38.0
7L6ecfqALEBU,toys,16800.0,58.0,28.0,58.0
RU2pS6y58MnX,toys,3300.0,86.0,26.0,18.0
57UqRn9JRarI,toys,129.0,18.0,11.0,14.0
27O0he9UZll1,toys,10800.0,54.0,27.0,36.0
qrQ9mIaLKZhE,toys,3300.0,60.0,50.0,60.0
9tlPJGL305IO,toys,20800.0,57.0,57.0,23.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
fnpEJmNALuAZ,toys,275.0,18.0,4.0,12.0
rKXoWNJxVSE7,toys,6050.0,20.0,20.0,20.0
IE8bIu8CKXQn,toys,250.0,16.0,2.0,20.0
PpcC211foS1t,toys,1100.0,20.0,16.0,20.0
utgXA20AK5t4,toys,625.0,21.0,19.0,16.0
8fOjdecywPZH,toys,233.0,18.0,10.0,15.0
xPqE62V8h5wN,luggage_accessories,500.0,22.0,46.0,34.0
yucuGKHimeW0,toys,1400.0,30.0,22.0,22.0
xjj1cn3j4p3B,toys,163.0,17.0,11.0,13.0
cqhRjSs7l9yS,toys,250.0,16.0,2.0,20.0
TUvP91PNz1RA,telephony,117.0,19.0,4.0,12.0
XXZfJg78bMQN,toys,600.0,17.0,8.0,14.0
IEHd47bv3InC,toys,200.0,16.0,35.0,25.0
kjVQoqPwR8ZF,toys,1143.0,24.0,22.0,19.0
pEFlOp1W35xM,toys,300.0,21.0,11.0,13.0
WfddafnScV6d,toys,1200.0,25.0,10.0,16.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
s284eb92Zw1i,toys,1500.0,40.0,25.0,20.0
nOrpMJfMi1oX,toys,675.0,25.0,30.0,28.0
JRwYP4yC8cPJ,toys,800.0,20.0,50.0,40.0
4VIws8ixtz0J,toys,200.0,25.0,7.0,16.0
6lqYiC1kC4WA,toys,2425.0,29.0,30.0,19.0
mD9pIWz1Yt2u,toys,2500.0,17.0,25.0,12.0
qAJdy2rvA6Nv,toys,1050.0,22.0,9.0,12.0
kbqFsnPIIBjs,toys,700.0,62.0,15.0,15.0
Lw4U68e0gJPs,toys,317.0,22.0,14.0,22.0
JCdfJbT3dMnM,computers_accessories,200.0,41.0,2.0,29.0
Djdj2b2qMgNy,toys,150.0,18.0,2.0,16.0
XKoY3vwffosN,toys,300.0,48.0,8.0,20.0
Frot5FLjBR6q,toys,175.0,20.0,20.0,20.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
ePyDOBUvUhLF,toys,5200.0,50.0,23.0,27.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
1LoGNpatQYCz,perfumery,400.0,18.0,11.0,11.0
FH7rvu0795WZ,telephony,300.0,17.0,4.0,12.0
KFkZX96b4mck,toys,810.0,34.0,16.0,16.0
27gX8UOh0ntB,toys,8200.0,65.0,10.0,50.0
wIRvInFDV7jJ,toys,800.0,28.0,20.0,42.0
l5fNZY5f9ivN,toys,300.0,40.0,10.0,30.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
6pv9waRTdgse,toys,250.0,16.0,2.0,20.0
LMZxqlyRDuPY,toys,50.0,19.0,4.0,20.0
TSi3DvpiYsnH,toys,3890.0,36.0,28.0,36.0
vLzJgpRoxzR3,computers_accessories,214.0,18.0,14.0,13.0
7KuXMX5QfFqy,computers_accessories,250.0,16.0,5.0,11.0
9MpKeZlhN2lc,toys,500.0,36.0,5.0,15.0
ee1b5ZHtcdKt,sports_leisure,700.0,23.0,9.0,11.0
BRYfsLx8VhnW,computers_accessories,300.0,15.0,5.0,13.0
8mCn9eHbwMrt,toys,150.0,20.0,10.0,15.0
PaQRmMWcVBvM,toys,1400.0,27.0,10.0,17.0
t3g7DixNxSA4,toys,300.0,16.0,7.0,20.0
YeGiuIl5wEzT,toys,369.0,15.0,13.0,13.0
Dt4S29Ou3xPV,computers_accessories,867.0,32.0,14.0,14.0
cO7MSS7fybtR,toys,360.0,21.0,10.0,15.0
BDVo2iX3JNPF,toys,200.0,16.0,2.0,20.0
oG4VWfMtp3Ya,toys,150.0,16.0,2.0,11.0
oDTgJS6Ytp5F,toys,300.0,18.0,8.0,13.0
2WgyucGaDmUm,pet_shop,300.0,24.0,12.0,12.0
6lsIKONjvlrc,toys,575.0,16.0,18.0,12.0
1Ds2HvWxpkv9,toys,50.0,16.0,16.0,17.0
gC98tLpiFXp7,computers_accessories,200.0,23.0,16.0,16.0
vMNkrbsMMk0s,toys,300.0,16.0,9.0,11.0
NQwI2yGJ4t78,toys,400.0,20.0,20.0,20.0
ZWyg4uNWPHjJ,toys,250.0,16.0,2.0,11.0
knZmXk7wzXxJ,toys,750.0,18.0,30.0,11.0
ftGlv9UbH7YG,toys,300.0,34.0,4.0,32.0
fMrpNOYVEn6Z,toys,250.0,16.0,2.0,11.0
iB9YFa08JyPM,toys,200.0,25.0,7.0,25.0
fn9EH8H1QD7l,toys,150.0,31.0,8.0,11.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
D27helji65vm,computers_accessories,188.0,20.0,16.0,15.0
8rQj2R4Ur9rZ,toys,3400.0,33.0,25.0,28.0
ev5SGnFOKVhR,toys,157.0,17.0,8.0,13.0
em3HM1GpHKEn,toys,10700.0,40.0,40.0,40.0
bBSirp0JG1H3,toys,750.0,30.0,5.0,35.0
2162z96UDnz2,toys,600.0,21.0,12.0,17.0
uUgiSIeTzS3S,toys,150.0,16.0,7.0,11.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
X8lRbDPFPJaw,toys,650.0,17.0,24.0,11.0
BFbSQQBm5NgM,toys,400.0,95.0,6.0,47.0
3yk93DQoQpk3,toys,5000.0,40.0,10.0,40.0
DpWUbvbMyotj,stationery,550.0,66.0,12.0,12.0
mOQD29IZyKeu,toys,6900.0,40.0,20.0,40.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
QwBqWGV8MEgK,toys,5150.0,90.0,4.0,42.0
4HrxJw4nfn5y,toys,600.0,23.0,2.0,16.0
yBJmdGLzgNxg,toys,300.0,24.0,12.0,12.0
bmxuFbair4Vg,toys,150.0,20.0,20.0,20.0
SUF9Gj35qylu,toys,1000.0,16.0,19.0,15.0
CN3HxHH9BiF2,toys,300.0,22.0,2.0,15.0
aJvP7lI0rF0m,toys,250.0,30.0,7.0,20.0
qHbeigz1Rld7,telephony,300.0,17.0,4.0,11.0
75IwqtizTOpF,toys,300.0,28.0,16.0,28.0
2QytHp1dkWUI,telephony,150.0,19.0,4.0,11.0
RokqYzTZLpwY,toys,5400.0,20.0,60.0,50.0
lTvhzQRh1kwJ,toys,250.0,16.0,2.0,11.0
Ktn1pUZixQnD,toys,2200.0,36.0,46.0,36.0
b0Q1ZbKwgdbT,toys,4050.0,17.0,11.0,13.0
huOtiYFnpes9,toys,525.0,16.0,16.0,18.0
HDq02GU8zCWs,toys,3008.0,32.0,45.0,32.0
tB8IZoMPOauu,toys,100.0,39.0,9.0,11.0
oV5bMDDdwYou,toys,500.0,22.0,9.0,19.0
Gl4MDYLcs48C,toys,30000.0,65.0,65.0,65.0
JiF6nhH1ZTld,computers_accessories,200.0,16.0,23.0,19.0
1R15phXqnmH4,toys,200.0,30.0,20.0,20.0
PLLTcnG45wFG,toys,270.0,17.0,14.0,13.0
ZTts3IsT2k3A,toys,340.0,16.0,2.0,11.0
WqYd0V915hRC,toys,700.0,66.0,12.0,12.0
DpvhQPZ1Li9a,toys,1683.0,25.0,22.0,22.0
wOXCQyEa84Wo,toys,200.0,16.0,16.0,13.0
2162z96UDnz2,toys,600.0,21.0,12.0,17.0
vTrdy4RV0PS5,toys,2200.0,48.0,25.0,25.0
ZxtfYg3jqIuE,toys,1375.0,63.0,11.0,16.0
bl45045JCEyJ,toys,200.0,16.0,8.0,11.0
61yj9QHc2ceT,toys,300.0,16.0,2.0,11.0
MXCsADpDqVnZ,toys,550.0,30.0,20.0,30.0
ztEoP22HkfQ2,telephony,300.0,17.0,4.0,12.0
SspSE3VObthR,toys,100.0,16.0,8.0,11.0
wqPb3e91viQk,garden_tools,250.0,20.0,20.0,20.0
t4dM6IY175ru,toys,100.0,20.0,3.0,11.0
ZZFvBfRz2Ue0,toys,300.0,16.0,2.0,20.0
mOlbd2WF5juC,toys,450.0,16.0,3.0,15.0
NrZZCJrKrRse,toys,5400.0,42.0,21.0,36.0
fULwGLx2Lf0Z,toys,200.0,19.0,5.0,11.0
R28SVGUwrf8e,toys,250.0,16.0,2.0,11.0
66gGUaxXy0Ae,toys,500.0,20.0,35.0,35.0
9quc2BN29GjP,toys,750.0,20.0,20.0,20.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0
PRFvDMmPWrcJ,toys,2450.0,35.0,27.0,29.0
9WD8qDW1LAef,toys,450.0,16.0,16.0,11.0
JiF6nhH1ZTld,computers_accessories,200.0,16.0,23.0,19.0
S6FaACn7N6Xk,toys,3250.0,35.0,23.0,21.0
LOz5lemVcDAM,toys,700.0,16.0,16.0,15.0
x35qGmyX8GzZ,toys,600.0,28.0,4.0,37.0
lBecC4eOBTH9,toys,300.0,16.0,22.0,11.0
Kqgfn2UCqWA7,toys,10225.0,19.0,11.0,11.0
HDq02GU8zCWs,toys,3008.0,32.0,45.0,32.0
dW6bwF1msrmZ,toys,1150.0,35.0,25.0,25.0
sKDQIrIZ5NXu,toys,200.0,30.0,5.0,16.0
a4uIXfwfBhWg,telephony,200.0,22.0,8.0,15.0
Qng9euaMfARN,toys,9450.0,38.0,7.0,26.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
lVt0u6P6TuG6,toys,850.0,30.0,25.0,30.0
Fqjwdpdt04ev,computers_accessories,250.0,41.0,2.0,29.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
VkMBucgDoCek,electronics,125.0,21.0,13.0,18.0
ZvqpPIcpiYHc,toys,922.0,30.0,15.0,17.0
E5K7FsEqt2uD,toys,6850.0,59.0,22.0,37.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
1E5S9ag3U6in,toys,2100.0,20.0,50.0,40.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
JC4uSdAmksYE,toys,400.0,38.0,22.0,15.0
IkgGn9HxKC7r,toys,550.0,21.0,12.0,20.0
mSoYiDS0XQgY,toys,2200.0,16.0,32.0,11.0
jupdWCBhk9Yy,toys,300.0,17.0,4.0,12.0
PaJ3J6bDKmKp,toys,200.0,16.0,2.0,20.0
qeL3E0IxNO1b,toys,200.0,22.0,14.0,17.0
cmBWbGGPW0HH,computers_accessories,700.0,31.0,13.0,11.0
QlLFbAoKvvfE,toys,100.0,16.0,5.0,11.0
iRjxfQWKSoLu,toys,433.0,19.0,14.0,15.0
vCrgo7GS8qa9,toys,1000.0,24.0,5.0,17.0
jupdWCBhk9Yy,toys,300.0,17.0,4.0,12.0
vpWGpCkvLTdV,costruction_tools_garden,2250.0,33.0,33.0,20.0
4xupTEMXxGZU,toys,100.0,17.0,6.0,11.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
em7O3NGp3NVz,telephony,150.0,19.0,3.0,20.0
2uCCndOSelev,toys,500.0,25.0,9.0,18.0
Soy0cC4ICfso,telephony,300.0,20.0,30.0,20.0
FkrbFsVhfeOO,toys,2350.0,16.0,40.0,16.0
xKQ3tHyNDoBK,toys,100.0,16.0,3.0,13.0
vDqw4bgXJXEZ,toys,605.0,16.0,14.0,16.0
IkgGn9HxKC7r,toys,550.0,21.0,12.0,20.0
StjDgpCMqWyJ,toys,550.0,28.0,19.0,25.0
YVSyRfnKrjcN,toys,75.0,16.0,10.0,11.0
89oT9Pz9eQaA,toys,150.0,16.0,13.0,14.0
4LabI5yClhCb,toys,1950.0,60.0,15.0,15.0
GOqpmACEfJNJ,toys,675.0,21.0,13.0,16.0
Ud61vZUjOqig,electronics,340.0,33.0,14.0,17.0
ezFgSgFLGzVz,telephony,300.0,17.0,4.0,12.0
KgLT95bfLnGb,telephony,350.0,20.0,16.0,20.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
GSFI9V0OJNpx,toys,150.0,16.0,4.0,13.0
STvQB2usZZgL,musical_instruments,289.0,37.0,12.0,13.0
jhpvWtvS6Gzh,toys,850.0,16.0,11.0,37.0
