order_id,payment_sequential,payment_type,payment_installments,payment_value
FJe5gIYnoFja,1,credit_card,2,732.85
Ybiv045KDSC1,1,wallet,1,147.23
BIxAjQgWbXxL,1,voucher,1,117.67
OfGA4fhkZRPH,1,credit_card,6,200.74
4nZhlkVC4iGv,1,credit_card,1,97.08
qG1sBphhjagW,1,credit_card,1,131.43
K34Y3nVwt4oa,1,credit_card,1,89.67
yHdF9kXSZx7U,1,credit_card,2,0.99
YPxdkeRiHYEf,1,credit_card,4,200.16
MhD9qfWoFjrY,1,credit_card,1,1806.68
K6BzdGAMAZYt,1,credit_card,5,223.76
NUsmpz2k3KVT,1,credit_card,1,138.65
RIlWyWMyZk04,1,wallet,1,118.68
yqCEfD8GvirZ,1,credit_card,10,163.16
NDOmf4smRVzq,1,credit_card,8,130.38
QlJaDVJVYunt,1,credit_card,5,541.97
SHL9hCTDbqPN,1,credit_card,1,679.68
wrqpMrgvAG8U,1,wallet,1,329.76
xlOpslRQajFA,1,wallet,1,96.08
VASY0vqDjm60,1,credit_card,1,339.8
p6VFquz8CN2O,1,credit_card,4,144.95
MeHFBubtpeE9,3,voucher,1,274.01
4h8aA0OvP5E5,1,wallet,1,61.1
tdBgjHsfgclq,1,credit_card,1,343.87
EibPHWKrosOm,1,credit_card,7,80.68
3H2Wt6ZcxasR,1,credit_card,2,279.54
PsvAhsEFpJaI,1,credit_card,2,676.92
SqBBPq0nqXA9,1,credit_card,6,229.14
WDpqb3rdQaPs,1,credit_card,3,477.98
pTdkAam1CY8M,1,credit_card,1,415.76
OFHXayzbmEUW,1,credit_card,3,95.48
jGxd2ITUJc8J,1,credit_card,1,68.24
vtvl1ZkclA7f,1,credit_card,3,315.77
McWxGnHbSDBr,1,credit_card,9,82.94
CEBfWj9WMLVr,1,credit_card,2,10.89
jOU7XLJNJ2Ke,1,credit_card,1,184.38
DLw8KWX4APqe,1,credit_card,18,150.54
y6YeTUAHIffh,1,credit_card,8,29.59
e58bs7x50zI6,1,credit_card,1,44.35
fnLiI7p757GE,1,credit_card,1,156.74
Hst7sirpaLpG,1,credit_card,1,378.38
lrLbFObUwlja,1,wallet,1,472.02
zYV0BvUOIGwJ,1,credit_card,1,255.6
FelmPIA1Y2F0,1,wallet,1,66.21
BloydxujldRO,1,wallet,1,254.58
jSMMSAbsOKdY,1,credit_card,8,61.58
ueoY2Va1D3St,1,credit_card,1,64.57
XVva9ntwLNYJ,1,wallet,1,118.79
EKYZhQxwUqNn,1,credit_card,4,114.02
B2bFTbB9SqzB,1,wallet,1,82.64
cQIztge3IVn4,1,wallet,1,54.29
BKGTCKcNTLpu,1,wallet,1,144.95
5ua244PshG2T,2,voucher,1,145.48
a1EQCYeQ2NCu,1,credit_card,1,437.48
ViFPerzKyBbg,1,credit_card,7,79.23
DGGeuJvW92dn,1,wallet,1,253.08
bL3bzsmlUnUg,1,credit_card,4,2073.25
0XZHihmk9xGc,1,credit_card,1,121.2
YGrBOhdt12lf,1,wallet,1,194.27
J1xevIXV0u7P,1,credit_card,1,1319.32
l3nnO5IZEXKZ,1,credit_card,1,200.86
4bkEWpqQro59,1,credit_card,2,220.37
zsk5HA5a0lJE,1,credit_card,3,209.08
77gOK4Eaj3yY,1,credit_card,5,313.93
61qfGacgyHsR,1,wallet,1,220.63
KZtmwDIH2JLE,1,credit_card,2,279.15
sTjJqwYgSbjq,1,credit_card,4,501.92
Qfn3VmDzzRla,1,wallet,1,235.95
fuVr9whWhuta,1,credit_card,3,280.8
LHBG79kx42FE,1,wallet,1,253.38
Pjjxvq8YOgar,1,credit_card,3,11.04
orkG1EpWFLuU,1,credit_card,3,57.34
QXFjCJFrjvhc,1,credit_card,12,695.59
ulBOEYp3DOR0,1,credit_card,2,137.6
iStsW7m9X1G4,1,credit_card,8,79.05
RmhOhcvevtfi,1,wallet,1,148.99
khYGrjLF5Joc,1,credit_card,2,471.03
dNWRx9g72d8v,1,credit_card,5,105.15
dUpFHhOpkR7X,1,wallet,1,223.93
KxjnI7nMVdLE,1,credit_card,10,129.76
6x9EL1RziQuO,1,wallet,1,209.81
bnhBeB2rbNyn,1,credit_card,1,477.71
FhBoYPyuNDRt,1,credit_card,1,212.24
qlLBBXS55Gkd,1,credit_card,1,190.68
9jB9wQsej2Ty,1,wallet,1,172.14
OAXaoKzxDrLk,1,credit_card,3,173.2
O1PHba9Wo7VK,1,wallet,1,368.7
5DqBm1wA6bNt,1,credit_card,4,136.24
rls94aD7oq28,3,voucher,1,150.62
BGtbuTd01B1U,1,credit_card,4,277.25
oyVuD1qzN1Uy,1,wallet,1,135.13
Ie0UVhgJ6LV2,1,wallet,1,472.59
g6LSNDzmFJUd,3,voucher,1,145.48
el4yRgc0Fcrk,1,credit_card,1,66.89
YFFclTVoIZKy,1,credit_card,1,786.5
xwNdGHn4oIRY,1,credit_card,5,56.35
sBVeF9cvlN8E,2,credit_card,1,77.07
q22LYMjDVwgs,1,credit_card,7,196.9
26FK0oUGcupA,1,wallet,1,46.21
B9FmB4wm0Ncf,1,wallet,1,48.85
Z5zaqdExnv8V,1,credit_card,1,186.6
nGLtR4U2y6H0,2,voucher,1,47.56
DuCtgdtpJat2,1,wallet,1,2028.75
JqnCIEoJPFVi,1,credit_card,1,98.43
ANB3bWN3j6i3,1,wallet,1,172.92
VpuBo2Zc9URu,1,credit_card,4,74.02
kUmH6hhFbiKI,1,credit_card,1,514.98
xLv2ELJJLnK2,1,credit_card,1,647.77
dfLb56FJ6rja,1,credit_card,1,70.18
cC4UL4oVzYFi,1,credit_card,1,33.88
TeBxgpAApoeO,1,wallet,1,77.01
jp9UTBq0zKPi,1,credit_card,4,912.55
F48SDJjwQeJn,1,credit_card,1,96.79
Dvcc97jHFHlg,1,credit_card,4,84.49
eKwt60ByRBN1,1,wallet,1,36.1
IYAVTcrSbDG1,1,credit_card,3,221.84
vW7WtA6cGKQj,1,credit_card,3,4.9
ZJM9UcOXu6UA,1,wallet,1,327.29
Ebfv5mjZBKyA,1,credit_card,10,216.6
BpbhhETvBhNI,1,credit_card,2,328.06
83p5S3j6qwqc,1,credit_card,1,69.55
yUsvg1bL5PiD,1,credit_card,10,45.55
3VCAUnOtX8Ik,1,credit_card,2,108.82
jbVuHLMfTYdl,1,credit_card,10,559.85
Opd4UffRLaYc,1,credit_card,1,177.54
Jhsx07gy6Y88,1,credit_card,1,320.69
5EtKRrSvGLl4,1,credit_card,3,78.95
sHnRk2SKPSTO,1,credit_card,2,1.03
4Bk91v2kowZm,1,credit_card,5,171.55
4K7S7SGGYZ7F,1,credit_card,2,29.87
bed9PoT58TmN,1,credit_card,2,37.9
OnwGGuJIGcME,1,credit_card,10,1101.83
IMPbaXmCTf0W,1,credit_card,1,66.95
AAnAeRDrIFK8,1,credit_card,3,519.48
qkRflBqyDzhE,1,credit_card,1,215.74
Je98vuF5sOlv,1,credit_card,8,87.16
widbjSFJIQlJ,1,wallet,1,151.14
qOiR6Rt05Flb,1,credit_card,1,204.59
lubHyAGpMMkI,1,wallet,1,563.17
J6H4YP9kHM0s,1,credit_card,6,115.78
kpTF4QICtMqH,1,credit_card,3,346.81
fWFC4suvdsDp,1,credit_card,1,102.57
3vAd9dIejDs4,1,credit_card,1,35.27
Nl5BkCJF5UbT,1,wallet,1,81.48
SDSUph8712tc,1,credit_card,1,217.6
rJsnVjmnK0CE,1,wallet,1,352.64
8Du4bJD9tAzn,1,credit_card,1,907.8
P67FIijcS1TT,1,credit_card,1,149.33
ASYcLmyLuWR4,3,voucher,1,33.48
wkyNlJov5jIh,1,wallet,1,1043.51
WMB1HRu5ODKM,1,wallet,1,5.78
r2BLwnibwdVR,1,credit_card,5,122.36
9TmXjEw7mPP8,1,credit_card,1,155.79
UG0Jy7Tvx6Pt,1,credit_card,1,138.28
Ckwc8eo7HVkt,1,credit_card,1,57.42
WLRNYN0EPD4Z,1,credit_card,3,1628.6
h428HTnouPtA,1,credit_card,2,20.58
HqKoWHBQzdtn,1,voucher,1,624.9
faqb4pcc0wja,1,wallet,1,300.11
5t5iITr3AGA7,1,credit_card,5,74.66
dD1CcytqA1KN,1,credit_card,4,13.89
3AJ3FzdL0xg1,1,credit_card,1,188.77
iLpEVJ7lCfFG,1,wallet,1,54.37
atiiam0TsmFn,1,credit_card,1,256.24
zWccnth7v4k8,1,wallet,1,33.97
3A20rAoxZ4NC,1,credit_card,3,424.0
hdCMReLobVs7,1,wallet,1,420.47
QmyIRZxu4LUA,1,credit_card,3,245.54
ibTuFGvyq5ZU,1,credit_card,6,559.85
49JxkRNAjaxD,1,credit_card,2,295.45
AmYjVGnuym2i,1,credit_card,1,33.34
0p8c7fwgf0KV,1,credit_card,2,214.77
LDGpIkhYm9ki,1,credit_card,3,303.19
WWfWBv6ONiz5,1,credit_card,2,60.46
VDyHOq7jZN9X,1,wallet,1,206.44
ZQYgCZCGI4Tc,1,voucher,1,63.2
cShJFn6KIcUH,1,credit_card,2,11.6
z5EaV34VCHm6,1,credit_card,2,129.1
9EpleeGInNr0,1,wallet,1,147.94
Lbmi7JclvKnA,2,voucher,1,78.47
7kEYuu507ckm,1,wallet,1,376.4
g9LlcNhUribg,1,credit_card,1,607.98
voPsbpPeaBaM,1,credit_card,1,159.68
CYKBKFpklDLq,1,credit_card,1,646.6
l1gEBMMGHeXy,1,credit_card,5,201.33
kNh5hlz5rUYm,1,credit_card,5,237.59
bippQI68VTTV,1,wallet,1,456.33
PsuubekwHjRV,1,credit_card,4,320.53
pkwoYKclnRJd,1,credit_card,1,108.14
0wQspOszPZ4k,1,credit_card,8,210.47
8om2wlOVcKlC,1,credit_card,10,97.79
K6jbhyoC4GMK,1,credit_card,3,214.46
uZqMr3IuTWXh,1,wallet,1,85.5
bswP156w8Btj,1,credit_card,5,221.78
jRZZt2UUNJHI,1,credit_card,8,51.87
CFrD3F6qOeRx,1,credit_card,10,268.88
k2m9XY9hrU25,1,credit_card,3,1325.44
Fy9UCSfixmJc,1,voucher,1,258.55
24yNjfX16U5p,1,credit_card,5,237.59
JXauviUt2vMI,1,credit_card,7,52.42
xVB456sNzX7b,1,credit_card,1,297.32
fM4268QCzRXU,1,credit_card,3,135.87
UMyCY2hJvK1D,1,credit_card,8,1.76
flbKcF95SIzD,1,credit_card,3,110.67
e5m70vZuIf0J,1,wallet,1,261.35
I5aD8C2uDrU3,1,wallet,1,5.48
hoMwUqOLDOwS,1,credit_card,5,41.17
Y6hDxOhJW2Q1,1,credit_card,1,111.85
glAPfe0Xnh9U,1,credit_card,1,92.89
Bw8MFI333Z74,1,wallet,1,6.74
0GBsPqHliiTj,1,credit_card,4,157.77
pSPulcJzB0qP,1,credit_card,1,273.32
Br0wHkDHY1jT,1,debit_card,1,109.84
clvsMMETiUG9,1,credit_card,1,48.28
0HIaaU62rJ7W,1,credit_card,3,131.78
I7Q2mL3ToUtF,1,wallet,1,432.18
OtqW1Au9BC6a,1,wallet,1,66.99
jUzjBYlBHZzT,1,credit_card,2,376.76
dbLUpOaRCl61,1,credit_card,1,444.1
FHmZEeIwQh2o,1,credit_card,6,131.09
bNNXvqVCuZ6s,1,credit_card,3,144.56
XFRVz1m2T8xy,1,credit_card,1,155.6
0kUqhFYBVBVu,1,credit_card,10,116.56
RhEBIiRoTnsh,1,wallet,1,207.23
F3oMr493JRm9,1,credit_card,1,44.56
2R3jwmPld0dY,1,credit_card,1,1837.16
ZuxC3VaVsGdX,1,credit_card,4,125.78
z4fN9AYXTjMA,1,credit_card,1,303.07
oOyphXwUIqlI,1,wallet,1,656.81
uebB4T2Gvf35,1,wallet,1,63.24
jTx5Lrkhy9c5,1,credit_card,7,108.76
oCKmZSjPhbej,1,credit_card,3,235.5
2AVV95fZbmaF,1,credit_card,4,109.02
1nS0Ne1zkaLe,1,credit_card,1,11.44
GTo18JPUrCKS,1,credit_card,1,362.56
5OMyWiBTobn4,1,credit_card,4,151.94
W1UuYhiCcaJF,1,wallet,1,47.01
1KkQfMxCwaQL,1,wallet,1,118.48
BWINICZnLcyR,1,wallet,1,28.74
1LiiHysB0tWF,1,credit_card,1,48.61
JsYLFtN0LAN5,1,credit_card,8,51.9
E6TL4vMQvdTP,1,credit_card,2,145.1
JbQY60mpnBQS,1,wallet,1,86.57
6K8rwiYRquOn,1,wallet,1,556.24
Nt9Zmx0U9Jyp,1,credit_card,8,156.95
ET8Y2godzD3d,1,wallet,1,65.77
z4x3rT5wPbxl,1,credit_card,3,864.6
dqLnMBRJsufG,1,credit_card,3,184.43
UVoAX46oITec,2,voucher,1,1843.85
b5b04dBoClx2,1,credit_card,6,96.71
VgsoCHTiVdpm,1,credit_card,4,271.54
WcY69OnNpFcu,1,credit_card,3,286.55
so4hswsJM9vE,1,wallet,1,274.9
mCc6xlaPDYxe,1,credit_card,1,87.52
OpLquvripzVW,1,credit_card,7,46.96
6Kb861rJe7VO,1,wallet,1,41.17
lYPhkTrRKs3E,1,wallet,1,1418.86
wVLWbVVA06x3,1,credit_card,15,89.01
T4tPVoPyVqul,1,credit_card,8,500.17
1XBGISsqWwuU,1,wallet,1,53.22
YZRGr7RPlJFX,1,debit_card,1,158.58
7UTeuFgfVFVf,1,credit_card,2,132.22
fY2l2jM16jsD,1,credit_card,4,53.16
52bkL9pqvzOH,1,wallet,1,1.83
BHLlVUr5jU4p,1,credit_card,2,155.77
Utvb3m39Fe2G,1,wallet,1,164.33
DTxS8JtRZ2KK,1,credit_card,8,654.82
opGUOXNiuo1T,1,credit_card,5,154.06
IqETzlgvFH7D,1,credit_card,2,20.58
9kAtDXhGr38X,1,credit_card,10,23.33
QI8W5EFYWlQm,1,credit_card,6,33.18
n2te0x4WHbxj,1,credit_card,3,41.6
ubNWUbfwHakZ,1,credit_card,10,237.77
qrosqSf2X1KU,1,credit_card,1,354.98
4AIXQheNPcjx,1,credit_card,12,321.41
nmwpqV2JLQxk,1,wallet,1,1843.85
YQWNoCX9p8mg,1,credit_card,1,30.54
OsaDHyP0vZ22,1,credit_card,2,32.95
u7YICWCQ3kXf,1,credit_card,8,38.87
tUBPup6GnQD4,1,voucher,1,37.52
Nt537C1eoMAl,1,credit_card,1,267.45
CLpAMmIPj6bu,1,credit_card,4,83.06
DcfZgo9v6iT5,1,credit_card,2,318.82
ZdOYB30HIThy,1,wallet,1,415.43
9bFnJZ1AuRG0,1,credit_card,1,230.15
fAw3fFHYG9ej,1,credit_card,1,3.72
Bbb8744z5iTt,1,wallet,1,553.88
qsszazTclDgL,1,credit_card,6,29.09
XvttKY5tdkWn,1,wallet,1,243.82
xN3rzkC9h59D,1,credit_card,1,97.57
ts6eUH8OqT7y,4,voucher,1,33.48
4N6DruO4t0jm,1,credit_card,7,173.71
Ols4Bzcw3IoD,1,credit_card,1,880.8
DZzC5KZYGxkG,1,credit_card,1,90.79
fiJTa84zzqhT,1,credit_card,1,372.07
kpD3qo3ihOwU,1,credit_card,6,108.76
a3iGLHn8bSuG,1,credit_card,4,277.0
gcfe4szKQwUR,1,wallet,1,126.3
qM9zCfgRuCVK,1,credit_card,2,336.46
40zdGluxd8Ec,1,credit_card,1,144.39
Jd9UP6fzpm70,2,credit_card,2,424.04
HozDt5GEMv7E,1,credit_card,1,1.18
NGmigdjKTMkQ,1,voucher,1,26.79
cX10cR7yXu3K,1,credit_card,2,159.57
r2f3qS2i26Pv,1,credit_card,3,350.0
hXkyNOqBAZxO,1,credit_card,1,907.8
M3DBm4w3DBAQ,1,wallet,1,341.4
W6TmwIfl8TID,1,credit_card,2,1137.11
iGeDPivLzbz3,1,credit_card,1,187.06
jEU2D9n77A0S,1,credit_card,1,126.81
ELWc9IezQTNP,1,credit_card,10,102.8
TNKtxuzdVVnA,1,voucher,1,5.08
EDuGIdTWU5XK,1,credit_card,1,183.56
2PZg5bJCyull,1,credit_card,1,95.12
FLODadzbhFSG,1,credit_card,2,46.41
aFqkwuBuSoPe,1,credit_card,4,146.13
hy3nNXyQ9TIg,1,credit_card,3,57.99
FEZDtzKHimy0,1,credit_card,7,199.41
YTGPIeIOXbwv,1,credit_card,1,721.74
Lu9aXDRXvaJ1,1,credit_card,1,102.12
d0ztImOTwIEp,1,credit_card,1,26.84
JHskk8RxJONR,1,credit_card,2,142.79
65fNRNjnTX1R,1,credit_card,4,13.39
BzxcrrVxIZX5,1,credit_card,2,414.11
oA546nwvsvv9,1,wallet,1,211.49
XZhr45uHMNch,1,credit_card,3,226.27
86SlGimTOh1j,1,wallet,1,357.74
LFCS7dytuncq,1,credit_card,2,149.72
AtEVpTSxB4n7,1,credit_card,1,658.3
CjsOAUGIg657,1,credit_card,1,26.95
TJgRf6qCXfWb,1,credit_card,10,79.96
DT0ZkuZh8oFZ,1,wallet,1,123.28
BxJE8StJIC56,2,voucher,1,145.48
JL7Fzk1UVQQX,1,wallet,1,257.25
Jz1pIaRmLX9j,1,credit_card,2,279.08
WksZLNsVZr33,1,credit_card,6,102.54
JoUXAZMPkEyL,1,wallet,1,96.92
CBenF7xSIUzM,1,credit_card,1,158.96
WVYRFtebPq5F,1,credit_card,1,109.69
Ah1oo43KzTbG,1,credit_card,2,87.97
eq73P3fZvdYO,1,credit_card,8,163.96
2Fpb5orsUGfs,1,credit_card,10,124.69
ixWk4yEzDZk8,1,credit_card,1,1110.59
2dmzvdWD0nfw,1,wallet,1,299.76
2a2eplmkZ628,1,credit_card,7,291.5
48x27ic5ayxV,1,wallet,1,278.46
CDcTRKSJna3R,1,wallet,1,182.42
xq0QBO9wKZvC,1,wallet,1,665.7
FsMHLqOtaRA8,1,credit_card,3,31.61
Vkxyyk492pjW,1,credit_card,3,376.76
OtNggVyHErZQ,1,credit_card,1,214.15
hxTarpskDg3j,1,wallet,1,258.98
f0O0YdEuTUSE,1,wallet,1,638.08
xwKQIyBXSrKm,1,credit_card,1,53.8
z3mJszfQlWla,1,credit_card,1,1055.92
nzjSRZi799cx,1,credit_card,2,155.0
s0tY2HmTNxX4,1,wallet,1,166.62
YpGokFsw5See,1,credit_card,1,11.07
kJRHAjQmhLET,1,credit_card,1,222.7
itLRIBgHXz3z,1,credit_card,4,59.55
gbjfkFoe386e,1,credit_card,1,27.38
vuOsXVMUKtcb,1,credit_card,5,69.95
imUK2AeIrt8I,1,wallet,1,144.21
XP5PemXGwgeW,1,credit_card,5,630.06
qSP7lj1Cifo2,1,credit_card,1,141.06
hZJXCvfZr1Nn,1,wallet,1,99.99
NVfnzCBCp8VA,1,credit_card,1,173.71
YFi07GiXlwxi,2,voucher,1,1843.85
mn8S28DYWt5x,1,credit_card,2,221.84
K6DkhAZ3reEJ,1,credit_card,1,135.13
rhJQ6LXGSdJR,1,credit_card,8,166.6
uEvbo44r52hh,1,credit_card,6,31.98
XMKJwL7t6NQA,1,credit_card,4,125.78
KXRdTXdtNsMQ,1,credit_card,2,88.91
ezW6ZYyp2mSJ,1,credit_card,6,313.1
ciTWAFiUQI51,1,wallet,1,967.67
vb5kDIWFMr8E,1,credit_card,3,237.63
bWevC6Z06OVD,1,credit_card,3,62.78
hw4saPkC0xNt,1,wallet,1,1628.6
fEeoXalkqQCZ,1,credit_card,1,481.07
HbZGZUFCrgm7,1,wallet,1,52.19
q79pcDXN2DdD,1,credit_card,2,271.58
smOQ3NXI8M5c,1,credit_card,3,403.95
0OCUbsOjZJoF,1,wallet,1,371.14
qDCpclkYDaYO,1,wallet,1,139.17
5NgtLYKgq1qZ,1,credit_card,2,20.58
CWeugcrcrr1Y,1,credit_card,2,56.34
XGZ4iN94cweJ,1,credit_card,6,53.31
1omIILafb5Vq,1,credit_card,8,220.89
iwjELdIWIPY3,1,credit_card,1,332.33
obYFHQM1wf75,1,credit_card,2,82.42
JTOhrN5ELC51,1,voucher,1,406.58
K87I5sPjQLTZ,1,credit_card,1,471.6
K0havw6g0nIr,1,credit_card,3,329.87
RLeoQM3oK719,1,credit_card,6,169.6
2HDoCFRFCd1U,1,wallet,1,199.08
rZptnNJ1tE7u,1,credit_card,1,278.43
2tUt19UUQ9aW,1,credit_card,2,413.75
kWPVte1p6w7K,1,credit_card,1,269.12
Ke3fHTiJNL6V,1,credit_card,1,221.84
jvJH2YVJJiIa,1,credit_card,2,675.77
4x2J1Oi3oZjJ,1,credit_card,3,138.5
OvXXkydKo3D8,1,debit_card,1,55.88
4AGFr3AiJ2yx,1,credit_card,6,79.54
M9LF5wuvSJvq,1,credit_card,1,77.44
AB73UgRS5nLt,1,wallet,1,162.04
cTvjtOUsK2YG,1,credit_card,1,41.17
76TxSteqMPQk,3,voucher,1,217.04
lAxhH9iEvhN1,1,credit_card,2,142.79
ZnLRfamIPPl1,1,credit_card,8,228.65
2EWZ0Rls9cGd,1,credit_card,4,68.47
2vX0N5JVxySo,1,credit_card,1,155.14
jdT4EVDwPs99,1,credit_card,3,66.39
ypdsJWqN9UOO,1,credit_card,2,300.83
mqgY8jHU99nT,1,wallet,1,395.77
P2OCwBEbNr6M,1,credit_card,3,135.2
UT4lUrh7eC1l,1,wallet,1,464.87
adGL922bTwG2,2,voucher,1,141.41
DLPpTfbd6fPE,1,credit_card,5,34.03
zpbXGPX9ntLt,1,credit_card,10,188.91
5Ijp9QcccdYT,2,voucher,1,85.59
2IuWy3wRn3gC,1,wallet,1,648.82
XBix9399K3mL,1,credit_card,1,56.98
vCP6OGK9pKsw,1,credit_card,1,119.34
IjXFhMhyYAWW,1,credit_card,3,19.18
Jwa52PopiiDR,1,credit_card,2,258.91
EnCGtEcbbwm0,1,wallet,1,302.54
1QTgAIWVaeso,1,credit_card,2,73.4
a1kRfcpVobyQ,1,wallet,1,812.85
1rVethAkEvWu,1,wallet,1,319.37
ZDK3OCL1J5oT,1,wallet,1,509.2
hJ7eclD7Mj1E,1,wallet,1,184.71
IkjeigTJxRjL,1,credit_card,8,244.95
SsQ9aaOmOH24,1,wallet,1,135.2
pxjSDoRhbpnI,1,credit_card,8,184.96
YR57WQe118WA,1,credit_card,4,12.74
ZC9U5H8WDDjz,1,credit_card,2,321.91
PV55p6Tgqyti,1,wallet,1,819.32
auLqNpaGFTTV,1,credit_card,10,15.37
yUN9A1IU7Har,1,credit_card,1,178.32
rRlnAmdP9F5W,1,wallet,1,60.61
Z1Jzm7GLSQmx,1,credit_card,1,162.8
FQ61rlPru8Hc,1,wallet,1,61.31
Iw1RRLXc0sWe,1,credit_card,1,55.33
CsdgEbZvI1U5,1,credit_card,1,305.65
N4n6enNSDX6l,1,credit_card,8,137.11
Nr1xgUIIommG,1,wallet,1,83.38
Fn1NOcoFUdIc,1,credit_card,1,165.18
2hbZnKEdTCv0,1,wallet,1,135.2
VSC4ZPRqBJeN,1,credit_card,2,155.6
vhm2iKTlUfrL,1,credit_card,1,1293.27
47Ckgt7xeZfE,1,credit_card,2,231.76
NpC9XlYKLswA,1,credit_card,1,414.04
iCtHXiBEnz6x,1,wallet,1,258.58
ETCsFCMMoHm9,1,credit_card,1,5.57
heQwJ4Kcx8rN,1,credit_card,1,2429.68
OLhmSFEW5rBX,1,credit_card,1,76.15
20KA5RwMZxbl,1,credit_card,3,657.05
cqTxrKA90VH7,1,wallet,1,49.29
C96RBn6th4p2,1,credit_card,10,211.92
AcrlWaiHQ6qD,2,voucher,1,1281.12
qQZBW9HB9qWP,1,credit_card,5,333.86
X5YJOv10TgAf,1,debit_card,1,70.45
eAk9g48DVL6J,1,credit_card,1,101.77
URZn7KM8Y6xL,1,credit_card,1,171.74
m1XtvYnbJt37,1,credit_card,1,350.63
MCZ1S9Em0n8m,1,credit_card,2,503.0
Wm6BM7tgNfR0,1,credit_card,1,171.68
QvZiVmAFrBzO,1,credit_card,21,68.5
bteqab5SvF9y,1,wallet,1,373.24
qwhb7OOH0tnu,1,credit_card,7,131.67
6ubEh0bTzEIM,1,credit_card,1,183.78
YLmHg3b7Ylr1,1,credit_card,1,764.92
WhLihjXDYTh3,1,credit_card,1,604.76
UrSl0xnTJ760,1,credit_card,10,452.28
E5K3Q2UWlHQK,2,voucher,1,145.48
XQP5IYP3d4W3,1,wallet,1,224.95
2sPjoRnxW419,1,credit_card,10,293.75
IX2FmADntlOk,1,credit_card,4,145.79
3mnsWe4fkZVc,1,credit_card,5,473.43
d6Fnh1NZCEhI,1,credit_card,3,329.76
mZxw4BQhDuNX,1,wallet,1,147.98
V804O4DJyrPs,1,wallet,1,57.88
aUtclZQEEUfO,1,credit_card,5,646.6
B1xuNVNbFBqC,1,wallet,1,177.87
HUzqk3sMY00o,1,wallet,1,415.43
TqrEaW53MJpK,1,wallet,1,286.42
epOMJg8Pzroy,1,credit_card,5,116.69
ig8Y6NgXj83Z,1,credit_card,1,70.27
mCsoRY3zYUkq,1,credit_card,8,454.66
KEO1hwCCFAbV,1,credit_card,1,153.39
1HRwRoaVDcsL,1,credit_card,8,416.78
ue671N7s2Ekq,1,credit_card,2,61.02
qWDGFwzDwiY9,1,credit_card,3,219.26
bXI70w3bYB43,1,credit_card,5,115.89
aXptnFCuBOH2,1,credit_card,1,255.76
rsR3yl6CuOK5,1,credit_card,2,232.47
9C2fmzrducHL,1,credit_card,1,109.11
fKSGqMiJETDR,1,credit_card,1,107.05
d8pzArDjhM5O,1,credit_card,2,267.38
PDL7ERHwSCFB,1,wallet,1,66.46
nfG4ZlXsPBzN,1,wallet,1,195.95
9YNW8yizaS4A,1,credit_card,1,306.97
CYOWNIU5AuEj,1,credit_card,8,169.5
LO15LsH5dgad,1,wallet,1,332.65
jZyLKXKc1uha,1,wallet,1,300.38
uicL7cwszsvk,1,credit_card,1,119.95
I7WJCA5CgXG4,1,credit_card,1,249.02
mkCSuipSAua0,1,credit_card,5,65.05
mLiI8QzuLIWA,1,credit_card,2,359.43
rl0CoiNYnl9v,1,credit_card,2,76.55
PZgFsZwYSm5s,1,credit_card,1,248.7
OAv6hTD5kY9E,1,credit_card,1,68.99
KVCAC8wdjMt6,1,credit_card,10,500.96
NqVCT5LC59VB,1,credit_card,2,622.64
UlfNrE9JRIZv,1,credit_card,1,58.62
RSXxKUelBt9u,2,voucher,1,428.07
b6FaWVhQOZz2,1,credit_card,6,116.46
PRqwcTFcxKIS,1,credit_card,1,131.43
eFaCrzBB4DOu,1,credit_card,1,386.79
oXO9jeimngqp,1,credit_card,1,64.24
6FUGBul7gTDj,1,credit_card,3,406.65
OFo0VheAjoTV,1,credit_card,3,162.31
gg5vQDE5qD3h,1,credit_card,1,150.46
gsYi9oHbNh8E,1,credit_card,2,135.2
uMMp24VqNHFn,1,wallet,1,65.14
ugpw2USdCiE5,1,wallet,1,412.76
rB2sgPd2kLUn,1,credit_card,1,1600.51
reyyAUpk092F,1,credit_card,3,61.74
5xfUP5LIkBaL,1,credit_card,5,112.7
1TRTUzgFygRc,1,credit_card,1,189.92
CxQA36D6AlWP,1,credit_card,2,266.16
PcrVMdXvfmU4,1,wallet,1,198.09
3pmwjzKkNFVZ,1,credit_card,10,69.31
eEHqaznnD5sN,1,credit_card,5,291.76
CbvSpAtJdKcS,1,credit_card,1,90.79
AbQAUkceyAap,1,credit_card,4,77.45
jxdxkYaqaRLB,1,debit_card,1,48.28
hnLlgDnc7BNI,1,credit_card,2,43.74
k1btD5TWUviA,1,credit_card,1,120.26
zjc5dwn865WN,1,credit_card,10,118.63
lmntodRtwo2N,1,credit_card,2,14.27
l37oyXlEEP7p,1,credit_card,4,164.83
rrhvxTFdeBcw,1,credit_card,1,22.0
SOldZd55iR6F,1,credit_card,1,217.96
GS6Z2LVNZuQt,2,voucher,1,145.48
OkHHMZpfNyyI,1,wallet,1,154.96
kU2JR3UpwiKA,1,credit_card,1,477.71
KOFmHgKrK2tn,1,credit_card,5,335.17
GghYQHoEjJIA,1,credit_card,1,160.64
LiMQOpoHGSgM,1,credit_card,10,286.15
v7awL8lSCPXE,1,credit_card,5,90.26
m4DI45Xv2BIr,1,wallet,1,698.1
