customer_id,Recency,Monetary,CustomerClusterID
IfAAe7X9NCtY,2526,139.32,1
IfSgLpaCzjOi,2636,66.25,2
IfT2j6neF5w1,2285,208.7,1
IfjgPoYGPaFY,2392,151.89,1
Ifmg673nZfrS,2620,39.64,2
IfuS0yP7qNc5,2542,384.7,2
IfwSMbuoagVT,2719,5.5,2
Ig2OOuvgHPO6,2480,709.93,3
Ig7lUKbSV7t7,2650,33.48,2
Ig8044VcEbJp,2582,268.04,2
IgFTw1gGD2PM,2818,46.52,2
IgG025hUfnyS,2425,45.09,1
IgJHtAzSWWDQ,2496,161.8,1
IgKTMgIiO8EK,2302,230.77,1
IgOOwQsmOgVK,2473,657.92,3
IgQVJQqymzgs,2781,568.51,2
IgVuIK8ZenRd,2721,254.91,2
IgWiWIPsjM9f,2365,313.36,1
IgZMhgrvAg0L,2493,45.29,1
IgbRCku1Lqll,2609,160.02,2
IgjOKsUrg2Ho,2659,39.14,2
Igpswqxtv5TH,2787,281.08,2
IgyJvK5gR6SR,2588,456.55,2
Ih9zP1kP3zdw,2426,246.38,1
IhGEYTNdfL4q,2648,156.74,2
IhI6noFW6pr1,2293,170.86,1
IhKpr1lDWcv3,2278,284.06,1
IhVDG82xmbnY,2308,138.43,1
IhamjVlgp64b,2273,305.39,1
IhecNZSgM4E7,2727,6.56,2
IhgqPMe3qVUH,2482,197.8,1
IhjRG4yqS0BR,2276,29.89,1
Ihm23VotSbMs,2735,372.14,2
IhnoLDYX067I,2672,68.06,2
IhpC3II4BK3O,2381,551.49,3
IhqlLw9l9gbB,2442,176.08,1
Ihu0cFdDe2Za,2418,137.8,1
IhxaNyqblZa3,2657,321.58,2
Ii0W8VHzsxsP,2427,793.09,3
Ii6mcQue1k1J,2329,214.13,1
IiAFMaHWdrLG,2299,218.82,1
IiCtpUy2PhFY,2307,47.82,1
IiHicm9YIT24,2530,208.24,2
IiLzYjieSLH8,2425,41.46,1
IiO9JDGlJaLI,2748,158.73,2
IiQcKTcdad2W,2732,232.47,2
IiRJIqFWm2RB,2540,112.06,2
Iigcl6X55cgd,2341,240.58,1
Iijmz7CQ6GdC,2806,161.88,2
IiohHS0mXM5J,2374,142.34,1
IirLNRdsUxR3,2330,33.39,1
IitJk1eUBBwT,2542,1098.62,3
IiwnGmwIP4pu,2291,130.26,1
IizADv0J7YbT,2672,1025.05,3
Ij0xZNMUaSp3,2700,35.36,2
Ij1O396aPUI4,2438,364.58,1
Ij22QfgEUAHQ,2287,427.1,1
Ij6fnaTZy1vC,2393,61.58,1
Ij7Ghzi27hxs,2288,6.58,1
Ij8QCBaxLEe0,2350,1650.18,0
Ij8VV9zTiCyM,2327,309.57,1
IjGoxBvI5x4N,2331,431.15,1
IjQERJ6AeYvx,2348,228.16,1
IjQJGCzoikPY,2500,98.92,1
IjU5oadYtpQN,2371,146.58,1
IjXQZphQJa1G,2503,199.02,1
Ijaa1c9d2piZ,2542,389.0,2
Ijg0aQTMqjfH,2480,202.26,1
Ijp4JGRYjBLN,2717,145.48,2
Ijq1KrekdBs1,2496,65.52,1
Ik4FUGWRyxlI,2539,128.01,2
Ik4OODW5g8Ig,2277,12.0,1
Ik4ZEPYjKar7,2536,94.39,2
Ik8NZD5XmRbI,2719,47.01,2
IkBTLEgu0qCw,2274,1115.48,3
IkGVfuU8DVjH,2425,188.02,1
IkHyC6FnCJAz,2786,167.6,2
IkIirIVO6D2H,2507,82.31,1
IkLvf7tUbD0X,2784,224.17,2
IkXN1WuYuRuS,2314,882.87,3
IkcVcYr8H0v7,2432,134.84,1
IkgJr2rsGS2a,2385,573.78,3
Ikk0I6iRVMEO,2380,80.16,1
IknydD7EUWdR,2439,127.04,1
IkplpYRbyts9,2426,517.76,3
IktPdDew0Bi2,2391,3.07,1
Ikxoxd6X21Ab,2532,90.89,2
Il1uBJKafa4C,2462,646.6,3
Il9i95tDtWWx,2487,375.43,1
IlATKrYiXSep,2715,67.31,2
IlOy7IZRyMyt,2385,163.89,1
IlUOUUlR0t76,2324,240.1,1
IlmxqBQdX2Jd,2805,43.54,2
IloGwCJEPtb7,2370,781.74,3
IlyZx7bL79B5,2721,208.11,2
Im1vTTY86ZUg,2496,253.06,1
Im24tUy4Y1Os,2616,20.65,2
Im9ZqV6mO3fk,2288,137.87,1
ImRC95AUGynY,2725,138.85,2
ImfnNOFP5inh,2589,658.3,3
ImsGcRi7qCLK,2344,69.09,1
In7CjFlinPHg,2466,119.51,1
InCCezcmTIXI,2625,936.52,3
InGQXDdkl4nq,2364,100.77,1
InLLEUzw7ly2,2586,161.67,2
InMs4GvbECVP,2615,139.68,2
InTouHKY9Lyc,2524,255.42,1
InWFUsUqQVQO,2275,1117.99,3
InYlRQRWuKFE,2470,748.24,3
InZRzcWWcz0B,2581,70.62,2
Iniz6Jxh42AH,2444,389.45,1
Injmqjrvh5KL,2701,146.35,2
IntOvE71qtU1,2496,190.25,1
InyHB4zl0Gia,2372,145.48,1
IoBTNday2b99,2460,133.54,1
IoCHgo27TP2j,2428,163.33,1
IoClt11RB8UW,2446,5.4,1
IoF0sOfNfLVo,2760,435.44,2
IoF5Cl66oBOI,2512,235.32,1
IoFzeEat6S82,2271,122.76,1
IoJUqXZ5vpV5,2643,348.92,2
IoJl0KsL90HN,2370,14.01,1
IoJnusr0NdOF,2566,405.42,2
IoKn4WMHqywe,2535,312.42,2
IoNUNHFxhcfJ,2286,229.14,1
IoSFn7qBr7sF,2517,211.75,1
IoUjcAGNwnxx,2589,379.32,2
IoYO8kWrI9Gq,2522,154.45,1
Iofw5LZWQlna,2758,385.0,2
Iok46qFGAyoi,2685,38.91,2
Iom7YD4Yazt5,2397,74.88,1
IonL8ZezeojN,2313,114.81,1
IonnPPWXVQ9E,2280,671.25,3
IoyIOWmNGpXQ,2481,689.93,3
Ip2jcf5SjDBy,2700,1682.92,0
Ip6AVhZfxFab,2755,235.22,2
IpDusvMn7I6Z,2516,260.55,1
IpH6suNeaHr7,2561,283.44,2
IpJ842jgggFO,2397,44.0,1
IpO6gLTEz1nE,2404,196.72,1
IpOLo0NsF02j,2349,59.11,1
IpOl7UUUDiar,2464,138.65,1
IpSRMrBdMeg2,2362,46.2,1
IpWqyVcOA099,2456,42.1,1
IpcFVwlRfFCA,2789,73.37,2
Ipe0Q5tj2oPj,2302,224.09,1
IpebbBc3BLJY,2440,233.46,1
IpjL4APxBCpN,2565,2225.69,0
IpjRzJ7AMhsP,2367,84.36,1
IpsauAB8QhQh,2774,29.94,2
IpumzicrM3tb,2541,56.96,2
IpyWzJCsLJuY,2291,41.34,1
Iq75gi3EK01T,2488,59.73,1
IqCiXjjnUraK,2771,47.55,2
IqCueFvhpxuB,2538,171.16,2
IqMgVI7gP67m,2288,281.89,1
IqR8atB5KEoF,2399,176.09,1
IqRVUqlttV4J,2340,131.52,1
IqTJbOBCYwi2,2675,48.88,2
IqWjKIJEBASg,2305,198.25,1
IqWm8NpPUxfi,2503,34.19,1
IqncdCBzVS5n,2385,96.55,1
Iqu7uxac0yJ9,2459,50.39,1
Ir0aPwIX4pU5,2665,184.69,2
Ir0kpNkzH0bO,2285,122.58,1
Ir1ilVE5Uvhl,2525,329.76,1
Ir2lDknusK2r,2581,51.54,2
IrC2AP9jvvPv,2283,68.92,1
IrFbr8BJnn6c,2454,559.23,3
IrNDjCeRhku7,2742,352.64,2
IrR7vmYrYmyr,2410,878.48,3
IrSyPOlpx9Hb,2271,279.15,1
IrZtH3aq3YOo,2280,15.61,1
IraMYUd2w7sV,2427,84.79,1
IreFWDfAA3r9,2365,147.74,1
IrxLsT133mbQ,2711,93.81,2
Is5oVeC32T19,2666,79.17,2
Is8bcbsghzFZ,2296,46.16,1
IsLLymGh5vV1,2410,318.93,1
IsLimpSnAu96,2482,81.23,1
IsSIehNkBb2P,2430,47.84,1
IsUZbxfSSJ06,2306,628.65,3
IsXyNXEMXSdb,2440,477.98,3
IsbmeIP9EmxJ,2302,172.93,1
Isf4gSRxbxXk,2280,247.41,1
Isgv3cJfmXTz,2542,27.38,2
Isowb244VVUA,2428,349.01,1
IsrMyH9g6WaH,2391,76.35,1
IstDGKoqPcfa,2747,147.41,2
IsyvAGwKSlGD,2470,56.58,1
It0TLPm9XiZO,2294,47.39,1
It1zfq3cLzAC,2323,1225.65,3
ItCmVufw0kTf,2646,343.54,2
ItGtz2vwkiGG,2684,226.58,2
ItIlYDRNgEUH,2497,371.14,1
ItIwrzNCv8HF,2758,148.16,2
ItJ7PHosgGk0,2539,1027.51,3
ItKKJ21Iek46,2540,204.85,2
ItKlQ05Y4svJ,2726,287.4,2
ItR0QBEvva4y,2735,344.74,2
ItSd8KumT95L,2646,123.92,2
ItcmcfdTEuKo,2405,458.58,1
Itcvecqay5ut,2648,139.01,2
ItdOvdDSLZ10,2662,70.28,2
Itkj2no4nlUn,2618,208.77,2
ItmO9UqyaYOw,2359,194.61,1
ItuOzmRMk4bP,2455,646.6,3
Iu0m6IT20WAR,2281,410.78,1
Iu36uULfTwFm,2341,10.04,1
Iu5rHht8M1bY,2957,148.32,2
Iu7Xmh97asPK,2283,148.2,1
Iu8lR7Swvf2I,2623,218.98,2
IuA1FF9m3fGk,2544,108.67,2
IuAvjJB2XK40,2307,202.08,1
IuHQVaEAZ8wh,2708,62.01,2
IuXXY2coQ7mL,2552,240.41,2
IuhKQQJiG2Eu,2677,130.05,2
Iuj10F2PAVhM,2723,43.74,2
IuoIXBUFIZS0,2383,389.12,1
IuvNPQENpYeR,2369,92.81,1
Iv6jKTZo4psI,2534,390.69,2
Iv7dnRpBfato,2835,180.27,2
IvC6Kjw9qfKG,2387,341.08,1
IvH08bhNoOAo,2372,142.72,1
IvNX3xjHXnGN,2838,531.17,2
IvNXh1TJQ6oL,2548,546.65,3
IvUBFPqGjw46,2498,110.28,1
IvWZYTZImkFx,2727,119.36,2
IvaUy5EsomHC,2812,204.62,2
Ivb5DhxbUO53,2538,41.17,2
IvbunCDuV3Zc,2333,478.9,1
Ivrm2jKPxDiR,2326,87.84,1
Ivtp0KMG7fRV,2478,899.99,3
Ivu0QxE1ui9q,2719,144.94,2
IvxiMnGwwn0v,2332,177.32,1
Ivzbt9ICJgL5,2541,58.9,2
Iw97dMznSfCK,2722,145.48,2
IwB7gg9c6YmH,2343,322.68,1
IwGjyu6pIH8T,2287,97.27,1
IwVgBtNV3iCp,2670,1806.68,0
IwWZxlqqsOnv,2491,105.99,1
IwZQvlzfarpa,2544,151.74,2
Iwmpfskc5B2F,2450,151.92,1
IwnnALoDBwz6,2820,273.01,2
Iwo9yeOYclyC,2289,60.33,1
Iwr6eIuZrs6M,2281,200.72,1
IwteWe9u8vQW,2388,128.93,1
Ix5XoeQq4G0D,2510,30.08,1
Ix5vznjRJ1yL,2550,115.08,2
Ix5wLgrk4UK0,2723,249.4,2
IxEYGqycSWvr,2640,168.61,2
IxGGlcfRcRFn,2728,1936.99,0
IxGQOvAHOGoX,2426,50.09,1
IxGfMVzIyy7p,2452,146.33,1
IxTe3o96WgKa,2596,126.72,2
IxVdK29TztDK,2433,36.65,1
IxXuYxxnIMhr,2406,53.89,1
IxcktzCFWBMG,2419,190.57,1
Ixk7IW84ws4P,2427,126.4,1
IxkbfnxD9Ltj,2832,274.9,2
IxpbFSqKbdIM,2297,25.14,1
IxwhfjwT05DF,2741,60.43,2
IxyqsFeNSVv5,2543,358.04,2
Iy1hgDdTkpJg,2730,58.11,2
Iy24isUWzhDi,2304,236.58,1
Iy2OUI4voKRW,2678,1843.85,0
Iy58nPc5SuiX,2529,89.35,2
Iy82dA9g3EkY,2581,199.26,2
IyEXNkHsmljy,2459,89.15,1
IyFFhaYfElOo,2442,1806.68,0
IyJep237aCmC,2834,292.26,2
IyMVywNSpSmr,2666,721.74,3
IyUAWKXNEiqK,2286,219.91,1
IyZ6qqd0y2DW,2665,247.14,2
IyeoUI1P7Nhq,2518,116.37,1
IygquTiLCFLj,2659,54.85,2
IyiHSFoZANpf,2284,296.3,1
Iym4bJeBaX2l,2390,175.48,1
IyoxWq73yMGO,2441,232.81,1
Iyp8a0TsVqaN,2376,494.42,3
IypC8CDkne2c,2580,233.64,2
Iyv8XabLImSU,2369,403.95,1
Iz0TX4XcPX5I,2761,159.66,2
Iz3NM3YMxEen,2813,479.17,2
Iz6Bc5kQEHDa,2557,90.89,2
IzC7FMMX2Cvd,2824,17.78,2
IzDTbCXreoVQ,2507,406.26,3
IzHtMuLqX6vS,2790,108.84,2
IzMNRrj2CtP6,2665,311.0,2
IzPUlXcGMHi7,2417,21.55,1
IzQ5BcB3iNIj,2554,920.59,3
IzQXulaGJEz2,2593,869.16,3
IzbvftkaWvuf,2364,360.81,1
IzfjvaM0uudg,2510,105.6,1
IzivvDJ5aw9F,2279,37.1,1
Izx0xIB38dw9,2309,712.65,3
J0076Or1TqIf,2698,177.06,2
J00ZhdEuvRdG,2599,150.62,2
J01DkO8XiJQU,2752,28.74,2
J0B5h6UC6CFC,2343,261.35,1
J0BVPCOdoYAU,2351,94.43,1
J0FBEJgxvEG4,2305,161.95,1
J0OFXprqFO7k,2543,664.17,3
J0Rokc4671vW,2513,53.8,1
J0SP54AJ9fgq,2535,168.08,2
J0Uizzjn4TCq,2413,11.46,1
J0YKTwi7Th3Y,2458,255.83,1
J0eQ6zKOTBQQ,2416,164.39,1
J0gL2CUFWO4D,2528,149.32,1
J0lpolQfBo0H,2361,270.43,1
J0oGAdzYOMx0,2469,171.55,1
J0rBUvyb8eXV,2722,192.69,2
J0t8Ts1x94xk,2300,93.92,1
J0zPIJ1dPxYu,2563,406.65,2
J12B3ZAghOYC,2742,293.66,2
J1A4cNVoUSJr,2385,254.12,1
J1ICGE4IQ32v,2699,35.8,2
J1JLiuEiLzwW,2495,265.94,1
J1T0cT831B4G,2416,280.84,1
J1WfYCXPmnrm,2434,314.81,1
J1ZMgVIv5TMS,2380,250.26,1
J1g4IRih1iBj,2285,17.72,1
J1hZwyd2I1Ac,2413,11.46,1
J1uPe2RngDOv,2333,459.34,1
J2269WsjeyoP,2616,154.46,2
J26qs27lB8qW,2744,162.35,2
J27BGDlMQDNa,2418,187.89,1
J2C2f2GHzVlM,2629,62.73,2
J2ET2OsYh0fP,2808,227.17,2
J2NyODMgA2tM,2519,400.7,3
J2bElQYq3gEQ,2697,419.44,2
J2mwqQcdF2BA,2463,102.03,1
J31ZhBN4eSac,2398,187.59,1
J38vjpgrYLN4,2398,882.92,3
J39WsFj4TzQt,2580,159.3,2
J3BA9y8rIhuj,2588,515.93,3
J3Ce0F1x1bqG,2287,125.29,1
J3DKF3SbEnrV,2573,94.39,2
J3H2ZYdBJhuo,2636,13.05,2
J3HPuyz3VJ0J,2454,559.23,3
J3NZZwWKzGvx,2690,587.72,2
J3QEnMlWzzRB,2299,59.52,1
J3TvlNO1tRHE,2685,104.09,2
J3U8ZwQTwm0N,2440,374.73,1
J3VqFzEkiQ2q,2273,138.74,1
J3ZOawdYNweH,2557,151.94,2
J3fEvOwZWRte,2420,179.04,1
J3yOouJNxwkL,2426,317.4,1
J3zxEmXVu7CV,2465,126.81,1
J434PMg4rgJx,2406,274.84,1
J4C1FDZC0uN8,2682,55.35,2
J4EXkKdMft80,2673,85.59,2
J4Q5VEDvd5tk,2572,183.56,2
J4QrkHgFgmO3,2453,48.53,1
J4Th9pAilL98,2538,406.65,3
J4duuGkRORVK,2733,967.67,3
J4gGn8NVZqC7,2324,239.01,1
J4jBU59EOYbV,2416,624.56,3
J4jFI32n22cA,2774,1427.04,0
J4x3TAV4PCzQ,2789,106.31,2
J51wOZqehccp,2712,76.97,2
J534NgM03SXi,2485,159.82,1
J54RfEnLWACg,2315,252.03,1
J58hWjz39OD1,2362,39.59,1
J5JfIpvsYPS2,2348,183.43,1
J5Nbrc2MRCYk,2368,211.5,1
J5OCV4RmxEG8,2627,683.57,3
J5OISsVaGEG6,2372,19.97,1
J5UqoiTK7KWr,2348,155.23,1
J5ZoZIIxwX0c,2428,13.6,1
J5cDPdHb0iXf,2733,581.3,2
J5jqvBrdBot9,2706,373.24,2
J5jy9VbPJ1po,2340,273.23,1
J5ptvm7Qn67C,2494,191.95,1
J5qh758zDrWF,2803,198.44,2
J5wXWvcj93Ej,2401,289.61,1
J5yzdjQ9VHn7,2840,85.36,2
J6AeocJrki39,2411,236.82,1
J6AqzH2p3TyM,2650,79.03,2
J6C6xbqxIfFT,2422,180.55,1
J6G8W2dZ1Aez,2328,329.14,1
J6IXVvgfdc1W,2655,118.99,2
J6NPuTO0VDxE,2392,864.6,3
J6OUHNsuf64d,2465,375.0,1
J6cp7CuFGQ6c,2369,59.13,1
J6fQ5EiDurvE,2301,249.39,1
J6iBACSg6wek,2276,294.5,1
J6mfC4HxIRv3,2301,144.46,1
J6od9a20sutu,2791,136.24,2
J6tRyTIrEb7A,2526,198.26,1
J6yUuWJRgmTH,2771,287.77,2
J70VJLQ6TOe3,2795,686.09,2
J74GUb8NMb39,2779,67.61,2
J7BJBnCYj0ks,2284,50.29,1
J7BJUaEQcvbj,2346,54.82,1
J7BkeM14cp1m,2794,284.73,2
J7HarsqX7yNa,2313,294.48,1
J7QOapm41wtM,2343,19.08,1
J7XG3XXtOdWH,2554,163.41,2
J7ml5GTv4FJQ,2837,778.25,2
J7ob4QOGGG2s,2816,146.87,2
J7p7jnBzlS24,2585,207.63,2
J7pGRSHRG6Mw,2731,249.56,2
J7q4gCqg0XvM,2728,243.85,2
J7r8rods0D22,2642,144.49,2
J7whFGtIJXG4,2335,56.23,1
J88JIyCt8VUk,2511,85.42,1
J8JMLMPl4i8A,2300,844.82,3
J8L6hF6HCkb8,2449,81.92,1
J8NdIyFHOFMo,2543,156.99,2
J8P0kslPfZjc,2784,328.35,2
J8QWnVRzlSgz,2448,156.8,1
J8VNZV2WwepI,2490,184.64,1
J8aQI0hAxQGx,2388,758.32,3
J8bxcox3cNZi,2378,355.38,1
J8lSvBmrXWmX,2473,94.39,1
J8n9igQFUJ33,2541,793.27,3
J8tW4m4gmGIs,2352,44.85,1
J98dFzEezCTt,2400,158.31,1
J9EeUeukktni,2365,1843.85,0
J9GFhNJooluB,2739,219.87,2
J9QcahPphpzd,2667,1423.55,0
J9UG7KELh0Au,2371,33.48,1
J9YA8GbgWIia,2320,44.09,1
J9bVOdMSI4Rb,2299,2026.54,0
J9euxTi2nHvn,2302,79.86,1
J9hLCOWLLOzh,2591,343.54,2
J9mdaPuHkWQA,2638,90.89,2
J9pXdzAeeEEH,2474,62.3,1
J9sERtBH3HB0,2640,10.12,2
J9sKwIRxzKiJ,2474,1.78,1
J9vM7NwkZiz6,2443,88.1,1
J9xasc9Uffg6,2669,245.95,2
J9yWGUolO9Kv,2327,93.76,1
J9yeYyEgKNm1,2543,76.49,2
JA5MRpShQ1Dy,2426,305.33,1
JAGx7ZZdoYLW,2752,143.67,2
JAN29xfZyIRD,2393,1300.57,3
JANAbDrNayrF,2518,1006.34,3
JANBbQpxUYmg,2414,134.03,1
JAYEUnF2MvQd,2286,37.8,1
JAnTRLxCkJzP,2422,186.42,1
JAvtwZ3ennS1,2443,138.85,1
JAzkKSiL9VKU,2302,109.31,1
JB1AYUpLf4h4,2496,94.3,1
JB3sGSLflHKv,2366,196.19,1
JB6uzO6F8WTL,2289,0.86,1
JB7Tsjk2vS4g,2385,1185.58,3
JB9LcrLjvuir,2270,45.25,1
JBDh4Bkh6NrD,2471,106.33,1
JBFH1KoT8dZA,2665,112.7,2
JBTWD2b0CZNM,2603,53.51,2
JBVs2Q5dgENP,2659,127.54,2
JBYFgSleI5kV,2537,417.83,3
JBaQd0CqmICl,2369,137.14,1
JBe3hV6DBiy7,2446,9.89,1
JBe5m5V9A8eF,2693,177.87,2
JBi7cxo2fBlU,2553,145.48,2
JBlGiZnRqt7V,2390,109.36,1
JBn7S2IFkerA,2417,108.49,1
JBxsC18Rz38T,2790,213.73,2
JByajjrPBI11,2598,145.48,2
JBzsIzSeYzjB,2604,194.43,2
JCHWZ8AC3rx4,2704,7.15,2
JCHeiLKLfFnV,2389,819.32,3
JCL2A83jYkmi,2616,24.7,2
JCLUcHXHwUvy,2414,13.41,1
JCWyflHVGlV4,2481,321.08,1
JCeQSdnNwXfc,2349,32.48,1
JCikeaaBt2om,2300,37.87,1
JCimksqkf6vS,2547,145.48,2
JD3VkWvsU43Z,2543,308.6,2
JD6TRHoF4UTH,2388,177.54,1
JDAxrYvaHioc,2589,25.99,2
JDMIryNSvtUl,2715,41.17,2
JDQOXKeEjcPU,2723,64.21,2
JDTrmS8zRLBP,2390,73.94,1
JDU4bcZRoqoW,2496,22.23,1
JDUa9MqKGy5R,2291,125.27,1
JDZ1G1UFjWVA,2652,95.34,2
JDgdBFq9zo7V,2441,27.99,1
JDm6CuR2LQdo,2803,3.43,2
JDmcCtNgBdcq,2460,254.22,1
JDpYimeXYL8v,2271,903.04,3
JDrlmjv3BBRg,2700,145.48,2
JDs0C6cDdY2M,2488,59.73,1
JDsFdk2rKwqQ,2647,65.18,2
JDwbYYZoGkBI,2378,177.54,1
JE5dpWegIWWt,2389,196.71,1
JEBZ4dZfpIym,2344,168.07,1
JEL2aKcTte1h,2435,254.94,1
JEL8JpDacl9q,2722,145.48,2
JEP9TRMTwysa,2594,406.58,2
JEW0wWobSaXL,2399,263.61,1
JEel53WlaD3e,2434,189.32,1
JEfMqqwuj52Q,2466,138.65,1
JEwUmS2OXP0B,2787,190.17,2
JEx4bJjNMXZ4,2392,303.27,1
JF5ZlLMHbqrD,2302,259.08,1
JFF3wqoo7hXs,2290,174.59,1
JFFxDiWlV4Gv,2386,1220.72,3
JFMjIkb9NxEx,2419,132.68,1
JFWK0FPpqGdC,2494,143.46,1
JFiG5cAETSAa,2376,718.64,3
JFoPYqgNP7KK,2516,173.71,1
JFs82fs65ykw,2547,367.02,2
JG0QZbnGHpQT,2500,329.47,1
JG3JqwN9WYdN,2705,371.23,2
JG4ciiQAHPIg,2460,187.35,1
JG5fvZXLdPoJ,2804,399.32,2
JG7tosizd5pM,2369,277.96,1
JGL8xBHUTR69,2616,892.16,3
JGLb3nK48rXx,2482,183.56,1
JGLg3zWepK0i,2729,102.67,2
JGTJjtrfn9jn,2759,272.95,2
JGV40A9TPNr0,2380,147.86,1
JGWhtpK1SogK,2390,314.7,1
JGb9zJHv1ESm,2664,301.31,2
JGeGefUSD7mg,2666,163.65,2
JGjp1wV7TRfQ,2477,345.19,1
JGv8EceK8lT7,2616,81.57,2
JGxrUjEhCIup,2742,352.64,2
JH0crp9tcuLo,2616,274.81,2
JH1wQ3aDzety,2709,44.31,2
JH3LanFgxIip,2305,153.31,1
JHF28Epxc7Zy,2725,8.99,2
JHJcKJrjEEMI,2489,93.0,1
JHODP9zxLmPI,2369,116.04,1
JHPdGYMsqVnc,2419,370.1,1
JHXcF00XqZC4,2516,34.55,1
JHZ4uVGfBDh0,2418,16.22,1
JHgYAFs9462l,2358,660.46,3
JHmIIOgYAGxJ,2584,108.91,2
JHojIElXQElM,2563,144.95,2
JHtqSQ9juRwJ,2445,35.78,1
JHvGuwkLDRUv,2634,279.54,2
JIA4EpOGMIrC,2501,622.64,3
JIKHqPwVEDAK,2614,158.25,2
JILhSAerFENL,2286,118.61,1
JINjhWcT6sWp,2477,62.93,1
JIYxUVOMOMhA,2300,409.95,1
JIaCPtL5DJ7r,2632,127.54,2
JIewZD2VxoUi,2365,1.79,1
JIom4pFriYqs,2303,148.19,1
JIyFZTq7Fyzp,2683,214.03,2
JIyK3DFzeZrH,2470,417.83,1
JIyVSoiRsl0s,2368,147.74,1
JJAkqPoazWZ5,2589,63.04,2
JJB5uELy1pYy,2315,222.1,1
JJIYAjPkUJxN,2588,312.7,2
JJXAP4kOneq9,2773,1843.85,0
JJYRhPxxk1m5,2374,36.28,1
JJkUcYl5XV7L,2525,337.42,1
JJnAZBgEhrye,2573,64.53,2
JJoiwRh5FxWN,2452,541.79,3
JJsaPxbkJcUP,2449,270.61,1
JK2wJO6OySwi,2842,152.27,2
JK4RCQj8IVbl,2566,118.51,2
JK7ctkF2YFij,2334,127.79,1
JKKErwJ3Duh6,2761,833.08,3
JKP8wSDUA0WU,2576,620.03,3
JKTcvqUpVfwC,2844,613.25,2
JKVOfU90B8sd,2701,436.92,2
JKWJ7II9ufvc,2354,76.07,1
JKY75ZWSPnoa,2536,196.24,2
JKYUTRX2XK13,2551,214.1,2
JKe2vQ9Qz4Ss,2491,398.74,1
JKevz4HdgPBF,2339,35.15,1
JKvoJD6fVajY,2370,183.3,1
JL0LWxIasV72,2735,721.74,2
JL2s5auANvWS,2788,167.6,2
JLAa2m3uGSHw,2518,125.88,1
JLE21EeTsolQ,2375,258.74,1
JLEaQhZapFTH,2543,177.01,2
JLKGOEG5JxWn,2374,396.03,1
JLNr6ExpkHCU,2487,127.54,1
JLcxXQc4SGaF,2537,764.92,3
JLgXMW4NhSis,2544,268.53,2
JLgzMOB8jVHe,2524,25.95,1
JLjZQGBkdmZv,2408,923.55,3
JLoWtwMMQya7,2730,238.53,2
JLq4G5kSQaq9,2361,62.46,1
JLqgfH98xWYh,2365,177.43,1
JLsk3D5C8jwT,2490,123.97,1
JLsw6jXqbiIo,2748,7.58,2
JLvBc7cVMraC,2732,364.75,2
JLvl2c19vaj9,2369,12.09,1
JLxcZu71OQVN,2806,71.65,2
JLxfteAmBbNu,2420,174.88,1
JLyrXcu7TTEb,2498,59.73,1
JMDeNxs4Hwev,2467,125.67,1
JMDeVOPfXCfE,2587,145.48,2
JMDfXllXLZpe,2337,842.6,3
JMHy7T7N1FZr,2708,133.19,2
JMK3WHhFFXlQ,2347,624.56,3
JMZJD0YmfWgT,2513,150.73,1
JMa1xZd1qUuU,2495,164.35,1
JMe83gRlDQWg,2327,72.68,1
JMeF7knQZudT,2593,183.56,2
JMkhkZKnA4DO,2367,309.5,1
JMsOgLBqRFAL,2446,47.32,1
JNCaayf10x9f,2282,131.52,1
JNGRljS42oEe,2403,480.46,3
JNGikTN4s3Px,2585,46.98,2
JNIFyBIm14Lw,2676,333.51,2
JNShBUkX4rsB,2344,764.92,3
JNVN6wXFN9tQ,2704,675.77,2
JNW2lY7ZMXzI,2787,244.85,2
JNjosQbMmzCj,2524,74.33,1
JNm6f1awnoWw,2543,107.01,2
JNoIO60vIB1F,2534,38.66,2
JNoo3yG3RrY6,2370,26.78,1
JNqmfw85iA7u,2334,112.3,1
JNwZxN5F26XN,2801,138.7,2
JO041eNe8dUg,2443,221.84,1
JO52xDlKKW6e,2341,136.75,1
JO55nyy4tFd8,2525,143.91,1
JO6X7sxhUIAx,2277,76.0,1
JOLJ6jrveIQ7,2532,331.96,2
JOQYlEvhsYqW,2713,334.45,2
JOW3Xa9YpiTm,2694,57.99,2
JOX4XfCEcRGh,2386,149.78,1
JOdT7NtKseLt,2436,146.16,1
JOi5JSQcTJQd,2284,2155.35,0
JOmG9RBWo1c0,2351,214.15,1
JOslLo9sNYsf,2498,233.74,1
JP3IekBBQjRe,2502,269.85,1
JP4dhRtuQ1Bw,2343,75.82,1
JPE2aBQ6Kl8k,2422,152.73,1
JPMCBkyAFOBe,2481,158.96,1
JPMJMmOT6yV6,2490,73.17,1
JPMr9NjOLjsZ,2299,26.75,1
JPMtMAjgPJHk,2422,64.24,1
JPgPTC8Ot4vF,2485,257.5,1
JPjCUFqZlXFa,2445,967.67,3
JPmjplhYNYSh,2445,308.51,1
JPoU0gBZwzWY,2424,368.92,1
JPtiuWU8widn,2532,220.08,2
JQ9bYOlpJ8KS,2565,23.12,2
JQFIOSAKhx5z,2502,65.47,1
JQK9fMYLoon2,2634,818.32,3
JQPwHpeJJJwI,2695,318.14,2
JQSKxE2rUhIb,2453,27.49,1
JQbUGynNn5yG,2670,47.57,2
JQbxyrFTfGj2,2455,217.66,1
