order_id,product_id,seller_id,price,shipping_charges
hSl0BrCSq2eM,fRYVpFQNtMAY,OdnRCxXEzI4n,201.38,75.01
5g9rHvw2M6Cx,XhzyJ4hfXgEc,2gdSv9QVLg3z,26.85,20.67
2QxTMW6WmOEE,v29dUMEgKdIT,nQlmkVGs3xYh,254.0,81.03
6baA0EIeGP5h,6g5uKXbtmFnG,KH9VVC2iPaCb,36.3,19.2
PnxaeNmDyJkS,Cf0ozOaWfJyb,MxsQfJ8V3Wj7,399.2,29.68
Hb1XzoTdIohR,pvXpz7KHumza,tkz7ATeWumZo,124.44,55.92
XVU9GFg87agP,qHVyjPspLLma,nOpV5DDruGvj,68.2,20.9
nC3kZVzoK9Qq,BF1AzZzJAY44,FBGg2AnNbjOH,538.9,115.43
D7aHKWbPKL54,R5rAiyfAYcub,coi9xkdo66JI,231.27,9.16
wMt8W1Q4ryB6,USrWNwdVuUhu,lfRV5qiPQJXi,77.08,47.92
Hu99h2H8CRZS,LUrlhAVErTBC,l1pYW6GBnPMr,475.0,41.41
l1sZJryWfPpK,5EFBA7VYOItK,7OKhjPME8ZK3,261.0,42.02
DeT6TFeedgas,WK1qqPNV6WSk,nOpV5DDruGvj,68.2,70.34
eTT6qAr1CCWV,0MDrmDfK4usF,xSE3KdOwqlZz,42.89,61.32
FBJ4vo81VEYh,ebSxzAVqXEeF,KH9VVC2iPaCb,145.99,70.82
oKhb1XnF0os1,c4pfj133vFuE,YlP5976VHgAM,109.6,32.34
L74pROuS9erh,LpQzUsP3c15V,NlBeA10r2EtC,109.6,34.33
dhK8vP24AFLS,cNqEKGqipO4s,keIZJltcHwUT,107.63,49.36
lABg9Odk3c6G,Orx2i1TCckru,dERhd5Vzg27h,2689.0,32.09
yAwsTl1N55Qd,ACSegY78O2ZU,lbmduirZT5rh,690.0,63.22
d5u0mcJf2ayH,Rz75fa9tKXmp,QgSPgHi2XQs8,213.9,32.34
gfDsnCjjsGHA,MsN3WijLjSsu,vjJ7Vc2lwVIM,43.21,25.25
mQgnkVW97E7c,wEXYeIBMtNpz,7qJpsaaCZOk2,389.89,19.41
RNkCF94iAqAT,ANT4x2GMiSmp,coi9xkdo66JI,156.9,21.19
6C4lcDIOAKfZ,1lycYGcsic2F,l1pYW6GBnPMr,548.35,80.96
gqk4huYgvrvJ,krYOB8SF3dnu,yGbPyLPc8PmT,1899.0,47.55
kHxiGnM8fW0u,c0q5BVvDDPHx,XePbD5Ocm6Yk,263.9,40.26
tknWJdBasViP,h2L3kgHs7Aaa,XePbD5Ocm6Yk,22.3,65.78
QeIeBrxT2Re1,SxshRarIkiHQ,XVnGdJv3Q9Ok,849.5,32.55
d6hfR8Pfwas6,oX8dgtFlR8Vj,T5TAziawiIyq,28.82,90.26
ajxNcYDt3An0,4rXUNQEEAM3G,W94sb8054CmB,399.2,18.92
Rgv2z059fimD,Lfc1JzFGYl7V,OQoNv59tH66h,48.14,56.99
k9P540LsPZIP,rKXoWNJxVSE7,0Mzbc3aACMOQ,71.8,7.5
9PKsZW0jZsh3,GxonUkW4B6wE,JX4iwTS6jjJU,42.89,32.34
xpl0qmhX1FDl,xJZRcvgTFUAg,FcrnIEqLCqVq,104.49,19.6
Ziurs4JVrNKN,i9YvD1AQ34p8,LWDhDrMk55bN,54.87,26.47
5BJLFqYcU0RR,BoOx49qcBvHX,WG2pVERAEzeW,197.7,73.11
DGmVN3yfZglK,CLRwXUuEkQwt,yGbPyLPc8PmT,1899.0,32.34
9apKKQPXghB9,1u6TUiPYiNtZ,gDqh83QnEZD3,109.82,12.28
KxCHxOSgm4gc,JCdfJbT3dMnM,oI8R7WsNWWBc,1591.2,60.46
IqzM4usT5tQu,QCAiaLSyGTa2,zPSCpHFnSfys,124.85,11.75
ooGMIQ7yBE1m,aAsTdEYzIfvv,8cMMpAAFEsxE,129.99,47.55
BiXKBBLxFr82,sWMv7wzPGqkx,J5EHdepUFXiu,335.99,70.39
YtN8vcssfV1V,B8ApGNtE3yg6,HT3zXOtIVE5f,119.5,86.85
t8ynrdzkEas6,D27helji65vm,FcrnIEqLCqVq,359.6,57.11
2fXvpI0ZO9uw,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,85.26
KwndrcrbYWYk,1LC8epYPZ7BV,rFT13UJuGo0Q,10.22,31.47
rrvQoKu2km8A,4k5eX6ajusLk,sHHmuXxVQj7Q,3.5,32.34
upspom8VaAUQ,BmqY5iepeabk,8cMMpAAFEsxE,144.97,34.33
FVyPwV0EkSkd,bJlrTdzo7s1f,vjJ7Vc2lwVIM,148.5,52.56
3axIBn85umg8,sCONCvmO1cEY,0Mzbc3aACMOQ,676.97,49.78
jFtRLZjLuWva,lHH4T4fxv8CF,h5jBMl1c5nuX,182.9,30.66
samsQ2E8AQoi,GjfkBrAS75q4,yGbPyLPc8PmT,106.74,32.34
w7vqXqUTBDnc,Ggd3U51peXoq,8cMMpAAFEsxE,42.89,7.01
bbtbl6Ncf4sv,VRiLASbh451D,l1pYW6GBnPMr,548.35,32.34
ULrguXFtTvjA,zgNYT4oqLV9C,oQyUxx4bRXw9,692.0,36.36
plcqao32RShQ,YVGdkfNeRuG4,csMzjUAJAuAy,142.14,8.43
fldmXkS837DU,tEjoHkDlwfgW,XePbD5Ocm6Yk,455.0,4.24
IbVJ4IhFJafk,a1FpBzopPSp2,QgSPgHi2XQs8,30.4,15.67
nWQ22vkIrGJr,rZ5pT7KeDGN2,coi9xkdo66JI,474.9,20.02
ITLgqcHlrxUw,Y9RZLlJmz7ht,lbmduirZT5rh,18.04,63.92
PGkNlKH2MExL,ICb4opztefdl,WG2pVERAEzeW,45.05,47.85
94luEbFm9sD9,EG4wDSpFyTth,TuPm19CMKvrM,319.29,4.75
Rt1en1SFSrYS,1R15phXqnmH4,YlP5976VHgAM,52.0,79.43
4s16ZqYJibt9,eN9YBTeknqDn,PVpqUXkPBqNh,97.44,2.46
gyakLJqVuPfs,eKz0Cvq5kBgw,Rfeq19yDD0ad,45.05,56.9
hfjAU1OvLQPY,KbN9lsh9uJef,QZGYZHmzukoV,12.02,6.87
5zaR8lvD9JMg,drlI39peM3ze,3KuTukGXgD7C,2899.0,30.66
3cyqmIjrLz5a,WL82xG5c8b6O,nQlmkVGs3xYh,100.0,46.22
8PAqOv71gdGR,pPOVVibrRRzg,yrRN2gKIgYet,111.27,34.33
fl4fK5HLCLZk,QCxhd0K7Mb0y,a2Z36gRD1w1y,103.46,42.63
q5gMqEek62Ww,FgGEyL8Fbb0r,SgeUigb5Vbiv,100.0,14.76
PLFrZIfqtveK,SrKWdeE0EEzs,15ObmEc5xtyV,509.99,61.32
sY7by59uTdtr,jjjTU9AjBTTX,BxFCXjoY4962,167.68,63.59
mfosOkbGfqPD,gyEihtqBXMxA,LRXPBGRrL4rH,36.5,47.55
w5fBFMaN11ej,wIRvInFDV7jJ,ItYhqrkUww7D,95.15,45.83
GTPd96d6KZ7E,s0nPo1ZKox9X,pjP2ZPCbq7R4,37.29,23.05
MqHibT2aQ4rY,5J7az1rwth4i,yGbPyLPc8PmT,1094.04,63.11
pomMI7YqDpmi,XqmdGKRbTetH,lbmduirZT5rh,51.8,18.17
TMszecBAwI6p,BbReu1a8FxLA,QZGYZHmzukoV,127.77,47.55
lEw7Lq0UuL7C,EG4wDSpFyTth,TuPm19CMKvrM,58.1,29.66
vSpBsa9RCuVV,89oT9Pz9eQaA,7OKhjPME8ZK3,24.79,15.41
YwZMW2Jj9m3n,qWVxedIBdFJR,t56mOelTB4wQ,257.6,42.33
Rp2Nt9UD7kod,oX8dgtFlR8Vj,T5TAziawiIyq,849.5,83.75
uMeGjtNXyXhj,ZTm7S8NKiBkV,TuPm19CMKvrM,149.94,20.9
ZoKe2bRMkJp2,ZTm7S8NKiBkV,TuPm19CMKvrM,149.94,47.55
10lwAkq1q3Yq,66Z9t5CicaNE,EvIVtzFQae0n,820.0,8.29
5zGcuuo0waWq,PSwrPpB7Jjuj,V8Stg8HdXCTe,265.9,20.9
jiCKnkz2nH2r,y2GKLhO2kA6a,bNCLRjh6FYNu,125.89,3.23
axRs1nbq0OPe,A1wx4SHxvOxb,NVRO4CVxcrOf,122.5,96.9
Jzx5cUezaDDv,1PJJw6PdKrM0,VMALVQ8WsmKg,584.9,25.8
aIlDB6QWpgPO,rtiHziGBmYUe,q8r1189prXV1,24.62,11.31
iboHiKZybPxA,FoRUZKvZx9tG,K3pf5oeH5BI5,68.1,48.17
30Ip6ciFqjQz,iThtfLUMPXqo,yGbPyLPc8PmT,106.74,29.28
WZ2k4WmpPDAf,mYYGFVCYyUnh,8cMMpAAFEsxE,26.91,38.66
CwtIWrShRQQY,wx37t0nRxCw3,nt1w9AssyxfU,31.46,83.54
124XQGLndZld,cK2D2LzsduSN,mSl3Uylm3hlM,1094.04,4.44
lR05LuxKnLMY,PgG80hNEmozq,2jTASjIU2rIf,56.7,44.22
wK5NJokJLNXS,SQSXRpgyiF9k,2vYpt4cdDFbY,111.27,15.67
zpDWh5V4hraH,pQfo8J7v3UIW,CG5D2JqWFb9a,849.5,42.05
XMocz8jYnzk6,USrWNwdVuUhu,lfRV5qiPQJXi,77.08,47.92
BBOOmq3L8GxJ,RXc6fYkx53cf,2jTASjIU2rIf,692.0,64.55
KAuoA9AWMh5P,IQGBchJm2qnG,8Wa4TXXm4Hcx,198.5,23.6
5Pw56o1JYKoF,icdtCDkjpSZQ,coi9xkdo66JI,538.9,19.65
20WN9S9gs0BX,xrLKlg4o0TSd,v4i9GZGfxgTZ,77.08,120.19
3Xy87csRG4Pg,4GbRhDDFlAxC,YMrGxrx6sgcK,630.0,150.56
ff2mlVpk3abG,lJ5QXXw9k2Iq,RsUgQvBvc24M,300.9,81.01
GjuP08YE6g5Y,jUcJ4gapHBqM,dMvfk1IQQJPl,11.97,36.97
kOvAPL3JGBYz,xQo65uAaGwxI,8Wa4TXXm4Hcx,181.56,47.55
G2iD8AeLkhHF,2uHGBAK02Hqu,wwkEiuOOSSP1,1139.0,12.51
RFAX3v7Ts1gi,IpYPlT2iCUvG,RNBdBKsXebna,125.46,23.71
ZwQAJi7YVu6d,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,172.99
jrougVgmCDOm,YCJlOAXzSK2U,tIDK1g2TMADE,139.98,37.04
pQya3UgHcUUl,DCZwLRxxgtbs,lKXa4tTnGwHe,34.0,35.46
QKxk8EczB6TM,gvuXllVkyy9o,yGbPyLPc8PmT,26.91,58.65
7ebxoKgo04xK,hqXdYDyPihgC,YlP5976VHgAM,820.0,32.34
vhKtsWsr9dJo,ZhicWfKgH0Tx,pxyYUYfBOHRj,518.18,61.32
qzF2mu0ICPsS,HpMbJAttOmXr,UOGIrJtSldvd,148.5,2.63
F3naWqPm8NDg,46VX3BV8Ff8h,vjJ7Vc2lwVIM,131.1,11.73
dFgsKBG5thpM,4xpxKCGsIsSs,hhOK3LtAiYO1,167.92,28.69
uONOVHWz3hd6,cNIQyQD7lRhk,5FvGdji6skxT,820.0,32.34
5jx9HMI7cb3k,NbCEcEqLULsY,hLW5pG3JWHbF,19.3,37.67
C5r2GwOwtJ6R,93yOs4B77cji,DLzETaZuC9wr,22.2,18.79
PKcTcgMH8IO6,EG4wDSpFyTth,TuPm19CMKvrM,319.29,137.13
fVARkixZycSh,XhBZVb3X7gZf,zyhKQqd3kGqW,120.49,6.87
WQKTKKKUmcBY,mOL0X56BS1KZ,mcvL4jGn9rQ4,403.9,32.95
YvLQBMaGESIv,a5F8XtLuEo4t,eEcHlEtfVKrC,112.33,90.64
CAqfBZivrtEY,OV8uYkcbbZld,yGbPyLPc8PmT,101.75,29.76
78WCNxGlHohz,MqDbhiXByNvU,taFg55N5hMKg,142.14,0.34
iW1bigM96uBm,vR2Lxog2opmP,A7s2wiNKJ3HW,443.0,14.68
3BeJxie2yzDc,zYoDYGz4qeTs,bNCLRjh6FYNu,692.0,29.76
IKKwMtSjLmWb,oj2HRxIOoBDz,A8d9zdwObOPD,177.24,50.28
gqT1HtOpQx2i,bdZMcl4443hh,nyvgAgymNBCt,328.0,77.92
ie7KOBEre16Y,icdtCDkjpSZQ,coi9xkdo66JI,26.77,28.61
648mpq0I817s,a1FpBzopPSp2,7JtHJ8kiNtes,133.05,32.34
zTT1xngj0WSB,TFA9e2dAqe3e,EUuEho2w7Obj,509.99,70.82
0JtIM6D9j8yM,FkDNIFiX19cI,mmCZV9eruyuF,67.72,33.74
tGUD6gCxMfWp,DXeIJE6ARr3Q,XePbD5Ocm6Yk,263.9,31.86
GnDzLPuzIkfX,WciyMxquwo1P,SgeUigb5Vbiv,252.99,51.84
eZjjo2r77tAe,gSh7ZmJHuSAK,Rfeq19yDD0ad,148.48,70.39
uEPkXUTscMWQ,l9QNKFFF1AO4,oI8R7WsNWWBc,56.7,55.54
XRp2a6eDFcSx,Lo3zzpVioPCk,l1pYW6GBnPMr,779.9,41.41
JOiA8C7NCWgO,vV85W00BV60Y,RFMenJSKu8hK,8.49,51.21
l0d0eeRpZ5ZO,DXG0TFaZjGHO,V8Stg8HdXCTe,403.9,32.34
9gpzbM2BOCeE,kUqbdpsgGOgb,0la80NIAHNZZ,184.65,55.54
6PYo3bMRhllD,OR1UXPcf2mjl,tjn9TXOjEGlU,89.1,4.8
cS5BQWhDzsRW,tGBg7opMUhfm,OuYMuhcH3J8W,21.1,33.14
fW60jylhas47,LyeYfyxwxhnV,XePbD5Ocm6Yk,122.3,70.12
e0htybwbO7fU,0tmaHsog1h00,H581gmQVfaCi,193.25,19.25
cSPUYvE8EB3g,SULez50OTWZn,RNBdBKsXebna,145.69,38.66
3lebz0CdhY5j,3y24CIKyQmWu,jSOhwPWVF2Xx,48.99,47.55
xhXx2HG7pWgQ,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,63.92
m8Pn5VH7Fqw2,3oBl40sQGzjp,7OKhjPME8ZK3,37.88,4.85
OLtytARVjO50,iqiHNv0hjYVK,RZd60bQiKL88,72.4,64.55
mQDM1i3sMC7c,0rrAeVm8ZwSE,oMX7XDg7PCkP,107.76,19.2
euluDEawPpv0,CEPvsXvoMVGD,ouYt3q6fRtrq,54.45,21.91
rocOqR2KlPxy,FdSVcja5dsqp,aZafshMWqZ2K,113.49,5.93
MYDRoD5yCr8K,tsdhsvFdqfMu,7JtHJ8kiNtes,111.27,12.28
GhWM5YXM1ccU,EA6ZmPCrbZRQ,l1pYW6GBnPMr,68.0,50.28
4inbcAWAw6rG,MBqTnuiVWosc,AmYLCYoHSaZ8,95.03,38.84
FWnc466zDLLD,w8hSTrSXPDSx,S90X9Xu5i9LT,182.9,20.9
stTopPsuWEzl,NTJNxSS03cG3,n71QJUsiY2v9,419.0,49.41
W66qSMdvqUez,Eqnrv5lvM1QI,XRWMeN2dAGds,75.25,37.49
a5aUZPRrbfgz,bIwyzgLjymw6,pQ3RDohBBoCt,19.44,19.92
i0Zo18AHCIZs,nXZPk6g0AKxS,XePbD5Ocm6Yk,100.49,19.65
PF5B6j5M8nOd,hAjhgzCkJEC8,XVnGdJv3Q9Ok,358.99,16.59
tgS7utmEfPF4,1edaUIVffPFF,coi9xkdo66JI,49.31,15.12
wVb5bLmwt4ku,6SZIVnZHGaV7,A7s2wiNKJ3HW,103.5,6.87
P5aDVuyzo9oL,sbUmEfSF0o1o,IWyqTRrR9OEw,520.0,67.11
bBrxxCV4rW0C,wAqpjobOTLMo,Fh5z5uvA4neX,36.99,69.13
1CLhehZCnDYz,SYXveeoRwIFa,UOGIrJtSldvd,122.3,25.89
htDnWUtJYXs2,H29FgNKK0Ysz,Ahc5cMpF0T7z,33.41,79.88
aBetIcwmxANL,GCyGbKVbqzbf,quRHu0B8Aaes,53.89,69.21
YxjZe7LrVnSM,oX8dgtFlR8Vj,T5TAziawiIyq,28.82,20.54
ZcVkFiWD9qxB,AOOc3ENBEaQU,l1pYW6GBnPMr,111.27,6.87
5MQXwT2yNwPp,DXG0TFaZjGHO,V8Stg8HdXCTe,36.89,41.41
eHIP8MB6Hw2p,DA4VHHmSjCfG,J5mbAT2ter8c,220.98,74.78
u2wEFDzXN5q3,wOXCQyEa84Wo,TuPm19CMKvrM,189.99,11.4
BBJlVXUM1svQ,kYuIBo83HeoT,HT3zXOtIVE5f,161.0,35.72
yUq8HnqGbPGi,qHbeigz1Rld7,l1pYW6GBnPMr,48.99,6.77
E95NYiFeTonY,3oBl40sQGzjp,eV7Woul7454D,18.0,88.96
Ci1njvWLgA3R,q6jM033FbmUC,rFT13UJuGo0Q,83.36,95.31
6iF1r10Chs8v,6Waino6s0KHa,smK689qrlIx3,100.0,13.5
zb2SLEa3uoQ2,uJrBJZZ2nmcj,DQDmbEDffCF1,475.0,12.19
9fE0yqRuuol5,TSi3DvpiYsnH,8LI433LuGPcs,692.0,2.75
WoWTeeppj4QO,LZzKcxPhIBka,smK689qrlIx3,419.9,85.26
m56K7BuD4S9O,tdFs2qS6KBlj,IfkTaAAVww4a,17.91,15.67
544trEzkdWVq,IaSaslMgp8Ik,JDP75PfVyiD7,267.88,127.88
dPQNL7WgEXLW,4eFJ1oV09aPQ,5CWsML1OpXsm,118.99,31.78
QnqErwRD4i5m,Y9RZLlJmz7ht,8rHUnSQeQcMj,220.99,9.54
p0oJT38XKa2X,imNAlyxtrKjZ,kn4yYPtyjMnI,509.99,32.34
N6x5UH14oMab,7xOWrcia2k57,M7fWAS8q5FdL,169.99,28.27
IvDt7TsJ5GbA,9oaSX7zKhsXD,2jTASjIU2rIf,66.0,30.66
60OxVkmqDobw,lQaoASRswwSO,UOGIrJtSldvd,222.98,48.77
2ILbjfWPiXeu,1MxuZanUm0Lh,yGbPyLPc8PmT,125.46,120.19
yV5LFTfMviX1,FpRsJalAgvbs,r1MWgvi27H4g,128.99,29.34
OTWCqllAteEG,i5TCgXVotJQc,eV7Woul7454D,18.45,28.69
MdJs7WxFiakg,UVGYZniC1TBh,oMX7XDg7PCkP,15.27,55.01
knDxFDI6XauH,wPQcAvCp6L6h,m6IJZtqbZBZn,1001.0,28.43
wpWZ3RheKHVV,Lw4U68e0gJPs,UOGIrJtSldvd,45.83,17.91
RjHNynkwUcxp,5QSigweVvCCV,WG2pVERAEzeW,26.85,131.19
zWO6hClpPdJV,EA6ZmPCrbZRQ,l1pYW6GBnPMr,68.0,95.31
lKi3S6Bo4RFH,wEXYeIBMtNpz,7qJpsaaCZOk2,160.75,52.93
ifiISjHGYDC9,E9UgM2MvSJ8l,wAgnN3eGF2Af,18.42,96.71
6uh3fGZqf4D8,obBiL2xYBIjn,IfkTaAAVww4a,52.3,61.11
VnEznh5JIJgl,HpMbJAttOmXr,UOGIrJtSldvd,359.6,177.98
zAkR4StngdPR,QG86sfbuXr8E,tjn9TXOjEGlU,387.1,32.13
b3BVGP2Bjp5Z,dqb5wK6JYDNw,OdnRCxXEzI4n,37.84,166.91
dos7vgTpIu2d,dooIJeivMlv6,KH9VVC2iPaCb,170.7,164.98
f0Gg1i7Wo5cj,mtOPKa8V9TeC,yrRN2gKIgYet,153.4,61.32
NQBTTI8KNq6f,KceHoX8VsFlZ,8CQ9epWunOJD,178.0,51.97
5k11jPIzBekd,e3yKzFDl4DgO,1h6SSNc2BYo9,404.88,33.14
jQ2DSuT2Myu7,J8a3Af0M6XO5,VK8sV0k9GC2t,109.82,17.46
EAJPPZb1o6wY,qmnz65fq3lSU,7JtHJ8kiNtes,111.27,49.72
2AmihOiHIUm2,rouH1tejy3SO,UOGIrJtSldvd,206.57,7.29
BHzkPAART5bT,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,18.4
x7uUu8MMBRa4,4xupTEMXxGZU,KH9VVC2iPaCb,820.05,11.33
PdG0unmcFHYT,IahYyy8dUjYB,SgeUigb5Vbiv,518.18,38.66
VmaQjIQxXlO0,MGYB8vGKLD0C,A9nE56wbxNgP,93.97,16.45
mFknrO4vNeZ0,NwdM1S0CSOga,I4ffj2osK42R,38.48,12.28
e5PqzjJa88V7,ArXB9aIYoGpu,rZbfyncWtbdz,23.1,37.89
pGmIqmdE1mB0,NcJcwCLSGxst,m2zBHhCnIKh3,2029.0,39.6
ubLeb67uiitU,l6OklE2gafDw,fsCqcprvYI3I,2221.0,19.97
pU7D4fcVuTck,XqmdGKRbTetH,P2nCHWuo0HC0,113.49,13.27
6aNZ9ucarjJM,bBWe50swVLpy,yGbPyLPc8PmT,1094.04,21.51
OoGUGwrXbnKS,O0dnCxRccpop,CNWoEIUkMX7C,91.33,8.85
uSW8GoyZBnCf,E1esbswKYvev,yfNN6zuwypOw,820.0,23.71
3N19O1wk4MRQ,tPWCc8fFVx3i,LWDhDrMk55bN,22.95,36.68
vd0Wfk9OOeoh,dkWDiIuGjTho,J5mbAT2ter8c,19.3,25.1
6jbgjutO1YCs,dLxu1GG3ct1L,coi9xkdo66JI,189.8,0.69
PSHEcnWTYUFq,JCdfJbT3dMnM,oI8R7WsNWWBc,50.21,63.1
pX3dcNhR7RGZ,ZvqpPIcpiYHc,ItYhqrkUww7D,949.9,19.96
IhJMofjzTBRN,CmNuLTfTF12l,hd6t04omaVjn,18.04,7.71
pVWbvIACWxBA,2oxVV8Gvlokk,hfLlIKeob5fC,211.91,15.24
XhHp2Z2Fil70,xJAPf6gGdIXq,3KuTukGXgD7C,35.79,30.66
rmp1BmBDHal8,zaoXFbQLeha3,smK689qrlIx3,509.99,22.0
Mf3HgL0M7Psl,HWBDoc2yV1cK,4SWsneYKnFcc,139.98,12.44
XA187dxSG9Lm,nSGtbv1lwtBP,wwkEiuOOSSP1,313.9,29.07
kOQyQoFnn3rd,WgBgXcIsrsm0,qI9UblMbsm1o,167.68,40.33
nsZuLXSIWfDn,Yp2Fou0xOXx3,YlP5976VHgAM,345.6,3.81
ze0tKZN1YLgi,USrWNwdVuUhu,lfRV5qiPQJXi,77.08,110.82
RYOKsMmPOOvS,Xoy6pQWdixj0,WmtMR3pMZ4JQ,399.2,30.66
6w8SI2S0NxKp,p1T3C3arjqrU,NxB4aXtgEuHH,66.0,2.18
YjJ32pYZUvXV,ATu1RgIDA0rM,l1pYW6GBnPMr,44.98,63.1
s5QMgNysvimJ,SHZqm1WsNZUw,VixKTMHV8tnm,225.9,34.33
QPZA2ryQ0qxo,d1IhiDd29J62,yGbPyLPc8PmT,2899.0,20.9
jQ8P0SkVXGVY,sFXdhNPN6lcL,nt1w9AssyxfU,188.8,32.88
pVcWWqWB9dcA,ySKT9J7YMJG6,Ty2rCht628LC,128.99,133.15
ELchpRdFdsAk,Wi0gtWXV3WgV,CYe0rVOTbNZ3,34.0,7.67
MsAGcYhlUkSm,ldc3qVbFSlbM,F31Tfi1lSpQe,29.6,110.61
DQMUV4upKiCp,Cf0ozOaWfJyb,MxsQfJ8V3Wj7,399.2,13.66
t7RFkT78jGb0,Sjt8MLGa0MT9,FBGg2AnNbjOH,692.0,42.58
bItmOX3pXXYJ,DP4fUb8lgVGN,oI8R7WsNWWBc,53.99,55.54
t1f0wnpRJUNu,pwKC4WGEtMsM,2jTASjIU2rIf,124.89,14.41
fwexqLYf1L2o,KVWfcApWMsPn,4cJY064rRFhL,231.27,35.74
Mx8VJFPKAusx,wkb99sIAHv5j,3KuTukGXgD7C,257.6,29.91
Zu2rUGjgU3w0,gbyNoMO3K250,OnC6iPAbNc8Z,319.29,119.63
LBflb1jg5uay,0soM9tOoCXa3,2jTASjIU2rIf,164.98,55.54
XqCmd9dLNDr5,Pmg1tq1tXLNO,2jTASjIU2rIf,33.57,293.27
qaS5BfzutnbL,drlI39peM3ze,3KuTukGXgD7C,257.6,47.55
Yt6gTJtjsnmY,FZxtiS4wCYZJ,OnC6iPAbNc8Z,311.0,43.65
IaFKYmZHMSKq,jg9iqWKK42Cm,YMbd2nIOx4Il,34.05,92.03
1y0xCSfJVWbN,fWAOE8fyDb5a,YjBEThHePJDI,2899.0,6.63
n3uB7cqSPsRv,Xxbt0C7AYvqy,WG2pVERAEzeW,31.46,69.22
Yvgjf9ZcgBtM,NcssULNAUqjY,m6IJZtqbZBZn,15.27,21.76
ReBeinmvefEa,HC9QzV7wCI5U,2jTASjIU2rIf,127.77,54.99
89kd7jr5xgUW,E9OiMOkPkNam,RsUgQvBvc24M,44.95,44.33
VMAeAg9ekrb0,BsVSxFenrwTA,oMX7XDg7PCkP,126.69,29.31
zaH8vhJlIrMn,DMDFjSf6cBl1,8cMMpAAFEsxE,144.97,34.33
RvSIy2psAnKn,wZhgM0ILSRqe,hLW5pG3JWHbF,58.1,31.06
cOFWT6zAcl31,wdV7yJzaz3Su,EqPcJSwcfSMn,18.42,42.51
wQamp7vBIVtt,AQuA02UZWyAW,yGbPyLPc8PmT,37.84,56.27
2dCkvR2pFIr6,LG9FXueHzemd,qI9UblMbsm1o,13.1,70.96
SXJSZQChMnNs,RauSuOFd6UmT,8LI433LuGPcs,128.99,2.58
5tINR5x7cgg4,cNeKEF7m8eSv,KH9VVC2iPaCb,97.44,70.82
cQEJZQ3JxxfC,Vrbv7o8tGxq8,OdnRCxXEzI4n,43.21,105.62
j3PVdKpWEafl,EjuNDhDJ9r6I,XLxN4hdOlYco,38.48,8.16
TPObph2WSIV5,QrvfGXvNcAbx,SgeUigb5Vbiv,148.5,37.91
WLDt4yG4LRwZ,PbIFAkNg2qmB,yGbPyLPc8PmT,1899.0,47.55
FGMx5rWNH1lU,r9pW6Jo1n6B9,ap5kDzdbn1u9,319.29,29.73
Aa7Eu3E49Qrj,XZDsnnVR2hCO,sHHmuXxVQj7Q,399.2,91.13
XISHaZMnE4xl,0tHSgiX3ieuP,rFT13UJuGo0Q,275.5,38.3
I5iVsm2vLlVI,Fqjwdpdt04ev,oI8R7WsNWWBc,453.7,37.18
IOKKq9lilQ7t,1edaUIVffPFF,RsUgQvBvc24M,359.6,63.11
I5W405otzZOo,cSnA1UKxqQpy,UOGIrJtSldvd,58.1,15.84
14wUNWAw2JTR,8EMcxO7AFhVP,vlLUp3U56e8x,150.82,27.56
j7Q8fNMFPH2r,Y9RZLlJmz7ht,8rHUnSQeQcMj,38.94,29.68
t33xedbtquPS,2xWTewmpcfVp,sHHmuXxVQj7Q,156.3,26.72
SwgVuxsDK302,lDdmNqJrWABA,DhnYfWO3PJ5F,676.97,22.69
4UPUagZzMwQr,hNO5PDmLnSYV,SgeUigb5Vbiv,252.99,19.93
qQBYYKBgylgd,ZzQwgESHGmiG,h5jBMl1c5nuX,167.0,47.55
lETK5VEGh3By,xSWM6kjR6kfR,mRfWe1MwjddL,93.45,134.82
dwI8d6VXu8eG,ihXp1tYAdz8X,l1pYW6GBnPMr,820.0,20.9
nkP8FpzOC6GT,pxIJQdLS3zvk,nOpV5DDruGvj,145.99,34.33
5sQCMGtFsAm9,881goOLj3Y0W,TiR7Z1vu8RZu,1359.9,67.36
lgFA33k0rl4w,82DpsHGTLkGB,RsUgQvBvc24M,34.7,14.95
pW2y5UqADsVe,ZvqpPIcpiYHc,ItYhqrkUww7D,949.0,28.93
7rKMPulsNFQ6,zcRvgEA57d2k,vxQT8FlJeDdN,121.97,2.46
7per9yJK2iwk,udluk07NYJFg,MxsQfJ8V3Wj7,399.2,5.59
XxnnuseRXQYX,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,28.28
vbMszEnqrZdk,D27O4DNJArni,coi9xkdo66JI,1332.5,22.83
nL6MfIMnHlFU,sbNYYanmMjrg,A7s2wiNKJ3HW,1288.72,42.7
qk9PFr37asAp,NJZYhieXALGC,WG2pVERAEzeW,214.49,92.95
B6Mcy5hP5Gdf,7eK4cdseDa0k,V8Stg8HdXCTe,345.6,32.34
brCUFcXOgZNs,IxwFeVLApOc8,dikNaTlK8yGG,178.0,22.47
wxDXmJRk3Rgq,PWl2yBtu82h0,TuPm19CMKvrM,117.56,43.69
